	ARNT2	ARX	ASCL1	ASCL2	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEY1	HIC1	HLF	HMBOX1	ISL1	LMX1A	LMX1B	MAFA	MAFB	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
GO_REGULATION_OF_RESTING_MEMBRANE_POTENTIAL		KCNJ2 NALCN		ATP1A3 KCNJ2				KCNJ2 NALCN																														ATP1A3 NALCN											
GO_REGULATION_OF_RNA_SPLICING															CELF4 CELF5																																		
GO_REGULATION_OF_RUFFLE_ASSEMBLY																																														ARHGAP24 EVL			
GO_REGULATION_OF_SECRETION	CHRNB2 PRKCG SRCIN1 SV2A	BRSK2 PRKCG SLC30A8 SNAP25 SPP1 SRCIN1 STX1A SYN1 UCN3	ADCY1 ASIC1 CACNA1G CADPS FFAR2		BAIAP3 BRSK2 CACNA1C CDK5R2 KCNJ11 LGI3 RAPGEF4 RFX6 SCT SNAP25 SYN1 SYP WNK3			AGT AVPR1B BAIAP3 CACNA1C CACNA1E CACNA2D2 CACNB2 CHRNA5 CPLX2 CRH GIP HAP1 LGI3 PRKCG SFRP1 SLC30A8 SRCIN1 STXBP5L SV2A SYP UCN3 WNK3	ADCY1 CACNA1E CACNA1G CHRNA5 FFAR2 HAP1 RAB3C UCN3 UNC13A	ADCY5 GHRL GIP HAP1 RAB3C	ADCY1 ADCY5 CHRNA3 CHRNA5 CHRNB2 GIP STX1A STXBP5L			CARTPT ITPR1	ADCY1 AIF1 CHGA PRKCG STX1A STXBP5L SYT5					ASIC1 CACNA1G GIP ISL1 ITPR1 SLC30A8 STX1A SYN1 SYP UCN3	AIF1 CACNA1C CACNA1E CACNA1G CHGA LGI3 SCT SLC30A8	ASIC1 CADPS SFRP1 SRCIN1				ASIC1 CRH KCNJ11 SRCIN1 SV2A			ADCY1 CACNA1E CACNA1G CACNA1H CACNA2D2 CADPS ITPR1 RAB3C		ADORA2A CACNA1G CDK5R2 GRIK5 ISL1 SNAP25		CACNA2D2 CPLX1 SV2A			ADCY1 CPLX1 RAB26 RAPGEF4 SPP1		ABCC8 AGT ASIC1 BAIAP3 CACNA1A CACNA1C CDK5R2 CES1 CHGA CHRNA5 CPLX2 FFAR1 GIP GRIK5 HAP1 ISL1 LGI3 RAB26 RAB3C SCG5 SNAP25 SPP1 SRCIN1 STX1A STXBP5L SV2A SYP UCN3		ISL1 STXBP5L SYP SYT5 TAC1		ADORA2A AGT AIF1 AVPR1B BAIAP3 CACNA1C CACNA1G CDK5R2 CXCL12 GHRL ISL1 NEUROD1 RAB26 RFX6 SCG5 SCT SYN1		AVPR1B CES1 CRH SCT TAC1		AIF1 FFAR2 GCK SCG5 SYT5	AIF1 CDK5R2 CPLX2 CRH GRIK5 LGI3 NCS1 SYP		CACNA1C CACNA2D2
GO_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY																										CRH GRIN1																							
GO_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION																ARHGAP24 RAP1GAP2																															ARHGAP33 RAP1GAP2 STMN3		
GO_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS																																			DKK3 NUP210									AVPR1B CES1					
GO_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY			SCUBE1 SCUBE3																																													SCUBE1 SCUBE3	
GO_REGULATION_OF_SMOOTH_MUSCLE_CELL_CHEMOTAXIS							AIF1 PDGFD														AIF1 PDGFD																												
GO_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT			FXYD6 SCN1B		FXYD1 FXYD6 WNK3		FGF14 WNK2	FXYD6 HECW2 SCN1B SCN3B WNK3																						FXYD1 SCN1B									FXYD6 SCN3B									FGF14 SCN1B SCN3B	
GO_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY			FXYD6 SCN1B		FXYD1 FXYD6 WNK3		FGF14 WNK2	FXYD6 HECW2 SCN1B SCN3B WNK3																						FXYD1 SCN1B									FXYD6 SCN3B									FGF14 SCN1B SCN3B	
GO_REGULATION_OF_SODIUM_ION_TRANSPORT			FXYD6 SCN1B		FXYD1 FXYD6 WNK3		FGF14 WNK2	FXYD6 HECW2 SCN1B SCN3B SLC8A1 WNK3																						FXYD1 SCN1B								FGF14 SCN1B SPTBN4	FXYD6 SCN3B							HECW2 SLC8A1		FGF14 SCN1B SCN3B	
GO_REGULATION_OF_SOMITOGENESIS																						DLL1 NKD1																											
GO_REGULATION_OF_SPROUTING_ANGIOGENESIS		AKT3 S100A1																																															
GO_REGULATION_OF_STEROID_METABOLIC_PROCESS																																													AGT CES1				
GO_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE				FZD4 SIRPA																												EPHA4 FZD4																	
GO_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION																														DLL1 PROX1 RGS4																			
GO_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION		KCNJ2 SLC8A1						ANK2 CACNA1C KCNJ2 SLC8A1													CACNA1C CHGA GSTM2																	ANK2 CACNA1C CHGA HCN4	GSTM2 HCN4			CACNA1C GSTM2						GSTM2 HCN4	
GO_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION								CCDC88A LIMCH1 MAP1A MAP1B NAV3 RGS4 SFRP1 TMOD2			EVL LIMCH1 STMN2 TMOD1 TMOD2 TUBB4A							MAP1A NAV3 RGS4 TMEFF2																				CCDC88A MAP1A MAP1B MAP2 RGS4 SPTBN4 TMEFF2 TMOD1						RGS4 TAC1					
GO_REGULATION_OF_SYMBIOTIC_PROCESS																														BTBD17 PROX1																			
GO_REGULATION_OF_SYNAPSE_ASSEMBLY			LHFPL4 NTRK2																																														
GO_REGULATION_OF_SYNAPSE_STRUCTURAL_PLASTICITY																				CAMK1 FRMPD4																												CAMK1 CAMK2B	
GO_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	CHRNB2 SRCIN1						ARHGAP33 CAMK1 GPC6																		EPHA4 NTRK2 SRCIN1	CDK5R1 GRIN1 SRCIN1					ARHGAP33 CAMKV KIF1A NTRK2						CAMK1 CDK5R1 LRFN2	ARHGAP33 CAMKV FRMPD4 GPC6 LRRTM3 SRCIN1										CAMK1 CAMK2B GRIN1	
GO_REGULATION_OF_SYNAPTIC_PLASTICITY		CAMK2B MPP2 SNAP25	ADCY1 NTRK2 SORCS2		BRSK1 SCT SNAP25 SYP		FGF14 GRIN2C MAP1A	AGT CPLX2 CRH GIP MAP1A MAP1B SYP	ADCY1 EPHA4 UNC13A		ADCY1 GIP						ADORA2A BRSK1	AGT MAP1A SNAP25	LZTS1 MPP2 SORCS2						ADCY1 EPHA4 NTRK2	CRH GRIN1 VGF			ADCY1 LZTS1		ADORA2A BRSK1 NTRK2 SNAP25 SORCS2							AGT BRSK1 CPLX2 FGF14 GIP MAP1A MAP1B MPP2 SCGN SNAP25 SYP VGF				ADORA2A AGT BRSK1 MPP2 NTRK2 SCT VGF		CRH SCT VGF	AGT GRIN2C		CPLX2 CRH SYP	AGT CAMK2B FGF14 GRIN1 LZTS1 MAP1A MPP2 SCGN SYP VGF	
GO_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC								BAIAP3 HAP1																														BAIAP3 HAP1				ADORA2A BAIAP3							
GO_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC																																													GRIK3 MAPK8IP2				
GO_REGULATION_OF_SYNAPTIC_VESICLE_CLUSTERING					BRSK1 BRSK2																																												
GO_REGULATION_OF_SYNAPTIC_VESICLE_CYCLE	CHRNB2 PRKCG	BRSK2 PRKCG STX1A SYN1			BRSK1 BRSK2 CDK5R1 RAPGEF4 SYN1 SYP			BSN CACNB2 CHRNA5 CPLX2 PCDH17 PRKCG STXBP5L SYP	ADCY1 CHRNA5		ADCY1 CHRNA5 CHRNB2 STX1A STXBP5L				ADCY1 PRKCG STX1A STXBP5L		ADORA2A BRSK1 CHRNA5			STX1A SYN1 SYP											ADORA2A BRSK1 GRIK5					ADCY1 CPLX1 RAPGEF4	CDK5R1 SYN1	BRSK1 BSN CHRNA5 CPLX2 FGF14 GRIK5 STX1A STXBP5L SYP		STXBP5L SYP		ADORA2A BRSK1 SYN1					CPLX2 GRIK5 NCS1 SYP	FGF14 SYP	
GO_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS	CHRNB2 PRKCG	PRKCG STX1A SYN1			SYN1 SYP			CACNB2 CHRNA5 CPLX2 PRKCG STXBP5L SYP	ADCY1 CHRNA5		ADCY1 CHRNA5 CHRNB2 STX1A STXBP5L				ADCY1 PRKCG STX1A STXBP5L		ADORA2A CHRNA5			STX1A SYN1 SYP											ADORA2A GRIK5					ADCY1 CPLX1		CHRNA5 CPLX2 GRIK5 STX1A STXBP5L SYP		STXBP5L SYP		ADORA2A SYN1					CPLX2 GRIK5 NCS1 SYP		
GO_REGULATION_OF_SYNAPTIC_VESICLE_FUSION_TO_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE																																						CPLX2 GRIK5									CPLX2 GRIK5		
GO_REGULATION_OF_SYNAPTIC_VESICLE_TRANSPORT					CNIH2 MAP2																																	CNIH2 MAP2											
GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE								AGT AVPR1B CRH NCALD																																		AGT AVPR1B		AVPR1B CES1 CRH	AGT CES1				
GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_HORMONE								AGT AVPR1B																														AGT CES1				AGT AVPR1B		AVPR1B CES1	AGT CES1				
GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_RENIN_ANGIOTENSIN																																						AGT CES1							AGT CES1				
GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL								AGT AVPR1B																																		AGT AVPR1B		AVPR1B CES1	AGT CES1				
GO_REGULATION_OF_SYSTEM_PROCESS		CAMK2B KCNB2 KCNJ2 RGS4 S100A1 SLC8A1 STX1A		ATP1A3 FXYD1 KCNB2 KCNJ2	CACNA1C CELF4 CNIH2 FXYD1 FXYD6 KCNIP3 KCNJ11 NR4A3 SCT WNK3		AIF1 HCN4 KCNIP3 KCNJ3	AGT ANK2 AVPR1B CACNA1C CACNA2D2 CACNB2 CELF4 CRH FXYD6 KCNB2 KCNJ2 KCNJ3 NR4A3 PBX3 RGS4 SCN1B SCN3B SLC8A1 WNK3			CHRNA3 KCNE4 S100A1 STX1A			CARTPT ITPR1	AIF1 CELF4 CHGA NPTX2 PBX3 STX1A		ADORA2A FABP5 KCNH6 NR4A3	AGT CACNA1C CELF4 GNAO1 KCNJ3 PBX3 RGS4 SSTR2		ATP1A3 CACNA1G ITPR1 KCNE4 KCNJ3 PBX3 RGS4 S100A1 STX1A	AIF1 CACNA1C CACNA1G CELF4 CHGA GSTM2 SCT					CRH GRIN1 KCNJ11			CACNA1G CACNA1H CACNA2D2 HCN4 ITPR1 KCNH6 KCNK3	CACNA1H FXYD1 RGS4 SCN1B	ADORA2A CACNA1G KCNE4 SPTBN4						CACNA1G FABP5 GSTM2 KCNE4 SCN3B SCT	AGT ANK2 ATP1A3 CACNA1C CHGA CNIH2 FABP5 GNAO1 HCN4 KCNB2 KCNH6 KCNIP3 KCNJ3 KCNMA1 KCNMB2 PBX3 RGS4 S100A1 SCN1B SPTBN4 STX1A	FXYD6 GSTM2 HCN4 NR4A3 SCN3B			ADORA2A AGT AIF1 AVPR1B CACNA1C CACNA1G FXYD1 GHRL GSTM2 KCNH2 KCNK3 NEUROD1 NPTX2 SCT		AVPR1B CRH RGS4 S100A1 SCN1B SCT TAC1	AGT ATP1A3 CACNA1B GNAO1		AIF1 ATP1A3 CRH SPTBN4	AGT AIF1 CAMK2B CNIH2 GRIN1 GSTM2 HCN4 ITPR1 KCNH2 KCNJ11 S100A1 SCN1B SCN3B	CACNA1C CACNA2D2
GO_REGULATION_OF_TRANSCRIPTION_INVOLVED_IN_CELL_FATE_COMMITMENT								CHD5 PAX6													PAX6 PROX1																												
GO_REGULATION_OF_TRANSFERASE_ACTIVITY			ADCY1 FZD4 HHEX NEK10 NTRK2 PDGFD	ADCY5 CCDC88A FZD4 PAK6																		INSRR MAPK10 SFRP1 SRCIN1 TP73			ADCY1 EPHA4 NTRK2 SRCIN1	CDK5R1 MAPK8IP1 PTPRT SRCIN1				CD200 NEK10 PROX1 RGS4 TP73		EPHA4 FZD4 INSRR PAK6												PDGFD RGS4 TP73					
GO_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	CDKN1C ONECUT1																																																
GO_REGULATION_OF_TRANSMEMBRANE_TRANSPORT		KCNB2 KCNJ2 KCNK17 NALCN NEFL RGS4 S100A1 SLC8A1	CACNA1G FXYD6 KCNAB2 SCN1B SLC25A27	FXYD1 KCNB2 KCNH7 KCNJ2 KCNK17	CACNA1C CNIH2 FXYD1 FXYD6 KCNH8 KCNIP3 KCNJ11 NR4A3 WNK3		FGF14 HCN4 KCNH7 KCNIP3 KCNJ3 WNK2	AGT ANK2 CACNA1C CACNA1E CACNA2D2 CACNB2 CRH FXYD6 GIP HAP1 HECW2 KCNB2 KCNC1 KCNH8 KCNJ2 KCNJ3 KCNK17 NALCN NR4A3 RGS4 SCN1B SCN3B SLC25A27 SLC8A1 WNK3	CACNA1E CACNA1G HAP1 HECW2 KCNE4 RGS9	ANK2 GIP HAP1	GIP HECW2 KCNC1 KCNE4 S100A1					FXYD6 MAPK8IP2	FABP5 HECW2 KCNH3 KCNH6 NR4A3	AGT CACNA1C CACNA1E KCNC1 KCNJ3 RGS4		CACNA1G GIP KCNAB2 KCNE4 KCNJ3 KCNK17 NEFL RGS4 S100A1 WNK2	CACNA1C CACNA1E CACNA1G GSTM2		KCNJ2 KCNK17 SCN3B	KCNC1 KCNJ3		CRH GRIN1 KCNJ11			CACNA1E CACNA1G CACNA1H CACNA2D2 HCN4 KCNH6	CACNA1H FXYD1 RGS4 SCN1B			CACNA2D2 KCNH3 NEFL	KCNAB2 KCNH7		CACNA2D1 CACNG4 DPP10 HECW2 KCNB2 KCNH7 KCNK16 KCNK17 RGS9	CACNA1G FABP5 GSTM2 KCNE4 KCNK16 SCN3B	AGT ANK2 CACNA1A CACNA1C CNIH2 DPP10 FABP5 FGF14 GIP HAP1 HCN4 KCNB2 KCNH3 KCNH6 KCNIP3 KCNJ3 KCNMA1 NALCN RGS4 S100A1 SCN1B	FXYD6 GSTM2 HAP1 HCN4 KCNAB2 KCNH3 NR4A3 SCN3B SLC25A27			AGT CACNA1C CACNA1G FXYD1 GSTM2 KCNH2 KCNJ6		CRH RGS4 S100A1 SCN1B	AGT CACNA1B DPP10 KCNA6 MAPK8IP2	HECW2 KCNA6 KCNJ6 SLC8A1		AGT CNIH2 FGF14 GRIN1 GSTM2 HCN4 KCNH2 KCNJ11 S100A1 SCN1B SCN3B	CACNA1C CACNA2D2
GO_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE																																										AGT GHRL							
GO_REGULATION_OF_TRANSPORT	CHRNB2 KCNJ2 PRKCG SPTBN4 SRCIN1 SV2A	BRSK2 CAMK2B ICA1L KCNB2 KCNJ2 KCNK17 NALCN NEFL PRKCG RGS4 S100A1 SLC30A8 SLC8A1 SNAP25 SPP1 SRCIN1 STX1A SYN1 UCN3	ADCY1 ASIC1 CACNA1G CADPS FFAR2 FXYD6 KCNAB2 REEP2 SCN1B SIRPA SLC25A27	ADCY5 FXYD1 KCNB2 KCNH7 KCNJ2 KCNK17 SIRPA	ANKRD13B BAIAP3 BRSK1 BRSK2 CACNA1C CDK5R1 CDK5R2 CNIH2 FXYD1 FXYD6 KCNH8 KCNIP3 KCNJ11 LGI3 MAP2 NR4A3 RAPGEF4 RFX6 SCT SNAP25 SYN1 SYP WNK3		AIF1 CAMK1 FGF14 HCN4 ICA1L KCNH7 KCNIP3 KCNJ3 SPP1 WNK2	AGT ANK2 AVPR1B BAIAP3 BSN CACNA1C CACNA1E CACNA2D2 CACNB2 CALY CHRNA5 CPLX2 CRH FXYD6 GIP HAP1 HECW2 KCNB2 KCNC1 KCNH8 KCNJ2 KCNJ3 KCNK17 LGI3 MAP1B NALCN NR4A3 PCDH17 PRKCG RGS4 SCN1B SCN3B SFRP1 SLC25A27 SLC30A8 SLC8A1 SRCIN1 STXBP5L SV2A SYP UCN3 WNK3	ADCY1 CACNA1E CACNA1G CHRNA5 FFAR2 HAP1 HECW2 KCNE4 RAB3C RGS9 UCN3 UNC13A	ADCY5 ANK2 GHRL GIP HAP1 RAB3C	ADCY1 ADCY5 CHRNA3 CHRNA5 CHRNB2 GIP HECW2 KCNC1 KCNE4 S100A1 STX1A STXBP5L				ADCY1 AIF1 CHGA PRKCG STX1A STXBP5L SYT5	CD200 FXYD6 ITPR1 MAPK8IP2	ADORA2A BRSK1 CALY CHRNA5 FABP5 FFAR2 HECW2 KCNH3 KCNH6 NR4A3 SCG5	AGT CACNA1C CACNA1E KCNC1 KCNJ3 PCDH17 RGS4 SNAP25		ASIC1 CACNA1G CAMK1 DLL1 GIP ISL1 ITPR1 KCNAB2 KCNE4 KCNJ3 KCNK17 NEFL RGS4 S100A1 SH3TC2 SLC30A8 STX1A SYN1 SYP UCN3 WNK2	AIF1 CACNA1C CACNA1E CACNA1G CHGA GSTM2 ICA1L LGI3 SCT SIRPA SLC30A8	ASIC1 CADPS DLL1 SFRP1 SH3TC2 SRCIN1 TP73	KCNJ2 KCNK17 NCS1 SCN3B			ASIC1 CALY CDK5R1 CRH GRIN1 KCNJ11 SRCIN1 SV2A			ADCY1 CACNA1E CACNA1G CACNA1H CACNA2D2 CADPS HCN4 ITPR1 KCNH6 RAB3C	CACNA1H CD200 DLL1 FXYD1 RGS4 SCN1B TP73	ADORA2A BRSK1 CACNA1G CDK5R2 GRIK5 ISL1 KCNAB2 KCNE4 SIRPA SNAP25 SPTBN4	ANKRD13B ASIC1 FXYD6 ICA1L KCNAB2	CACNA2D2 CPLX1 KCNH3 NEFL SV2A			ADCY1 CACNA2D1 CACNG4 CPLX1 DPP10 HECW2 KCNB2 KCNH7 KCNK16 KCNK17 RAB26 RAPGEF4 RGS9 SPP1	CACNA1G CAMK1 CDK5R1 FABP5 GSTM2 KCNE4 KCNK16 SCG5 SCN3B SCT SYN1	ABCC8 AGT ANK2 ASIC1 BAIAP3 BRSK1 BSN CACNA1A CACNA1C CDK5R2 CES1 CHGA CHRNA5 CNIH2 CPLX2 DPP10 FABP5 FFAR1 FGF14 GIP GRIK5 HAP1 HCN4 ISL1 KCNB2 KCNH3 KCNH6 KCNIP3 KCNJ3 KCNMA1 LGI3 MAP1B MAP2 NALCN RAB26 RAB3C REEP2 RGS4 S100A1 SCG5 SCN1B SIRPA SNAP25 SPP1 SPTBN4 SRCIN1 STX1A STXBP5L SV2A SYP UCN3	ANKRD13B ASIC1 CADPS FXYD6 GSTM2 HAP1 HCN4 KCNAB2 KCNH3 NR4A3 SCG5 SCN3B SLC25A27 TP73	ISL1 STXBP5L SYP SYT5 TAC1		ADORA2A AGT AIF1 AVPR1B BAIAP3 BRSK1 CACNA1C CACNA1G CALY CDK5R2 CXCL12 FXYD1 GHRL GSTM2 ISL1 KCNH2 KCNJ6 NEUROD1 RAB26 RFX6 SCG5 SCT SYN1	GRIK5 KCNH8 LGI3 TUB	AVPR1B CES1 CRH RGS4 S100A1 SCN1B SCT TAC1 TP73		AIF1 FFAR2 GCK HECW2 KCNA6 KCNJ6 SCG5 SLC8A1 SYT5 TUB	AIF1 CDK5R2 CPLX2 CRH GRIK5 LGI3 NCS1 REEP2 SPTBN4 SYP	AGT AIF1 ANKRD13B CAMK1 CAMK2B CNIH2 FGF14 GRIN1 GSTM2 HCN4 ITPR1 KCNH2 KCNJ11 S100A1 SCN1B SCN3B SIRPA SYP	
GO_REGULATION_OF_TRANSPORTER_ACTIVITY					CNIH2 FXYD1 FXYD6 KCNJ11 WNK3			ANK2 CACNB2 CRH FXYD6 HAP1 HECW2 KCNC1 SCN1B SCN3B WNK3	HAP1 HECW2 KCNE4 RGS9	ANK2 HAP1	HECW2 KCNC1 KCNE4 S100A1					FXYD6 MAPK8IP2				KCNE4 NEFL S100A1 WNK2						CRH GRIN1 KCNJ11										CACNA2D1 CACNG4 HECW2 RGS9	GSTM2 KCNE4 SCN3B		FXYD6 GSTM2 HAP1 SCN3B					CRH S100A1 SCN1B				CNIH2 FGF14 GRIN1 GSTM2 KCNJ11 S100A1 SCN1B SCN3B	
GO_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING		CAMK2B MPP2 PRKCG RGS4 SNAP25 STX1A SYN1 TUBB2B	ADCY1 ASIC1 NTRK2 SORCS2		BAIAP3 BRSK1 CELF4 CNIH2 LRFN2 SCT SNAP25 SYN1 SYP		FGF14 GRIN2C MAP1A	AGT BAIAP3 CACNA2D2 CACNB2 CELF4 CHRNA5 CPLX2 CRH GIP HAP1 LRFN2 MAP1A MAP1B PCDH17 PRKCG RGS4 STXBP5L SYP	ADCY1 CHRNA5 EPHA4 HAP1 UNC13A	GHRL GIP HAP1	ADCY1 CHRNA3 CHRNA5 CHRNB2 GIP STX1A STXBP5L				ADCY1 CELF4 NPTX2 PRKCG STX1A STXBP5L		ADORA2A BRSK1 CHRNA5 FABP5 LRFN2 TUBB2B	AGT CELF4 MAP1A PCDH17 RGS4 SNAP25	CPLX1 LZTS1 MPP2 SORCS2	ASIC1 GIP LRFN2 RGS4 STX1A SYN1 SYP	CELF4 EFNB3 NTRK2 SCT				ADCY1 EPHA4 NTRK2 TUBB2B	ASIC1 CRH GRIN1 VGF			ADCY1 CACNA2D2 LZTS1 TUBB2B		ADORA2A BRSK1 GRIK5 NTRK2 SNAP25 SORCS2	ASIC1 EPHA4 NPTXR	CACNA2D2 CPLX1 LRFN2 LZTS1			ADCY1 CACNG4 CPLX1 RAB26	FABP5 LRFN2 SCT SYN1	AGT ASIC1 BAIAP3 BRSK1 CACNA1A CHRNA5 CNIH2 CPLX2 EFNB3 FABP5 FGF14 GIP GRIK5 HAP1 MAP1A MAP1B MPP2 RAB26 RGS4 SCGN SNAP25 STX1A STXBP5L SYP TUBB2B VGF	ASIC1 HAP1 MPP2 TUBB2B	STXBP5L SYP TAC1		ADORA2A AGT BAIAP3 BRSK1 GHRL LRFN2 MPP2 NPTX2 NTRK2 RAB26 SCT SYN1 VGF		CRH RGS4 SCT TAC1 VGF	AGT CACNA1B GRIK3 GRIN2C MAPK8IP2		CPLX2 CRH GRIK5 NCS1 SYP	AGT CAMK2B CNIH2 EFNB3 FGF14 GRIN1 LZTS1 MAP1A MPP2 SCGN SYP VGF	
GO_REGULATION_OF_TUBE_SIZE																																										ADORA2A AGT AVPR1B							
GO_REGULATION_OF_TYPE_B_PANCREATIC_CELL_PROLIFERATION								NR4A3 PTPRN SFRP1																																									
GO_REGULATION_OF_T_CELL_ACTIVATION																					AIF1 EFNB3 SIRPA																											AIF1 EFNB3 MAPK8IP1 SIRPA	
GO_REGULATION_OF_T_CELL_MIGRATION																																										AIF1 CXCL12				AIF1 DOCK8			
GO_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION																		AGT MMP2																								AGT MMP2							
GO_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY			FZD4 HHEX																																		FZD4 HHEX												
GO_REGULATION_OF_VASCULAR_PERMEABILITY																																																C2CD4A C2CD4B PDE2A	
GO_REGULATION_OF_VASCULATURE_DEVELOPMENT																																												PDGFD S100A1					
GO_REGULATION_OF_VASOCONSTRICTION																																										AGT AVPR1B							
GO_REGULATION_OF_VESICLE_FUSION																																						CPLX2 GRIK5									CPLX2 GRIK5		
GO_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT		BRSK2 PRKCG SLC30A8 STX1A SYN1	ADCY1 CACNA1G CADPS SIRPA		ANKRD13B BAIAP3 BRSK1 BRSK2 CDK5R1 CDK5R2 LGI3 RAPGEF4 SYN1 SYP			BAIAP3 BSN CACNB2 CALY CHRNA5 CPLX2 HAP1 LGI3 PCDH17 PRKCG SLC30A8 STXBP5L SYP	ADCY1 CACNA1G CHRNA5 HAP1 RAB3C		ADCY1 CHRNA5 CHRNB2 STX1A STXBP5L				ADCY1 PRKCG STX1A STXBP5L SYT5		ADORA2A BRSK1 CALY CHRNA5			CACNA1G DLL1 SLC30A8 STX1A SYN1 SYP	CACNA1G LGI3 SIRPA SLC30A8								ADCY1 CACNA1G CACNA1H CADPS RAB3C		ADORA2A BRSK1 CACNA1G CDK5R2 GRIK5 SIRPA							BAIAP3 BRSK1 BSN CDK5R2 CHRNA5 CPLX2 FGF14 GRIK5 HAP1 LGI3 RAB26 RAB3C SIRPA STX1A STXBP5L SYP		STXBP5L SYP SYT5		ADORA2A BAIAP3 BRSK1 CACNA1G CALY CDK5R2 RAB26 SYN1	GRIK5 LGI3 TUB				CDK5R2 CPLX2 GRIK5 LGI3 NCS1 SYP		
GO_REGULATION_OF_VESICLE_TRANSPORT_ALONG_MICROTUBULE					CNIH2 MAP2																																	CNIH2 MAP2											
GO_REGULATION_OF_VIRAL_GENOME_REPLICATION																														BTBD17 PROX1																			
GO_REGULATION_OF_VIRAL_LIFE_CYCLE																														BTBD17 PROX1																			
GO_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY																																						FGF14 S100A1										FGF14 S100A1	
GO_REGULATION_OF_VOLTAGE_GATED_SODIUM_CHANNEL_ACTIVITY																																						FGF14 SCN1B										FGF14 SCN1B	
GO_REGULATION_OF_WNT_SIGNALING_PATHWAY																					HIC1 LGR6 NKD1																			DACT1 ISL1									
GO_REGULATION_OF_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY																						NKD1 SFRP1																									DACT1 NKD1		
GO_RELAXATION_OF_CARDIAC_MUSCLE		KCNJ2 SLC8A1						KCNJ2 SLC8A1													CHGA GSTM2																												
GO_RELAXATION_OF_MUSCLE		KCNJ2 SLC8A1						KCNJ2 SLC8A1													CHGA GSTM2																	CHGA KCNMA1											
GO_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM								ANK2 CACNA1C SLC8A1													CACNA1C GSTM2																	ANK2 CACNA1C				CACNA1C GSTM2							
GO_RENAL_SODIUM_EXCRETION																																										ADORA2A AGT							
GO_RENAL_SYSTEM_PROCESS											ADCY1 ADCY5 CHRNA3 CHRNB2																															ADCY2 ADORA2A AGT							
GO_RENAL_TUBULE_DEVELOPMENT																		AGT SIX2		DLL1 SIX2		DCHS1 DLL1								DLL1 SIX2							DCHS1 SIX2					AGT DCHS1 SIX2			AGT DCHS1				
GO_RENAL_WATER_HOMEOSTASIS											ADCY1 ADCY5																																						
GO_REPRODUCTION																		AGT BASP1 CELF4 CHD5 MMP2 PTPRN SPAG8 SSTR2								CRH DZIP1 GRIN1 SSTR1 VGF																AGT ASCL2 GHRL ID4 INSRR JAM3 MMP2 PTPRN TAC3 TPPP3 TRO VGF					CBX2 CLGN CRH MMP2 SPTBN4 SSTR3		
