	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	DACH1	DPF3	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF853	ZNF883
WP_ENDOCHONDRAL_OSSIFICATION																																										CDKN1C MMP13 SPP1																				MMP13 SPP1						
WP_ENDOCHONDRAL_OSSIFICATION_WITH_SKELETAL_DYSPLASIAS																																										CDKN1C MMP13 SPP1																				MMP13 SPP1						
WP_ENDODERM_DIFFERENTIATION		HHEX ONECUT1 PBX3																							PBX3 SCHIP1				PBX3 SCHIP1 TOX																						HHEX PBX3 SCHIP1 SFRP1 TOX														HHEX PBX3 SFRP1			
WP_ENDOPLASMIC_RETICULUM_STRESS_RESPONSE_IN_CORONAVIRUS_INFECTION																																				PPP1R16B PPP1R1A	PPP1R16B PPP1R1A																															
WP_ENVELOPE_PROTEINS_AND_THEIR_POTENTIAL_ROLES_IN_EDMD_PHYSIOPATHOLOGY				ADCY1 ADCY5	ADCY1 ADCY5										ADCY1 ADCY2 ADCY5			ADCY1 ADCY5	ADCY1 ADCY2 ADCY5								ADCY1 ADCY2 ADCY5						ADCY1 ADCY2 ADCY5				ADCY2 ADCY5					ADCY1 ADCY2 ADCY5	ADCY2 ADCY5	ADCY1 ADCY5					ADCY1 ADCY2											ADCY1 ADCY2 ADCY5								
WP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_IN_COLORECTAL_CANCER																																													AKT3 DLL1 FZD4 MMP2 PROX1																							
WP_ERBB_SIGNALING_PATHWAY		AKT3 PRKCG	AKT3 CAMK2B PAK3 PAK6 PRKCG	CAMK2B PAK3 PAK6											AKT3 PAK6 PRKCG SHC3				AKT3 MAPK10 PAK6 SHC3												AKT3 PAK3 PAK6 SHC3	AKT3 CAMK2B PAK6 SHC3		AKT3 MAPK10 PAK3 PAK6 SHC3				AKT3 CAMK2B MAPK10 PAK3 PAK6		CAMK2B MAPK10 PAK6		AKT3 CAMK2B MAPK10 PRKCG		MAPK10 PAK6 SHC3							CAMK2B PAK6 PRKCG SHC3			AKT3 MAPK10 PAK6 PRKCG	CAMK2B MAPK10 PAK6 PRKCG					MAPK10 PAK6 PRKCG SHC3				MAPK10 PAK6 SHC3		CAMK2B PAK6 PRKCG		
WP_ESC_PLURIPOTENCY_PATHWAYS			AKT3 FGF14 FGF17 FZD4 SMAD9																																			AKT3 FGF14 MAPK4 SMAD9							AKT3 FGF14 FGF17 FZD4											AKT3 FGF14 FGF17 FZD4 MAPK4 SMAD9	AKT3 FGF14 FZD4 SMAD9											
WP_EV_RELEASE_FROM_CARDIAC_CELLS_AND_THEIR_FUNCTIONAL_EFFECTS																																										CXCL12 RGS16																		CXCL12 RGS16								
WP_FATTY_ACID_BETA_OXIDATION																	ACSL6 LIPC		ACSL6 LIPC													ACSL6 LIPC						ACSL6 LIPC				ACSL6 LIPC	ACSL6 LIPC								ACSL6 LIPC			ACSL6 LIPC														
WP_FGF23_SIGNALLING_IN_HYPOPHOSPHATEMIC_RICKETS_AND_RELATED_DISORDERS			KL SPP1											KL SPP1	KL SPP1																																							KL SPP1		KL SPP1	KL SPP1											
WP_FLUOROPYRIMIDINE_ACTIVITY																										ABCC4 CES1																																										
WP_FOCAL_ADHESION			AKT3 COL1A2 PAK3 PAK6 PDGFD PRKCG SPP1																															AKT3 COL1A2 MAPK10 PAK3 PAK6 PDGFD SHC3										COL1A2 MAPK10 PAK6 SHC3																		PAK6 PDGFD SPP1		COL1A2 MAPK10 PAK6 SHC3				
WP_FOCAL_ADHESIONPI3KAKTMTORSIGNALING_PATHWAY			AKT3 COL1A2 FGF14 FGF17 GNG2 GNG4 PDGFD SPP1																																																																	
WP_FRAGILE_X_SYNDROME	GABRG2 GRIA2 GRIN1	ITPR1 NTRK2	CAMK1 CAMK2B EPHA4 MAP1B	CAMK1 CAMK2B KCNC1 NTRK2	CAMK1 CAMK2B KCNC1 NTRK2									CAMK1 CAMK2B EPHA4 GABRG2 MAP1B		EPHA4 GABRG2 KCNC1 NTRK2	EPHA4 GABRG2 KCNC1 NTRK2		EPHA4 GABRA1 GRIA2 ITPR1							GABRA1 GRIA2 ITPR1			CAMK1 ITPR1 KCNC1		CAMK1 EPHA4 GABRA1 GRIA2 KCNC1							CAMK1 CAMK2B EPHA4 KCNC1 NTRK2	EPHA4 NTRK2	CAMK2B GRIN1 KCNC1		CAMK1 CAMK2B EPHA4 GRIN1 ITPR1 KCNC1 MAP1B NTRK2	EPHA4 GRIA2 ITPR1 KCNC1 NTRK2				EPHA4 KCNC1		ITPR1 KCNC1 NTRK2		CAMK2B EPHA4 GRIN1 MAP1B		GABRA1 GABRG2 GRIA2	EPHA4 GABRA1 GABRG2 GRIA2 GRIN1 ITPR1 KCNC1 NTRK2	CAMK1 CAMK2B EPHA4 ITPR1 KCNC1 NTRK2		GABRG2 KCNC1 MAP1B NTRK2			CAMK1 EPHA4 GABRA1 ITPR1 KCNC1 NTRK2		EPHA4 GABRG2				CAMK1 CAMK2B EPHA4 GRIN1 ITPR1 KCNC1		
WP_G13_SIGNALING_PATHWAY																			CIT MAPK10															CIT MAPK10 PAK3			CIT MAPK10	CIT MAPK10 PAK3								CIT MAPK10			CIT MAPK10															CIT MAPK10				
WP_G1_TO_S_CELL_CYCLE_CONTROL																															CCNA1 CDKN1C MYT1									CCNA1 CDKN1C																												
WP_GABA_RECEPTOR_SIGNALING																GABBR2 GABRB3 GABRG2	GABBR2 GABRG2		GABRA1 GABRB3							GABRA1 GABRB3					GABRA1 GABRB3 GAD2							GABBR2 GABRB3								GABBR2 GABRA1					GABBR2 GAD2		GABRA1 GABRG2	GABBR2 GABRA1 GABRB3 GABRG2 GAD2	GABBR2 GABRB3	GABBR2 GABRA1 GABRB3	GABBR2 GABRG2 GAD2											
WP_GANGLIO_SPHINGOLIPID_METABOLISM			ST8SIA3 ST8SIA5											ST8SIA3 ST8SIA5																												ST8SIA3 ST8SIA5															ST8SIA3 ST8SIA5											
WP_GASTRIC_ACID_PRODUCTION																																		GAST SCT						GAST SCT														GAST SCT								GAST SCT						
WP_GASTRIN_SIGNALING_PATHWAY																																																					CHGA GAST					GAST KIT										
WP_GDNFRET_SIGNALLING_AXIS														GFRA1 RET	GFRA1 RET																														GFRA1 RET											GFRA1 RET	GFRA1 RET			GFRA1 RET								
WP_GENES_CONTROLLING_RENAL_NEPHROGENESIS																																					LMX1B RET	CXCL12 LMX1B							CXCL12 RET										LMX1B RET													
WP_GENES_INVOLVED_IN_MALE_INFERTILITY																													GNAO1 MMP2 SIRPA									BHMT GNAO1 MMP2 RGS9 SIRPA																CCNA1 GNAO1 MMP2 RGS9 SIRPA														
WP_GENES_TARGETED_BY_MIRNAS_IN_ADIPOCYTES				HCN4 KCNJ2										HCN4 KCNJ2	HCN4 KCNJ2	HCN4 KCNJ2																		HCN4 KCNJ2											HCN4 KCNJ2										HCN4 KCNJ2		HCN4 KCNJ2									HCN4 KCNJ2		
WP_GENE_REGULATORY_NETWORK_MODELLING_SOMITOGENESIS																																DLL1 EPHA4		DLL1 EPHA4												DLL1 EPHA4					DLL1 EPHA4									DLL1 EPHA4								
WP_GPCRS_CLASS_A_RHODOPSINLIKE							CYSLTR2 FFAR1 FFAR3 GPR83	CYSLTR2 SUCNR1		ADORA2A CYSLTR2																									FFAR3 GPR83 SUCNR1											ADORA2A BRS3 CHRM4 FFAR1 FFAR3 GPR173							CYSLTR2 FFAR1 FFAR3 GPR83 SUCNR1															
WP_GPCRS_OTHER					CELSR2 CELSR3 GPR162									CELSR2 CELSR3 GPR162 LGR6 SSTR2			CELSR2 LGR6 SSTR2		ADORA2A CELSR3 GPR162 GPR83 LGR6		ADORA2A CELSR2 CELSR3		ADORA2A CELSR3			GPR83 LGR6			GPR162 GPR83 SSTR2			CELSR2 CELSR3 GPR162 LGR6 SSTR2						CELSR2 CELSR3 GPR83 SSTR2											CELSR2 GPR162 LGR6						ADORA2A CELSR2 CELSR3 LGR6		ADORA2A CELSR2 CELSR3 GPR83			ADORA2A CELSR2 CELSR3 LGR6			GPR83 LGR6					
WP_G_PROTEIN_SIGNALING_PATHWAYS		ITPR1 PRKCG	ADCY1 GNG4 KCNJ3 PDE8B PRKCG									GNAO1 ITPR1 PRKCG		GNAO1 GNG4 KCNJ3 PDE8B PRKCG	ADCY1 ADCY2 ADCY5 GNAO1 GNG4 ITPR1 KCNJ3 PDE8B PRKCG			ADCY1 ADCY5 ITPR1	ADCY1 ADCY2 ADCY5 ITPR1		ITPR1 PRKCG				ADCY1 PRKCG		ADCY1 ADCY2 ADCY5 KCNJ3 PDE8B		GNAO1 ITPR1 KCNJ3		ADCY2 ADCY5 KCNJ3 PDE8B	ADCY1 ADCY2 ITPR1 KCNJ3	ADCY1 ADCY2 ADCY5 GNG4 ITPR1 KCNJ3	ADCY1 GNAO1 GNG4 KCNJ3 PDE8B			ADCY2 ADCY5 GNAO1	ADCY5 GNAO1 GNG4 KCNJ3 PDE8B				ADCY1 ADCY2 ADCY5 GNAO1 GNG4 ITPR1 PDE8B PRKCG	ADCY2 ADCY5 ITPR1	ADCY1 ADCY5 GNG4 ITPR1				ADCY1 KCNJ3	ADCY1 ADCY2 ITPR1					ADCY1 ADCY5 GNAO1 ITPR1 PDE8B PRKCG	ADCY5 GNAO1 GNG4 ITPR1 PRKCG	ADCY1 ADCY2 GNAO1 GNG4 ITPR1 KCNJ3 PDE8B	ADCY1 GNAO1 GNG4 KCNJ3			ADCY1 ADCY2 ADCY5 GNAO1 GNG4 ITPR1 PRKCG	GNG4 PDE8B		GNAO1 ITPR1			ADCY5 GNG4 ITPR1 PRKCG		
WP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION					CBFA2T3 KCNH2								GATA2 KCNH2																							HES6 KCNH2				CBFA2T3 KCNH2																				CBFA2T3 HES6 KCNH2		HES6 KCNH2						
WP_HIPPOMERLIN_SIGNALING_DYSREGULATION				CDH22 NTRK2 PAK3 PAK6	CDH22 NTRK2 PAK6																									KIT PAK3								CDH22 KIT NTRK2 PAK3 PAK6	CDH22 NTRK2											CDH22 KIT																		
WP_HUMAN_THYROID_STIMULATING_HORMONE_TSH_SIGNALING_PATHWAY															ADCY2 GNAO1 GNG2 KCNIP3												ADCY2 GNG2									ADCY2 GNAO1 KCNIP3	ADCY2 GNAO1					ADCY2 GNAO1 KCNIP3			GNAO1 GNG2 KCNIP3				ADCY2 GNG2							ADCY2 GNAO1 GNG2 KCNIP3	GNAO1 GNG2 KCNIP3											
WP_IL18_SIGNALING_PATHWAY																																																														KCNH2 MMP13 RGS16 SPP1						
WP_INSULIN_SIGNALING																ARHGAP33 GRB14 MAP3K12 MAPK10 MAPK4 SHC3 SNAP25		GRB14 MAP3K12 SHC3																ARHGAP33 GRB14 MAP3K12 MAPK10 SHC3 SNAP25										GRB14 MAPK10 SHC3 SNAP25		ARHGAP33 GRB14 MAPK10 SHC3 SNAP25					ARHGAP33 MAP3K12 MAPK4 SHC3 SNAP25													MAP3K12 MAPK10 SHC3	ARHGAP33 GRB14 MAPK10 MAPK4			
WP_INTEGRINMEDIATED_CELL_ADHESION				MAPK4 PAK3 PAK6												MAPK10 MAPK4 PAK6 SHC3			AKT3 MAPK10 PAK6 SHC3												AKT3 PAK3 PAK6 SHC3			AKT3 MAPK10 PAK3 PAK6 SHC3				AKT3 MAPK10 MAPK4 PAK3 PAK6						MAPK10 PAK6 SHC3												AKT3 MAPK10 MAPK4 PAK6 SHC3				MAPK10 MAPK4 PAK6 SHC3				MAPK10 PAK6 SHC3				
WP_INTRACELLULAR_TRAFFICKING_PROTEINS_INVOLVED_IN_CMT_NEUROPATHY												GDAP1 SH3TC2				GDAP1 SH3TC2															GDAP1 NEFL	GDAP1 NEFL SH3TC2	GDAP1 SH3TC2	GDAP1 SH3TC2								GDAP1 SH3TC2									GDAP1 NEFL			GDAP1 NEFL SH3TC2						GDAP1 SH3TC2								NEFL SH3TC2
WP_LUNG_FIBROSIS																																											CYSLTR2 MMP2											CYSLTR2 MMP2 SPP1														
WP_MAJOR_RECEPTORS_TARGETED_BY_EPINEPHRINE_AND_NOREPINEPHRINE				ADCY1 ADCY5	ADCY1 ADCY5										ADCY1 ADCY2 ADCY5	ADCY1 ADCY5		ADCY1 ADCY5	ADCY1 ADCY2 ADCY5								ADCY1 ADCY2 ADCY5				ADCY2 ADCY5	ADCY1 ADCY2	ADCY1 ADCY2 ADCY5				ADCY2 ADCY5					ADCY1 ADCY2 ADCY5	ADCY2 ADCY5	ADCY1 ADCY5					ADCY1 ADCY2					ADCY1 ADCY5		ADCY1 ADCY2				ADCY1 ADCY2 ADCY5								
WP_MAPK_CASCADE													MAP3K12 MAPK10			MAP3K12 MAPK10		MAP2 MAP3K12	MAP2 MAPK10								MAP2 MAP3K12					MAP2 MAP3K12		MAP2 MAP3K12 MAPK10			MAP3K12 MAPK10	MAP3K12 MAPK10	MAP2 MAPK10			MAP3K12 MAPK10			MAP3K12 MAPK10			MAP2 MAPK10	MAP2 MAPK10		MAP2 MAP3K12				MAP3K12 MAPK10	MAP2 MAP3K12 MAPK10								MAP2 MAP3K12 MAPK10		MAP2 MAP3K12		
WP_MAPK_SIGNALING_PATHWAY		AKT3 CACNA1G CACNA1H MAP3K12 NTRK2 PRKCG	AKT3 CACNA1B CACNA1C CACNA2D1 CACNA2D2 FGF14 FGF17 HSPA6 MAPK8IP2 PRKCG										CACNA1A CACNA2D2 MAP3K12 MAPK10	CACNA1A CACNA1B CACNA1E CACNA1G CACNA2D1 CACNA2D2 FGF14 FGF17 HSPA6 MAPK8IP1 PRKCG	AKT3 CACNA1A CACNA1C CACNA1E CACNA2D1 CACNA2D2 CACNB2 FGF14 FGF17 HSPA6 MAP3K12 MAPK8IP1 MAPK8IP2 PRKCG	CACNA1A CACNA1E CACNA1G CACNA1H CACNA2D2 FGF17 HSPA6 MAP3K12 MAPK10 NTRK2	CACNA1C CACNA1E CACNA2D2 HSPA6 MAP3K12 NTRK2		AKT3 CACNA1A CACNA1C CACNA1E CACNA1G HSPA6 MAPK10						MAP3K12 MAPK8IP2 PRKCG		AKT3 CACNA1C CACNA1E FGF14 HSPA6 MAP3K12 NTRK2			CACNA1B MAPK8IP2	AKT3 CACNA1A CACNA1B CACNA1C CACNA1E CACNA1G CACNA2D2 FGF14 FGF17 HSPA6	AKT3 CACNA1A CACNA1G CACNA2D1 FGF17 HSPA6 MAP3K12	AKT3 CACNA1C CACNA1E CACNA1G CACNA1H CACNA2D1 CACNA2D2 CACNG4 FGF17 HSPA6 MAPK8IP1 NTRK2	AKT3 CACNA1A CACNA1C CACNA1E CACNA1G CACNA1H CACNA2D2 CACNG4 FGF17 HSPA6 MAP3K12 MAPK10 MAPK8IP1 NTRK2			CACNA1G CACNA2D1 MAP3K12 MAPK10	AKT3 CACNA1A CACNA1C CACNA2D1 CACNG4 FGF14 MAP3K12 MAPK10 NTRK2	MAPK10 MAPK8IP2 NTRK2	CACNA1H CACNA2D2 MAPK10 MAPK8IP1		AKT3 CACNA1B CACNA1E CACNA1G CACNA1H CACNA2D1 CACNA2D2 FGF17 HSPA6 MAP3K12 MAPK10 NTRK2 PRKCG	CACNA1A CACNA1B CACNA1C CACNA2D1 CACNA2D2 CACNB2 NTRK2	CACNA1E CACNA1G CACNA1H CACNA2D1 CACNA2D2 FGF14 HSPA6 MAPK10 NTRK2	AKT3 CACNA1G CACNA1H CACNA2D1 CACNA2D2 FGF14 FGF17 HSPA6 MAP3K12 MAPK10 NTRK2			CACNA1A CACNA2D1 CACNA2D2 FGF14 MAPK10 NTRK2	CACNA2D1 CACNA2D2 MAPK10 NTRK2		CACNA1A CACNA1E CACNA1H CACNB2 CACNG4 FGF14 MAP3K12 MAPK8IP1 PRKCG		CACNA1B CACNB2 MAPK8IP2	AKT3 CACNA1A CACNA1B CACNA1E CACNA1G CACNA2D1 CACNA2D2 CACNG4 FGF17 MAPK10 MAPK8IP1 NTRK2 PRKCG	CACNA1B CACNA1C CACNA1E CACNA1G CACNA2D2 MAP3K12 MAPK10 MAPK8IP1 NTRK2 PRKCG	AKT3 CACNA1A CACNA1C CACNA1E CACNA1G CACNA2D1 CACNA2D2 FGF14 FGF17 HSPA6 MAP3K12 MAPK10	AKT3 CACNA1A CACNA1C CACNA1E CACNA2D2 FGF14 MAPK8IP1 NTRK2			CACNA1C CACNA1G CACNA2D1 CACNA2D2 CACNG4 HSPA6 MAPK10 NTRK2 PRKCG			CACNA1B CACNB2 MAPK10 MAPK8IP2	CACNA1C CACNB2 MAP3K12 MAPK10	CACNA1G CACNA2D2 MAPK10 PRKCG			CACNA1C CACNA2D2
WP_MATRIX_METALLOPROTEINASES			MMP13 MMP2													MMP13 MMP2																MMP13 MMP2										MMP13 MMP2	MMP13 MMP2																									
WP_MBDNF_AND_PROBDNF_REGULATION_OF_GABA_NEUROTRANSMISSION																GABRB3 GABRG2 NTRK2	GABRG2 NTRK2		GABRA1 GABRB3							GABRA1 GABRB3		GABRB3 SLC12A5						GABRA1 NTRK2 SLC12A5									GABRB3 NTRK2	NTRK2 SLC12A5	NTRK2 SLC12A5	GABRA1 NTRK2 SLC12A5							GABRA1 GABRG2	GABRA1 GABRB3 GABRG2 NTRK2	GABRB3 NTRK2 SLC12A5	GABRA1 GABRB3 SLC12A5									GABRG2 SLC12A5			
WP_MECHANOREGULATION_AND_PATHOLOGY_OF_YAPTAZ_VIA_HIPPO_AND_NONHIPPO_MECHANISMS				PAK3 PAK6																														MAPK10 PAK3 PAK6				MAPK10 PAK3 PAK6		MAPK10 PAK6				MAPK10 PAK6																				MAPK10 PAK6				
WP_MESODERMAL_COMMITMENT_PATHWAY				CCDC88A DLL1 FZD4 LEFTY1	CCDC88A DLL1 FZD4 LEFTY1							CCDC88A FZD4 LEFTY1 PBX3				CCDC88A FZD4 LEFTY1 PAX6 PBX3	LEFTY1 PAX6 TOX								DLL1 PBX3 SCHIP1				CCDC88A PAX6 PBX3 SCHIP1 TOX			CCDC88A DLL1 LEFTY1 PBX3 TOX	DLL1 FZD4 LEFTY1 PAX6 PBX3 SCHIP1							FZD4 LEFTY1 TOX						DLL1 FZD4 LEFTY1 PAX6 PBX3 SCHIP1	FZD4 PAX6				CCDC88A DLL1 PAX6 PBX3 SCHIP1 TOX					CCDC88A DLL1 FZD4 LEFTY1 PBX3 SCHIP1 TOX				CCDC88A DLL1 FZD4 LEFTY1 PBX3 SCHIP1		CCDC88A FZD4 LEFTY1						
WP_METAPATHWAY_BIOTRANSFORMATION_PHASE_I_AND_II																																																													CHST10 CYP27C1 KCNAB2							
WP_MET_IN_TYPE_1_PAPILLARY_RENAL_CELL_CARCINOMA			AKT3 PAK3 PAK6	PAK3 PAK6																											AKT3 PAK3 PAK6			AKT3 PAK3 PAK6				AKT3 PAK3 PAK6																														
WP_MIR5093P_ALTERATION_OF_YAP1ECM_AXIS															GPC6 PBX3																											GPC6 PBX3	GPC6 PBX3											GPC6 PBX3		GPC6 PBX3	GPC6 PBX3											
WP_MONOAMINE_TRANSPORT			STX1A SYN1										ADORA2A AGT		AGT AMPH STX1A SYN1	AMPH STX1A			ADORA2A AGT STX1A		ADORA2A AGT SYN1								AGT TDO2		AGT STX1A SYN1	STX1A SYN1		ADORA2A AGT AMPH STX1A SYN1				AMPH STX1A				AGT AMPH STX1A				ADORA2A AMPH SYN1								AMPH STX1A	ADORA2A SYN1	AGT AMPH STX1A	ADORA2A AGT SYN1			ADORA2A AGT STX1A SYN1			AGT TDO2			AGT SYN1		
WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS		ITPR1 PRKCG RGS5	ADCY1 CAMK2B GNG2 GNG4 PRKCG RGS11 RGS16 RGS4 RGS9 SLC8A1	ADCY1 ADCY5 CAMK2B RGS16 RGS5 RGS9	ADCY1 ADCY5 CAMK2B CRH RGS16							CRH ITPR1 PRKCG RGS11 RGS5 RGS9		CAMK2B GNG2 GNG4 PRKCG RGS16 RGS4 RGS5 SLC8A1	ADCY1 ADCY2 ADCY5 CRH GNG2 GNG4 ITPR1 PRKCG RGS11 RGS16 RGS4 RGS9 SLC8A1	ADCY1 ADCY5 CRH RGS11 RGS16 RGS4 RGS5 RGS9		ADCY1 ADCY5 GNG2 ITPR1	ADCY1 ADCY2 ADCY5 ITPR1 RGS16 RGS5		ITPR1 PRKCG						ADCY1 ADCY2 ADCY5 GNG2				ADCY2 ADCY5 GNG2 RGS11 RGS4 RGS5	ADCY1 ADCY2 CAMK2B ITPR1 RGS11 RGS16 RGS4 RGS5 RGS9	ADCY1 ADCY2 ADCY5 CRH GNG2 GNG4 ITPR1 RGS16 RGS5 SLC8A1	ADCY1 CRH GNG2 GNG4 RGS16 SLC8A1			ADCY2 ADCY5 CRH SLC8A1	ADCY5 CAMK2B GNG4 RGS4 RGS9 SLC8A1	ADCY1 SLC8A1	CAMK2B CRH RGS9		ADCY1 ADCY2 ADCY5 CAMK2B CRH GNG4 ITPR1 PRKCG RGS11 RGS16 RGS9	ADCY2 ADCY5 ITPR1 SLC8A1	ADCY1 ADCY5 GNG4 ITPR1	ADCY5 CRH GNG2 RGS4 RGS9	ADCY5 GNG2 GNG4 RGS16 RGS4 SLC8A1			ADCY1 ADCY2 GNG2 ITPR1		CAMK2B GNG2 GNG4 PRKCG RGS5 RGS9 SLC8A1			ADCY1 ADCY5 ITPR1 PRKCG RGS11 RGS5 RGS9 SLC8A1	ADCY5 CAMK2B GNG4 ITPR1 PRKCG RGS9	ADCY1 ADCY2 GNG2 GNG4 ITPR1 RGS4 RGS5 RGS9 SLC8A1	ADCY1 CRH GNG2 GNG4 RGS5 SLC8A1			ADCY1 ADCY2 ADCY5 CRH GNG4 ITPR1 PRKCG RGS16 RGS5 RGS9		ADCY5 CRH RGS16 RGS4		GNG2 RGS9 SLC8A1	CRH PRKCG RGS9	ADCY5 CAMK2B CRH GNG4 ITPR1 PRKCG RGS11 RGS9		
WP_NANOPARTICLEMEDIATED_ACTIVATION_OF_RECEPTOR_SIGNALING																			AKT3 MAPK10																			AKT3 MAPK10				AKT3 MAPK10			AKT3 MAPK10									AKT3 MAPK10														
WP_NEOVASCULARISATION_PROCESSES																														CXCL12 KIT							KIT SMAD9	CXCL12 KIT SMAD9																						CXCL12 KIT SMAD9								
WP_NEPHROTIC_SYNDROME		ARHGAP24 LMX1B																											ARHGAP24 LMX1B								ARHGAP24 LMX1B											ARHGAP24 LMX1B	ARHGAP24 LMX1B																			
WP_NEURAL_CREST_CELL_MIGRATION_DURING_DEVELOPMENT			AKT3 MMP2 PAK3 PAK6	PAK3 PAK6															AKT3 PAK6												AKT3 PAK3 PAK6	AKT3 MMP2 PAK6		AKT3 MMP2 PAK3 PAK6				AKT3 MMP2 PAK3 PAK6					MMP2 PAK6		AKT3 MMP2 PAK6									AKT3 MMP2 PAK6														
WP_NEURAL_CREST_CELL_MIGRATION_IN_CANCER		AKT3 NTRK2	AKT3 MMP2 PAK3 PAK6	NTRK2 PAK3 PAK6	NTRK2 PAK6											MMP2 NTRK2 PAK6											AKT3 NTRK2				AKT3 PAK3 PAK6	AKT3 MMP2 PAK6		AKT3 MMP2 NTRK2 PAK3 PAK6				AKT3 MMP2 NTRK2 PAK3 PAK6				AKT3 MMP2 NTRK2	MMP2 NTRK2 PAK6	NTRK2 PAK6	AKT3 MMP2 NTRK2 PAK6	MMP2 NTRK2								AKT3 MMP2 NTRK2 PAK6						MMP2 NTRK2 PAK6								
WP_NICOTINE_ACTIVITY_ON_DOPAMINERGIC_NEURONS			DDC GNG2	CHRNB2 DDC	CHRNA3 CHRNB2 DDC							CHRNA5 CHRNB2		CHRNA3 CHRNA5 CHRNB2 DDC GNG2	ADCY2 CHRNA5 CHRNB2 GNG2	CHRNA5 DDC KCNK3	CHRNB2 DDC	CHRNA3 CHRNA5 CHRNB2 GNG2	ADCY2 CHRNA5 KCNK3								ADCY2 CHRNA5 DDC GNG2 KCNK3		DDC KCNK3		ADCY2 DDC GNG2	ADCY2 KCNK3	ADCY2 CHRNA5 CHRNB2 GNG2 KCNK3	GNG2 KCNK3		ADCY2 CHRNA3 KCNK3	ADCY2 KCNK3	DDC KCNK3		DDC KCNK3		ADCY2 CHRNA3 CHRNA5 CHRNB2 DDC KCNK3	ADCY2 DDC	CHRNA3 KCNK3	CHRNB2 DDC GNG2	CHRNA3 DDC GNG2 KCNK3			ADCY2 GNG2		CHRNA3 DDC GNG2				DDC KCNK3	ADCY2 CHRNA5 CHRNB2 DDC GNG2 KCNK3				ADCY2 CHRNB2 DDC KCNK3	CHRNA3 CHRNA5			DDC GNG2				
WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION			CAMK2B CNGA3 NEFL	CAMK2B GRIN2C	CAMK2B GRIN2C							CNGA3 CNGA4 PDE2A	CNGA3 CNGA4	CAMK2B CNGA3 GRIN2C PDE2A	CNGA3 CNGA4 GRIN2C PDE2A												CNGA4 PDE2A					CAMK2B CNGA4 NEFL	CNGA3 CNGA4 PDE2A	CNGA3 CNGA4 PDE2A		CAMK2B PDE2A		CAMK2B CNGA3 GRIN2C		CAMK2B CNGA4 GRIN1		CAMK2B GRIN1 PDE2A			CNGA3 GRIN1 GRIN2C						CAMK2B CNGA3 CNGA4 GRIN1 NEFL PDE2A			CNGA4 GRIN1 GRIN2C NEFL PDE2A	CAMK2B CNGA4 GRIN2C NEFL		CNGA4 GRIN2C PDE2A			CNGA3 CNGA4 GRIN2C						CAMK2B CNGA4 GRIN1 GRIN2C PDE2A		
WP_NONSMALL_CELL_LUNG_CANCER		AKT3 PRKCG																																																																		
WP_NOTCH_SIGNALING					DLL1 DTX3													DTX1 DTX3							DLL1 DTX1																										DLL1 DTX1 DTX3																	
WP_NOTCH_SIGNALING_PATHWAY_NETPATH																									DLL1 DTX1																		DTX1 FHL1													DLL1 DTX1 FHL1 HES6												
WP_OLIGODENDROCYTE_SPECIFICATION_AND_DIFFERENTIATION_LEADING_TO_MYELIN_COMPONENTS_FOR_CNS																																MYT1 NKX2-2																			MYT1 NKX2-2																	
WP_ONE_CARBON_METABOLISM		BHMT FTCD																																																																		
WP_ONE_CARBON_METABOLISM_AND_RELATED_PATHWAYS																																																	BHMT PCYT1B													BHMT PCYT1B						
WP_OSTEOBLAST_DIFFERENTIATION				DLL1 FZD4 MAPK4	DLL1 FZD4 MAPK4																				DLL1 PRKCG											FZD4 HES6 SMAD9	FZD4 HES6 MAPK10 SMAD9	HES6 MAPK10 MAPK4 SMAD9							DLL1 FZD4 HES6 MAPK10										FZD4 MAPK10 MAPK4 PRKCG	DLL1 FZD4 HES6 MAPK10 MAPK4 SMAD9				DLL1 FZD4 HES6 MAPK10 MAPK4 PRKCG SMAD9		FZD4 HES6			DLL1 MAPK10 MAPK4 PRKCG SMAD9	FZD4 HES6 MAPK4 PRKCG		
WP_OXIDATIVE_DAMAGE																																								CDKN1C MAPK10						CDKN1C MAPK10									CDKN1C MAPK10													
WP_PANCREATIC_ADENOCARCINOMA_PATHWAY																																		AKT3 MAPK10 PAK3 PAK6				AKT3 MAPK10 PAK3 PAK6		MAPK10 PAK6																								MAPK10 PAK6				
