	ARNT2	ARX	ASCL1	ASCL2	CCDC17	E2F7	EBF3	ETV1	FEV	FOXJ1	FOXP2	GATA2	HES4	HEY1	HHEX	HIC1	HLF	INSM1	ISL1	LMX1A	LMX1B	LTF	MAFA	MAFB	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846
GO_SEROTONIN_SECRETION	1	1	1	1	1	1	1	1	0.009335539077233945	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0006802207626346313	1
GO_SEROTONIN_TRANSPORT	1	1	1	1	1	1	1	1	0.03261018890072043	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00253784237904775	1
GO_SEXUAL_REPRODUCTION	1	1	1	1	1	1	0.07600084464856827	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06784220427780452	1	1	1	1	1	1	0.08120514558718506	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SH2_DOMAIN_BINDING	1	1	1	1	1	0.04394354159141567	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0419471352600953	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SH3_DOMAIN_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025554089877629638	1	1	1	1	0.025679412462773166	1	1	1	1	1	1	1	0.08011362857999993	1	1
GO_SIALYLATION	1	1	1	1	1	1	1	1	0.029766783216429005	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.045572225913865005	1	1	1	1	1	1	1	1	1	1
GO_SIALYLTRANSFERASE_ACTIVITY	1	1	1	1	1	1	1	1	0.03261018890072043	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04981086082937081	1	1	1	1	1	1	1	1	1	1
GO_SIDE_OF_MEMBRANE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05997200085509624	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SIGNALING_RECEPTOR_BINDING	1	1	1	0.0809412809994905	1	0.0481338082130397	1	0.0806116446648728	0.010013755362020205	0.053897320422261696	1	1	1	0.04786870892161876	1	1	1	0.09421770351158532	1	1	0.01138481674865599	1	0.02937607850556745	0.013536039717526926	1	1	1	0.0006170068392499228	1	8.058108060216007e-05	1	0.023047635948957312	1	1	1	1	1	0.05016874416340722	0.0013818498062045936	1	1	1	0.004839023890773175	1	0.014209574179534723	0.0812736324306329	0.0019135250006611093	0.013716175271998754	0.013143801236322528
GO_SIGNALING_RECEPTOR_LIGAND_PRECURSOR_PROCESSING	1	1	0.012609670951269303	1	1	1	1	1	0.08171547059111028	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01583791568221471	1	1	1	1	1	1	1	1	2.6125885096761614e-05	1	1	1	0.0004159783044023202	1	1	0.0056566505789978905	7.239444954287855e-06	1	1
GO_SIGNAL_RELEASE	0.0307301357415245	0.0001587863539306289	0.003122152801915856	0.02668518329306968	1	0.0005254426522747213	1	1	3.847853373029064e-05	1	0.00023892097095412623	1	1	0.0387067699329815	1	0.00022606518402357167	1	1	0.018687720525713547	1	0.010194367685853467	1	0.040371234554210544	1	1	1	1	1	0.005520848695994007	1	1	0.0005691134970415845	1	0.0007697644284688776	0.07541539035066713	1	0.008442508156623507	0.009211886905582611	8.923114687697797e-06	0.06586961955317283	5.1652897474663284e-05	1	3.0853157140242615e-07	0.0351271216768424	0.016390450727786887	0.04780100052960323	0.0003360616917568171	1.7004879112603177e-06	0.061189556782275
GO_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	0.04068083986200899	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.053995266694154886	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07072780588767047	1
GO_SIGNAL_TRANSDUCTION_BY_PROTEIN_PHOSPHORYLATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0844705707063198	0.03927088234549636	1	1	1	1	1	0.06458410081482513	0.010932215612426743	1	1	1
GO_SIGNAL_TRANSDUCTION_INVOLVED_IN_CELL_CYCLE_CHECKPOINT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018994362219018734	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.028905578940308096	1
GO_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE	0.05534517634257252	1	1	1	1	0.09485308413483584	1	1	1	1	1	1	1	1	1	0.05007822327121869	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018971052273677347	1	1	1	1	1	1	1	1	1	1	1	1	0.06833799528088702	1	0.012080277595710398	0.09213424529498149
GO_SINGLE_FERTILIZATION	1	1	0.044852572351246955	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07808265369765643	1	1	1	1	1	0.04368157973322384	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SINGLE_STRANDED_RNA_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0018436675239551503	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SITE_OF_POLARIZED_GROWTH	1	0.004264650336261777	1	1	1	0.004809069697342072	1	1	1	1	0.027782733667650716	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014075225359915233	1	1	1	1	0.06509209947038874	1	1	1	1	0.005882467940566349	1	1	1	1	1	1	1	1	0.004890415342959864	1
GO_SKELETAL_MUSCLE_ADAPTATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01840014364379483
GO_SKELETAL_MUSCLE_CONTRACTION	1	1	0.018661606296842992	1	1	1	1	1	1	0.009524957881154705	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006697094062783071	1	1	1	1	1	1	1	1	1	1	1	0.0033085990889051287	1	1	0.07017837936532656	1	1	1	1	1	0.004972595516236078
GO_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT	1	1	0.04903847574210318	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SKELETAL_MUSCLE_TISSUE_GROWTH	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0011829678697342638	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SKELETAL_SYSTEM_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07775144346573626	1	1	1	0.05940907280185481	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SKELETAL_SYSTEM_MORPHOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04790142133369568	1
GO_SKIN_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07261037883799493	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SLEEP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04622537536124216	1	1	1	1	1	1
GO_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	1	0.06983403708376767	0.055642869992914124	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08627431077193892	0.07441629831238217	1	1	1	1	1	1	1	0.036195708675685334	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022512651468959755	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04385981684788287	1	1	1	1	1	1	1	1	1	1	0.035581493776685624	0.009695988543362843	1
GO_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04649450353436446	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SMALL_MOLECULE_CATABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08597927999447696	1	0.046651184117074584	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02996861622829705
GO_SMOOTHENED_SIGNALING_PATHWAY	1	1	0.0322700409844241	1	1	1	1	1	0.0447405164813105	1	0.08520938062645522	1	1	1	1	1	1	1	1	1	1	1	0.060203430248702894	1	1	1	1	1	0.006295763695131407	1	1	0.017342013325261085	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0918982425439816	1
GO_SMOOTH_ENDOPLASMIC_RETICULUM	0.004229447403962916	0.015254804132040722	1	1	1	1	1	1	0.010886435097487879	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SMOOTH_MUSCLE_CELL_CHEMOTAXIS	1	1	1	1	1	1	1	1.5362422319031843e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.001701616347185797	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012077474027764601	1	1	1	0.004343420345603866	1	1	1	1	1	0.0027711419492870704
GO_SMOOTH_MUSCLE_CELL_MIGRATION	1	1	0.07567912731058546	1	1	1	1	0.012215958293732121	1	1	0.04046352299289868	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09290215157968573	1	0.005503428811114319	1	1	1	1	1	1	0.022071055054099675	1	1	1	0.014744304236343986	1	1	1	0.04384850837095322	1	0.03914699211611061
GO_SMOOTH_MUSCLE_CELL_PROLIFERATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09787791295483406	1	1	1	1	1	1	1	1	1	1	1	0.03207787722519306	1	1	1	1	0.007591944772924353	1	1	0.03281291347052573	1	1	1	1	1	0.05298347572862949
GO_SMOOTH_MUSCLE_CONTRACTION	1	1	1	1	1	1	1	1	1	1	0.05377970833989432	1	1	1	1	1	1	1	0.05377970833989432	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SMOOTH_MUSCLE_TISSUE_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	0.006436025373064869	1	1	1	1	1	1	1	1	1	1	0.009854980584146689	1	1	1	1	1	1	1	1	0.003799242125809177	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SNAP_RECEPTOR_ACTIVITY	1	0.01700856042752763	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013041444557374993	1	1	1	1	0.023586268376610597	1	1	1	1	1	1	1	1	1	1
GO_SNARE_BINDING	1	0.026230591837808737	1	1	1	0.06772763338323806	1	1	0.020469361983931678	1	0.05912251000005231	1	1	1	1	0.0002609560430326674	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018201774877463328	1	1	1	1	0.0008363793226460192	1	7.177262300306353e-05	1	1	1	1	1	1	0.008143849360154665	1
GO_SNARE_COMPLEX	1	0.03145736073201055	1	1	1	1	1	1	1	1	0.012724655765244175	1	1	1	1	0.008049466225328539	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.024279228411480003	1	1	1	1	0.001629556048043157	1	1	1	1	1	1	1	1	1	1
GO_SNARE_COMPLEX_ASSEMBLY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0013146345583904262	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SODIUM_CHANNEL_ACTIVITY	1	0.02481866217878803	0.0012868224751035884	1	1	1	1	0.021474657694071086	0.0029547634404324397	1	1	1	1	1	1	1	1	1	1	1	0.047657367048424604	1	1	1	1	0.0024181866471971736	1	1	1	1	1	0.0006423936205810499	0.04435781188278909	0.019101697079124236	1	1	1	0.018717740834852892	9.978374471464324e-05	0.003532814715024979	1	1	0.07304603240676788	1	1	1	1	1	0.005305342254428469
GO_SODIUM_CHANNEL_COMPLEX	1	1	0.00708599161652923	1	1	1	1	1	0.04829066742599286	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0008463963938772912	1	1	1	1	1	0.004451627920813883	0.016653114220152032	0.006940952920641896	1	1	1	0.006797293974382668	0.07292703262121392	1	1	1	1	1	1	1	1	1	0.01840014364379483
GO_SODIUM_CHANNEL_INHIBITOR_ACTIVITY	1	1	1	1	1	1	1	1	0.0048821766740809736	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0017425862268722891
GO_SODIUM_CHANNEL_REGULATOR_ACTIVITY	1	1	0.016272305070400894	1	1	0.04201966672944224	1	1	0.01693734187775897	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03729913487000536	1	1	1	1	1	1	0.031497557711340995	1	1	1	1	1	1	1	1	0.004051456986526536
GO_SODIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE	1	1	1	0.0007612019289972016	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SODIUM_ION_HOMEOSTASIS	1	1	1	0.009008343579119171	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015334507749901194	1	1	1	1	1	1	1	1	1	0.03323363096863163	1	1	1	1	1	1	1	1	0.05987791286610267	0.050751193802967665	1	1	0.09724291823570708	1	1	0.012172755588122253	0.00085563728273641	0.014921871934403752	0.06561028131256186
GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	1	0.07278160551929169	0.010421422537149727	0.012171516382906145	1	1	1	0.012428147675996204	0.0006428947269557783	1	1	1	1	1	1	1	1	1	1	1	0.05009643065042957	1	1	1	1	0.03366158225934379	1	1	1	1	1	0.004516494874776011	0.0443886319406217	1	1	1	1	1	0.030944734149396358	0.007415454732885518	1	1	1	1	1	1	1	1	0.052084686781605716
GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	0.010242718611206625	0.03829475187450104	0.06556166682615328	1	1	1	0.04356994144146609	0.05679716859241424	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002016201161087583	1	1	1	1	1	0.02073126379695822	1	1	1	1	1	1	0.004813796243772095	0.08964013044084984	1	1	1	1	1	0.08599453476070407	1	1	1
GO_SODIUM_ION_TRANSPORT	1	1	0.030336944717156866	0.0285953872828959	1	1	1	0.008092761081504807	0.005863116636521615	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0604160176428884	1	1	1	1	1	0.013859184804711933	0.03756340292449889	1	1	1	1	1	0.023846050222434023	0.0014976746412160846	1	1	1	1	1	1	1	1	0.04542896012765807
GO_SODIUM_POTASSIUM_EXCHANGING_ATPASE_COMPLEX	1	1	1	0.00048100576456067135	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01967770257664192	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SOMATODENDRITIC_COMPARTMENT	0.0028589427308465254	1.1092191385397854e-06	0.00903188648777098	9.99645537428373e-05	1	2.9699451231657292e-08	1	1	6.580068934169958e-09	1	0.0025172238173006845	1	1	1	1	0.027420659917298473	0.009123085917983387	0.018041117181033073	0.00014684879971793574	0.03593849844802799	0.003501591107201274	1	0.019299172118965036	0.05973390753841856	0.006053271625211298	0.0025802059433994717	1	0.0006682880083268561	1.1974401809777824e-05	1	0.044966049700561284	0.04643795373711501	1	6.13760689652798e-05	1	1	0.0068142869294264274	0.02135591679903448	0.0	0.07658438137240287	1	0.012783217421150184	6.59722816442887e-06	1	0.047427722355406376	0.00038390400298515814	0.0009172883582718727	1.7238370965122485e-06	6.216159171390512e-05
GO_SOMITE_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014749102479477694	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SOMITOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007689805668919192	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SPECIFICATION_OF_SYMMETRY	1	1	1	1	1	1	1	0.032383233743085826	1	1	1	1	1	1	1	1	1	1	1	1	0.022684239329123335	1	1	1	1	1	1	1	1	0.03846497925989345	1	1	1	1	1	1	1	1	1	0.06805423206289207	1	1	1	1	1	1	1	1	0.09530760051031673
GO_SPECIFIC_GRANULE	1	1	1	0.07167901245390151	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.042360165634374836	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SPECIFIC_GRANULE_MEMBRANE	1	0.09098178662593082	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0389008704772803	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07155166705445781	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SPECTRIN_BINDING	1	1	1	1	1	1	1	1	0.055187600414356996	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08296763710531119	1	1	1	0.03239324349683148	1	1	1	1	1	1
GO_SPERMATID_DIFFERENTIATION	1	1	1	1	1	1	0.015209014316921121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SPERM_CAPACITATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.034565411758410436	1	1	1	1	1	1
GO_SPERM_CONNECTING_PIECE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.001366900443852237	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SPERM_EGG_RECOGNITION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06538017597151646	1	1	1	1	1	1	1	1	1
GO_SPERM_MIDPIECE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.034565411758410436	1	1	1	1	1	1
GO_SPERM_MOTILITY	1	1	1	1	1	1	0.005313839145711263	1	0.041993201605452946	1	1	1	1	1	1	1	1	1	1	0.04763642642342647	1	1	1	1	1	1	1	1	0.02671861892832117	1	1	1	1	1	1	1	0.03840703993556671	1	1	1	1	1	1	1	1	1	0.0049453271078968575	1	1
GO_SPHERICAL_HIGH_DENSITY_LIPOPROTEIN_PARTICLE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0008208449390636474	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SPHINGOLIPID_BINDING	1	1	1	1	1	1	1	1	0.044970005726481355	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008722310533541666	1	1	1	1	1	1	1	1	1	0.01707378415141758
GO_SPINAL_CORD_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01115507664876636	1	0.0049514772159249265	1	1	1	1	1	1	1	1	0.008523388419956479	0.009736336793760403	0.015798102673886705	1	1	1	1	1	1	1	1	1	1	1	0.04810054916738471	1	0.0581870419977526	1
GO_SPINAL_CORD_MOTOR_NEURON_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020315050016118774	1	1	1	1	1	1	1	1	1	1	0.012355346248627663	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SPINAL_CORD_PATTERNING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009854980584146689	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.003312431311143227	1
GO_SPINDLE_MICROTUBULE	1	1	1	1	1	1	1	1	1	1	1	0.04365900295263936	1	1	1	1	1	1	1	1	0.0966747181185299	1	1	0.006535738553573034	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SPINDLE_MIDZONE	1	1	1	1	1	1	1	1	1	1	1	0.0007818687611943487	1	1	1	1	1	1	1	1	0.03306290904561848	1	1	0.01822525773691952	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SPINDLE_ORGANIZATION	0.09606691771185305	1	1	1	1	1	1	1	1	1	1	0.013739594627935503	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0844965301918692	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SPLICEOSOMAL_COMPLEX_ASSEMBLY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.021133605676109335	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SPROUTING_ANGIOGENESIS	1	0.09573093115997011	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07108589617804362	1	1	1	1	1	1	1	1	1	1	1	0.01729745557497664	1	1	1	0.06584185074866777	0.06744514957938774	1	1	1	1	1	1	1	1	1	1	1
GO_STABILIZATION_OF_MEMBRANE_POTENTIAL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0074801219804760954	1	1	1	1	1	1	1	1	1	1	1	1
GO_STARTLE_RESPONSE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0018535974577786885	1	1	1	1	1	1	1	0.08296763710531119	0.01611066287779017	1	1	1	1	1	1	1	1	1
GO_STEM_CELL_PROLIFERATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03364996591910119	0.034519856178974795	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_STEREOCILIUM_BUNDLE	1	1	1	1	1	1	1	1	0.008456845657231149	1	1	1	1	1	1	1	1	1	1	1	0.011523101613086006	1	1	1	1	1	1	1	1	1	1	0.021604610936294066	1	0.03298071666488078	1	1	1	1	0.08084244269480956	1	1	1	1	1	0.004045191283515104	1	1	1	1
GO_STEREOCILIUM_TIP	1	1	1	1	1	1	1	1	0.027028575669817312	1	1	1	1	1	1	1	1	1	1	1	0.009796041192230431	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01554855468679861	1	1	1	1	1	1
GO_STEROID_BINDING	1	1	1	1	1	1	1	1	1	1	1	0.09972115930640801	1	1	1	1	1	1	1	1	0.010143406985820724	1	1	1	1	1	1	1	1	1	1	0.06266321854048917	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006510001940908783	1
GO_STEROID_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.039802623349364685	1	1	1	1	1	1	1	1	1	0.039802623349364685	1	1	1	1
GO_STEROID_CATABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009613010177009329	1	1	1	1	1	1	1	1	0.07789587661161868	1	1	1	1	1	1	1	1	1	1
GO_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002808246107487311	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_STEROID_HORMONE_SECRETION	1	1	1	1	1	1	1	1	0.03261018890072043	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04981086082937081	1	1	1	0.001185408351494499	1	0.0005157227556774613	1	1	0.00253784237904775	1
GO_STEROID_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09925329022987506	1	1	1	1	1	1	1	1	1	0.09925329022987506	1	1	1	1
GO_STEROL_BINDING	1	1	1	1	1	1	1	1	1	1	1	0.03561820215993328	1	1	1	1	1	1	1	1	0.011523101613086006	1	1	1	1	1	1	1	1	0.04183836012535758	1	0.021604610936294066	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018948390285133843	0.08167741144384189
GO_STEROL_IMPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0013097664777206308	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_STEROL_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027356362988709804	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06687115110614528	1	1
