	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CBX2	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF117	ZNF382	ZNF492	ZNF514	ZNF519	ZNF788	ZNF846	ZNF853	ZNF883
WP_GPCRS_OTHER					CELSR2 CELSR3 GPR162											CELSR2 CELSR3 CNR1 GPR162 LGR6 SSTR2			CELSR2 LGR6 SSTR2		ADORA2A CELSR3 GPR162 GPR83 LGR6		ADORA2A CELSR2		ADORA2A CELSR3									CELSR3 GPR162 LGR6 SSTR2		ADORA2A CELSR2 CNR1 GPR162 GPR83																					ADORA2A CELSR2 CELSR3 CNR1 LGR6									GPR83 LGR6					CELSR2 CELSR3 CNR1 VN1R1		
WP_GPR40_PATHWAY					PLCG2 PLCL1																												FFAR1 PLCL1	PLCG2 PLCL1														FFAR1 PLCL1									PLCG2 PLCL1																
WP_G_PROTEIN_SIGNALING_PATHWAYS			ADCY1 GNG4 KCNJ3 PDE8B											GNAO1 ITPR1 PRKCG PRKD1			ADCY1 ADCY2 ADCY5 GNAO1 GNG4 ITPR1 PDE8B PRKCH			ITPR1 PRKCH PRKD1	ADCY1 ADCY2 ADCY5 ITPR1 PRKCH		ITPR1 PRKCH						ADCY1 ADCY2 ADCY5 KCNJ3 PDE8B						ADCY1 ADCY2 ADCY5 GNG4 ITPR1 KCNJ3									ADCY1 ADCY2 ADCY5 GNAO1 GNG4 ITPR1 PDE8B PRKCG PRKD1	ADCY2 ADCY5 ITPR1 PRKCH											ADCY5 GNAO1 ITPR1 PRKCG PRKCH	ADCY5 GNAO1 GNG4 ITPR1 PRKCG PRKCH					ADCY1 ADCY5 GNAO1 GNG4 ITPR1 PRKCG PRKCH	GNG4 PDE8B PRKCH										PRKCH PRKD1
WP_HEDGEHOG_SIGNALING_PATHWAY																																												BCL2 BOC CCND2																													
WP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION															GATA2 KCNH2																																																	HES6 KCNH2									
WP_HIPPOMERLIN_SIGNALING_DYSREGULATION				CDH22 CDH5 CSF1R ITGA7 PAK3 PAK6	CDH22 CDH5 CSF1R ITGA7 NTRK2															CDH5 CSF1R FLT1 ITGA7												ITGA4 KIT PAK3			CDH22 CDH5 CSF1R FLT1 ITGA7 PPP1R14A	CDH22 CDH5 FLT1 ITGA4 ITGA7 NTRK2 PAK3 PAK6		CDH22 CDH5 FLT1 NTRK1 PPP1R14A	CDH5 KIT NTRK1	CDH22 CSF1R FLT1 ITGA4 KIT NTRK2 PAK3 PAK6					CDH5 FLT1 NTRK2 PAK6				CSF1R ITGA7 NTRK1			CDH22 KIT					CSF1R ITGA4 NTRK2 PAK6 PPP1R14A		CDH22 CDH5 ITGA7 NTRK1 NTRK2			CDH22 CSF1R FLT1 ITGA7 KIT NTRK1 PAK6											
WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_APOPTOSIS																																																														BCL2 MAPK12	BCL2 MAPK12										
WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_MAPK_SIGNALING															IFI27 MAPK10									BST2 IFI27	BST2 IFI27																BST2 MAPK10									BCL2 BST2 IFI27 MAPK10					BST2 IFI27							BCL2 IFI27 MAPK10 MAPK12	BCL2 MAPK12						BCL2 MAPK10				
WP_HUMAN_COMPLEMENT_SYSTEM																																																																APOA1 SPP1									
WP_HUMAN_THYROID_STIMULATING_HORMONE_TSH_SIGNALING_PATHWAY																	ADCY2 GNAO1 GNG2 KCNIP3																					ADCY2 GNAO1 KCNIP3									GNAO1 GNG2 KCNIP3																										
WP_HYPERTROPHY_MODEL				EIF4EBP1 NR4A3	EIF4EBP1 NR4A3													EIF4EBP1 NR4A3																				EIF4EBP1 NR4A3				EIF4EBP1 NR4A3																															
WP_HYPOTHESIZED_PATHWAYS_IN_PATHOGENESIS_OF_CARDIOVASCULAR_DISEASE														FBN1 LTBP2																	ANGPT2 LTBP2																											ANGPT2 LTBP2	ANGPT2 LTBP2				FBN1 LTBP2										
WP_IL18_SIGNALING_PATHWAY																																																																KCNH2 MMP13 SPP1									
WP_IMATINIB_AND_CHRONIC_MYELOID_LEUKEMIA																				CSF1R FLT1															CSF1R FLT1					CSF1R FLT1 KIT																		CSF1R FLT1				CSF1R FLT1 KIT											
WP_INSULIN_SIGNALING				EIF4EBP1 GRB14 MAPK4 STXBP1													EIF4EBP1 GRB14 MAP3K12 MAPK12 PRKCH SHC3 SNAP25 SOCS1	ARHGAP33 EIF4EBP1 GRB14 MAP3K12 MAPK10 MAPK12 SHC3 SNAP25																												GRB14 MAPK10 SHC3 SNAP25 SOCS1							ARHGAP33 MAP3K12 MAPK12 MAPK4 PRKCH SNAP25				MAP3K12 MAPK10 MAPK12 MAPK4 PRKCH SOCS1 STXBP1						MAP3K12 MAPK12 PRKCH				MAP3K12 MAPK10 STXBP1						
WP_INTEGRINMEDIATED_CELL_ADHESION				ITGA7 MAPK4 PAK3 PAK6											ITGA4 MAPK10		AKT3 ITGA7 MAPK12 PAK6 SHC3															ITGA4 PAK3				AKT3 ITGA4 ITGA7 PAK3 PAK6 SHC3				AKT3 ITGA4 MAPK10 MAPK4 PAK3 PAK6 VAV3		MAPK10 PAK6 VAV3				ITGA7 MAPK10 PAK6 SHC3			ITGA7 MAPK12								ITGA4 MAPK10 MAPK12 MAPK4 PAK6					ITGA7 MAPK10 MAPK12 PAK6 SHC3		MAPK12 PAK6									
WP_INTERFERON_TYPE_I_SIGNALING_PATHWAYS																																										EIF4EBP1 SOCS1																															
WP_INTRACELLULAR_TRAFFICKING_PROTEINS_INVOLVED_IN_CMT_NEUROPATHY														GDAP1 SH3TC2				GDAP1 PMP22 SH3TC2																GDAP1 PMP22																			GDAP1 NEFL			GDAP1 NEFL PMP22 SH3TC2	NEFL PMP22	PMP22 SH3TC2	GDAP1 PMP22														NEFL SH3TC2
WP_KIT_RECEPTOR_SIGNALING_PATHWAY																																																															BCL2 KIT										
WP_LNCRNA_INVOLVEMENT_IN_CANONICAL_WNT_SIGNALING_AND_COLORECTAL_CANCER																																								CCND2 CXXC4 NKD1 NOTUM WIF1																																	
WP_LUNG_FIBROSIS					MUC5B RTEL1 SFTPA2																																							MMP2 MUC5B RTEL1 SFTPA2																				RTEL1 SPP1									
WP_MAJOR_RECEPTORS_TARGETED_BY_EPINEPHRINE_AND_NOREPINEPHRINE																	ADCY1 ADCY2 ADCY5				ADCY1 ADCY2 ADCY5								ADCY1 ADCY2 ADCY5				ADCY2 ADCY5		ADCY1 ADCY2 ADCY5									ADCY1 ADCY2 ADCY5	ADCY2 ADCY5						ADCY1 ADCY2											ADCY1 ADCY5											
WP_MAMMALIAN_DISORDER_OF_SEXUAL_DEVELOPMENT																																		CBX2 FGF9																																							
WP_MAP3K1_ROLE_IN_PROMOTING_AND_BLOCKING_GONADAL_DETERMINATION					FGF9 GADD45G											FGF9 GADD45G															FGF9 GADD45G			FGF9 GADD45G	FGF9 GADD45G	FGF9 GADD45G				FGF9 GADD45G																																	
WP_MAPK_CASCADE															MAP3K12 MAPK10		MAP2 MAP3K12 MAPK12	MAP3K12 MAPK10 MAPK12		MAP2 MAP3K12									MAP2 MAP3K12										MAP3K12 MAPK10		MAP2 MAPK10						MAP3K12 MAPK10			MAP2 MAPK10	MAP2 MAPK10		MAP2 MAP3K12 MAPK12				MAP3K12 MAPK10 MAPK12						MAP3K12 MAPK12				MAP2 MAP3K12 MAPK10				MAP2 MAP3K12 MAPK12		
WP_MAPK_SIGNALING_PATHWAY		AKT3 CACNA1G CACNA1H CACNG7 FGF9 HSPA2 NTRK2	CACNA1B CACNA1C CACNA2D1 CACNA2D2 FGF14 FGF17 HSPA6 MAPK12 MAPK8IP2		CACNA1G CACNA2D2 CACNB4 DUSP2 FGF9 NTRK2											CACNA1A CACNA1B CACNA1E CACNA1G CACNA2D1 CACNA2D2 CACNG7 DUSP2 FGF17 FGF9 HSPA2 MAPK8IP1 PRKCG	AKT3 CACNA1A CACNA2D1 CACNG7 DUSP2 FGF14 HSPA2 HSPA6 MAP3K12 MAPK12 MAPK8IP1 MAPK8IP2	CACNA1A CACNA1H CACNA2D2 CACNB4 CACNG7 FGF9 HSPA2 MAP3K12 MAPK10 MAPK12 NTRK2	CACNA1C CACNA1E CACNA2D2 FGF9 MAP3K12 NTRK2		AKT3 CACNA1A CACNA1C CACNA1E CACNA1G CACNB4 CACNG6 HSPA6 MAPK10						HSPA2 MAP3K12 MAPK8IP2		AKT3 CACNA1C CACNA1E FGF14 HSPA6 MAP3K12 NTRK2				AKT3 CACNA1A CACNA1B CACNA1C CACNA1E CACNA1G CACNA2D2 CACNG6 FGF14 FGF17 FGF9 HSPA2 HSPA6	AKT3 CACNA1A CACNA2D1 CACNG6 FGF17 FGF9 HSPA2 HSPA6 MAP3K12		AKT3 CACNA1A CACNA1C CACNA1E CACNA1G CACNA1H CACNA2D2 CACNB4 CACNG4 CACNG6 DUSP2 FGF9 HSPA2 HSPA6 MAP3K12 MAPK8IP1 NTRK2			CACNA1G CACNA2D1 CACNB4 HSPA2 MAP3K12 MAPK10 NTRK1	AKT3 CACNA1A CACNA1C CACNA2D1 CACNG4 CACNG6 FGF14 FGF9 MAP3K12 MAPK10 NTRK2				AKT3 CACNA1B CACNA1E CACNA1G CACNA1H CACNA2D1 CACNA2D2 HSPA2 HSPA6 MAP3K12 MAPK10 NTRK1 NTRK2 PRKCG	CACNA1A CACNA1B CACNA1C CACNA2D1 CACNA2D2 CACNB2 FGF9 NTRK2	CACNA2D1 CACNB4 CACNG6 FGF14 MAPK10 NTRK2	AKT3 CACNA1G CACNA2D1 CACNA2D2 CACNG6 FGF14 FGF17 HSPA6 MAP3K12 MAPK10 NTRK2		CACNA1C CACNA1H MAPK12 NTRK1	CACNA1A CACNA2D1 CACNB4 FGF14 MAPK10 NTRK2			CACNA1A CACNA1E CACNA1H CACNB2 CACNB4 CACNG4 CACNG6 FGF14 MAP3K12 MAPK12 MAPK8IP1 PRKCG		CACNA1B CACNB2 CACNG7 MAPK8IP2	CACNA1A CACNA1B CACNA1E CACNA1G CACNA2D2 CACNB4 CACNG6 CACNG7 FGF17 FGF9 MAPK10 MAPK8IP1 NTRK2 PRKCG	CACNA1B CACNA1C CACNA1E CACNA2D2 CACNB4 CACNG7 DUSP2 HSPA2 MAP3K12 MAPK10 MAPK12 MAPK8IP1 NTRK2 PRKCG		AKT3 CACNA1A CACNA1C CACNA1E CACNA2D2 CACNB4 CACNG6 DUSP2 FGF14 FGF9 HSPA2 MAPK12 MAPK8IP1 NTRK1 NTRK2								CACNA1C CACNB2 MAP3K12 MAPK10		CACNA1G CACNA2D2 CACNB4 MAPK10 PRKCG			DUSP2 MAPK8IP2	
WP_MATRIX_METALLOPROTEINASES			MMP11 MMP2																																																																						
WP_MBDNF_AND_PROBDNF_REGULATION_OF_GABA_NEUROTRANSMISSION																GABRB3 GABRE GABRG2		GABRE GABRP NTRK2	GABRP NTRK2									GABRA1 GABRB3 GABRE GABRP	GABRP NTRK2	GABRB3 SLC12A5			GABRA1 GABRB3 GABRE			GABRA1 GABRE NTRK2 SLC12A5					GABRE GABRP			GABRE GABRP NTRK2 SLC12A5	GABRB3 GABRP NTRK2	GABRE NTRK2 SLC12A5				GABRP NTRK2					GABRA1 GABRG2	GABRA1 GABRB3 GABRG2 GABRP NTRK2													GABRG2 SLC12A5				
WP_MECHANOREGULATION_AND_PATHOLOGY_OF_YAPTAZ_VIA_HIPPO_AND_NONHIPPO_MECHANISMS				PAK3 PAK6																																				MAPK10 PAK3 PAK6		MAPK10 PAK6				MAPK10 PAK6																					MAPK10 PAK6						
WP_MECP2_AND_ASSOCIATED_RETT_SYNDROME																				MYT1 NREP TET1																IGF2 MPP1 MYT1 NREP SST																			IGF2 SST																		
WP_MELANOMA																																																															GADD45G KIT										
WP_MESODERMAL_COMMITMENT_PATHWAY		ATP8B2 C6orf201 PBX3		C6orf201 CCDC88A DLL1 POU5F1										C6orf201 CCDC88A FZD4 PBX3 VAV3				ATP8B2 C6orf201 CCDC88A FZD4 PAX6 PBX3 POU5F1 TET1		ATP8B2 POU5F1 TET1 TOX											ATP8B2 CCDC88A PAX6 POU5F1 SCHIP1 TOX								ATP8B2 FZD4 POU5F1 TOX			ATP8B2 C6orf201 FZD4 LEFTY1 TOX VAV3						DLL1 FZD4 LEFTY1 PAX6 PBX3 POU5F1					C6orf201 CCDC88A DLL1 PAX6 PBX3 TOX VAV3					ATP8B2 C6orf201 DLL1 LEFTY1 POU5F1 SCHIP1 TET1 TOX						CCDC88A FZD4 LEFTY1									C6orf201 TET1
WP_METABOLIC_PATHWAY_OF_LDL_HDL_AND_TG_INCLUDING_DISEASES																APOA1 LIPC					APOA1 LIPC												APOA1 LIPC							APOB LIPC						APOA1 LIPC		APOA1 LIPC			APOB LIPC		APOA1 LIPC																				
WP_METAPATHWAY_BIOTRANSFORMATION_PHASE_I_AND_II			AKR1B1 CHST10 CYP27C1 KCNAB2 NAT14 NAT8L NNMT SULT1A4 SULT2A1												CHST9 NAT14 SULT1A4																	CHST9 NAT8L							AKR1B1 GSTA2 KCNAB2 NAT14					CHST8 CYP27A1 CYP27C1 GSTA2 GSTM2 KCNAB2 NAT14 SULT1A4												AKR1B1 CHST8 CHST9 CYP27C1 GSTM2 NAT14 SULT1A4																	
WP_METHIONINE_DE_NOVO_AND_SALVAGE_PATHWAY																																						BHMT SRM		BHMT SRM																																	
WP_MET_IN_TYPE_1_PAPILLARY_RENAL_CELL_CARCINOMA				PAK3 PAK6																																																																					
WP_MICRORNAS_IN_CARDIOMYOCYTE_HYPERTROPHY															AGT NPPB																																																										
WP_MIR5093P_ALTERATION_OF_YAP1ECM_AXIS																	GPC6 SPARC																							GPC6 SPARC				GPC6 PBX3												GPC6 PBX3	PBX3 SPARC					PBX3 SPARC											
WP_MONOAMINE_TRANSPORT															ADORA2A AGT		AMPH HRH3 STX1A SYN1				ADORA2A AGT STX1A		ADORA2A AGT SYN1										AGT STX1A SYN1			ADORA2A AGT AMPH STX1A SYN1							HRH3 TDO2																ADORA2A AGT HRH3 SYN1														
WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS			ADCY1 GNG2 GNG4 PLCG2 RGS16 RGS9	ADCY5 CAMK2B RGS5 RGS9	ADCY1 CAMK2B CRH PLCG2 RGS16						PRKD1 RGS4			CRH ITPR1 PRKCG PRKD1 RGS11 RGS5 RGS9		CAMK2B GNG2 GNG4 PRKCG RGS16 RGS17 RGS4 RGS5 SLC8A1	ADCY1 ADCY2 ADCY5 GNG2 GNG4 ITPR1 PRKCH RGS17 RGS9			GNG2 ITPR1 PRKCH PRKD1									ADCY1 ADCY2 ADCY5 RGS17				ADCY2 ADCY5 GNG2 RGS11 RGS17 RGS4 RGS5	ADCY1 CAMK2B PLCG2 PRKCH RGS16 RGS5 RGS9	ADCY1 ADCY2 ADCY5 CRH GNG2 GNG4 ITPR1 RGS14 RGS16 RGS17 RGS5 SLC8A1	ADCY1 CRH GNG2 GNG4 RGS14 RGS16 RGS17 SLC8A1			ADCY5 CRH PLCG2 SLC8A1	ADCY5 CAMK2B GNG4 PLCG2 RGS14 RGS4 RGS9 SLC8A1				ADCY1 ADCY2 ADCY5 CAMK2B CRH GNG4 ITPR1 PRKCG PRKD1 RGS11 RGS16 RGS9	ADCY2 ADCY5 ITPR1 PLCG2 PRKCH RGS17 SLC8A1		ADCY5 CRH GNG2 RGS17 RGS9	ADCY5 GNG2 RGS14 RGS16 RGS4 SLC8A1				PRKD1 RGS14	CAMK2B GNG2 GNG4 PRKCG PRKCH RGS14 RGS17 RGS5 RGS9 SLC8A1			ADCY5 ITPR1 PRKCG PRKCH RGS11 RGS14 RGS17 RGS5 SLC8A1	ADCY5 CAMK2B GNG4 ITPR1 PLCG2 PRKCG PRKCH RGS17 RGS9	ADCY1 ITPR1 PLCG2 RGS17 RGS5 RGS9 SLC8A1	ADCY1 CRH GNG2 GNG4 PLCG2 RGS14 RGS17 RGS5 SLC8A1			ADCY1 ADCY5 CRH GNG4 ITPR1 PRKCG PRKCH RGS16 RGS17 RGS5 RGS9	CAMK2B GNG4 PLCG2 PRKCH								ADCY5 CRH GNG4 PRKCG RGS14 RGS17 RGS9		PRKCH PRKD1
WP_NANOPARTICLEMEDIATED_ACTIVATION_OF_RECEPTOR_SIGNALING																	AKT3 MAPK12	MAPK10 MAPK12			AKT3 MAPK10																										AKT3 MAPK10																										
WP_NCRNAS_INVOLVED_IN_STAT3_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA																					IL11 SOX4														IL11 SOX4						IL11 SOX4																																
WP_NCRNAS_INVOLVED_IN_WNT_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA			CCND2 NOTUM SFRP1 WIF1																															CXXC4 NOTUM SFRP1 WIF1						CCND2 CXXC4 NKD1 NOTUM WIF1																		CXXC4 NKD1 NOTUM WIF1															
WP_NEOVASCULARISATION_PROCESSES																																CXCL12 KIT						DLL4 SMAD9	KIT SMAD9	CXCL12 KIT SMAD9																						DLL4 KIT SMAD9											
WP_NEPHROTIC_SYNDROME		ARHGAP24 LMX1B																											ARHGAP24 TRPC6										ARHGAP24 LMX1B											LMX1B TRPC6	ARHGAP24 LMX1B																						
WP_NEURAL_CREST_CELL_MIGRATION_DURING_DEVELOPMENT				PAK3 PAK6																									AKT3 EPHB3				AKT3 PAK3 PAK6	AKT3 EPHB3 MMP2		AKT3 MMP2 PAK3 PAK6				AKT3 EPHB3 MMP2 PAK3 PAK6					MMP2 PAK6																												
WP_NEURAL_CREST_CELL_MIGRATION_IN_CANCER		AKT3 NTRK2		PAK3 PAK6	EPHB3 NTRK2													MMP2 NTRK2 PAK6											AKT3 EPHB3 NTRK2				AKT3 PAK3 PAK6	AKT3 EPHB3 MMP2		AKT3 MMP2 NTRK2 PAK3 PAK6				AKT3 EPHB3 MMP2 NTRK2 PAK3 PAK6				AKT3 MMP2 NTRK2	MMP2 NTRK2 PAK6	NTRK2 PAK6	AKT3 NTRK2 PAK6			EPHB3 NTRK2							EPHB3 NTRK2 PAK6																
WP_NEURAL_CREST_DIFFERENTIATION																	ASCL1 DLL1 DLL3 ISL1 PMP22																				ASCL1 DLL3						ASCL1 DLL3																														
WP_NICOTINE_ACTIVITY_ON_DOPAMINERGIC_NEURONS			DDC DRD2 GNG2	CHRNB2 DDC	CHRNA3 CHRNB2 DDC									CHRNA5 CHRNB2		CHRNA3 CHRNA5 CHRNB2 DDC GNG2	ADCY2 CHRNB2 GNG2		CHRNB2 DRD2		ADCY2 CHRNA5 KCNK3								ADCY2 DDC KCNK3		DDC KCNK3		ADCY2 DDC GNG2	DRD2 KCNK3	ADCY2 CHRNA5 CHRNB2 DRD2 GNG2 KCNK3			ADCY2 CHRNA3 KCNK3		DDC DRD2 KCNK3		DDC KCNK3		ADCY2 CHRNA3 CHRNB2 KCNK3	ADCY2 DDC		CHRNB2 DDC GNG2	CHRNA3 DDC GNG2 KCNK3			ADCY2 GNG2		CHRNA3 DDC GNG2					CHRNB2 DDC KCNK3					CHRNA3 CHRNA5										
WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION				CAMK2B GRIN2C											CNGA3 CNGA4 NPPB						BCL2 CNGA4 PDE2A								CNGA4 PDE2A				BCL2 CNGA4 NEFL	BCL2 CAMK2B CNGA4		BCL2 CNGA3 CNGA4 PDE2A				CAMK2B CNGA3 GRIN2C				BCL2 CAMK2B GRIN1			BCL2 CNGA3 GRIN1 GRIN2C						CAMK2B CNGA3 CNGA4 GRIN1 NEFL PDE2A			CNGA4 GRIN1 GRIN2C NEFL PDE2A	CAMK2B CNGA4 GRIN2C NEFL					BCL2 CNGA4 GRIN2C	BCL2 CAMK2B										
WP_NONGENOMIC_ACTIONS_OF_125_DIHYDROXYVITAMIN_D3																																		CAMK2B PLCG2 PRKCH RSAD2				CAMK2B PLCG2 RSAD2															CAMK2B MAPK12 PRKCG PRKCH RSAD2				CAMK2B MAPK12 PLCG2 PRKCG PRKCH RSAD2					MAPK12 PRKCG PRKCH RSAD2	CAMK2B MAPK12 PLCG2 PRKCH	IFI44L MAPK12									
WP_NONSMALL_CELL_LUNG_CANCER																																																															GADD45G PLCG2										
WP_NOTCH1_REGULATION_OF_HUMAN_ENDOTHELIAL_CELL_CALCIFICATION		DLL3 DLL4			DLL1 DLL4												DLL1 DLL3																																				DLL1 DLL3					DLL1 DLL4				DLL1 DLL4											
WP_NOTCH_SIGNALING		DLL3 DLL4			DLL1 DLL4 DTX3															DLL4 DTX1						DLL3 DTX3	DLL1 DTX1																										DLL1 DLL3 DTX1 DTX3																				
WP_NOTCH_SIGNALING_PATHWAY_NETPATH		DLL3 DLL4 SAP30	DTX1 FHL1 HEY1											DLL4 FHL1 SAP30	FHL1 HEY1		DLL1 DLL3 HES6 HEY1 SAP30			DLL4 DTX1 SAP30			DLL3 HEY1				DLL1 DTX1																DLL3 FHL1					DLL1 DTX1 HEY1		DLL4 HES6			DLL1 DLL3 DTX1 SAP30					DLL1 DLL4 FHL1 HES6 SAP30								DLL3 FHL1			DLL1 HEY1				
WP_NOVEL_INTRACELLULAR_COMPONENTS_OF_RIGILIKE_RECEPTOR_RLR_PATHWAY								CXCL12 IFNE										IFNE MAPK10 MAPK12																																																	IFNE MAPK10		IFNE MAPK10				
WP_ONE_CARBON_METABOLISM_AND_RELATED_PATHWAYS																																																			BHMT PCYT1B													BHMT PCYT1B									
WP_OSTEOBLAST_DIFFERENTIATION		DLL3 DLL4 FGF9 PTCH1		DLL1 MAPK4 WNT9A	DLL1 DLL4 FGF9 MAPK4 WNT9A						DLL3 PRKD1			DLL4 FZD4 PRKCG PRKD1 WNT9A			DLL1 DLL3 HES6 HEY1 MAPK12 PRKCH SMAD9	FGF9 FZD4 MAPK10 MAPK12 WNT9A	FGF9 PRKCH PTCH1	DLL4 PRKCH PRKD1 PTCH1			DLL3 HEY1 PRKCH			DLL3 PRKCH					DLL3 FGF9 SMAD9			DLL3 FGF9 HEY1 PRKCH PTCH1 SMAD9				DLL4 HES6 SMAD9 WNT9A	FZD4 HES6 MAPK10 SMAD9 WNT9A	FGF9 HES6 MAPK10 MAPK4 PTCH1 SMAD9		DLL4 FZD4 MAPK10	DLL3 PRKD1			DLL1 HEY1 MAPK10			HEY1 MAPK12	DLL4 HES6 MAPK10			DLL1 DLL3 MAPK12 MAPK4 PRKCG PRKCH PTCH1			DLL3 FGF9 MAPK10 PRKCG PRKCH	DLL4 HEY1 MAPK10 MAPK12 MAPK4 PRKCG PRKCH PTCH1 WNT9A	DLL1 DLL4 HES6 MAPK4 PTCH1 SMAD9 WNT9A			HES6 PRKD1 PTCH1	DLL1 DLL4 FZD4 HEY1 MAPK10 MAPK12 PRKCG PRKCH PTCH1 SMAD9 WNT9A		FZD4 HES6 MAPK12 WNT9A		DLL3 PTCH1			DLL1 HEY1 MAPK10 PRKCG PRKD1		DLL4 FZD4 MAPK12 MAPK4 PRKCG PTCH1 WNT9A		PRKCH PRKD1
WP_OVARIAN_INFERTILITY_GENES																													MSH5 SYNE2		MSH5 SYNE2														MSH5 SYNE2																										MSH5 SYNE2		
WP_OVERVIEW_OF_NANOPARTICLE_EFFECTS																					AKT3 BCL2												AKT3 BCL2	AKT3 BCL2		AKT3 BCL2								AKT3 BCL2			AKT3 BCL2																										
WP_OXIDATIVE_DAMAGE																																										CDKN1C MAPK10		BCL2 CDKN1C MAPK10						BCL2 MAPK10												BCL2 CDKN1C MAPK10							BCL2 MAPK10				
WP_OXYSTEROLS_DERIVED_FROM_CHOLESTEROL																																										CYP27A1 IL17C															CYP27A1 IL17C		CYP27A1 IL17C														
WP_PANCREATIC_ADENOCARCINOMA_PATHWAY				GADD45G PAK3 PAK6																																				AKT3 GADD45G MAPK10 PAK3 PAK6	GADD45G MAPK10																										MAPK10 PAK6						
WP_PARKINSONS_DISEASE_PATHWAY																																																																DDC MAPK12									
WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY		HSPA2 TUBB3															HSPA2 HSPA6 TUBA1A TUBB3																HSPA2 HSPA6 TUBA1A TUBB2B	HSPA2 HSPA6 TUBA1A TUBB2B												TUBA1A TUBB3 TUBB4A																HSPA2 TUBA1A TUBB3 TUBB4A											
WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION																																														TUBA1A TUBB3 TUBB4A							TUBA1A TUBB3 TUBB4A																				
WP_PATHWAYS_REGULATING_HIPPO_SIGNALING				CDH22 CDH5 CSF1R	CDH22 CDH5 CSF1R NTRK2									CDH22 CSF1R PRKCG					FLT1 NTRK2 PRKCH	CDH5 CSF1R FLT1 PRKCH																		CDH22 CDH5 FLT1 NTRK1	CDH5 KIT NTRK1	CDH22 CSF1R FLT1 KIT NTRK2					CDH5 FLT1 NTRK2 PRKCH				CSF1R NTRK1			CDH22 KIT										CDH22 CSF1R FLT1 KIT NTRK1 PRKCG PRKCH											
WP_PEPTIDE_GPCRS																																															AVPR1B BRS3 SSTR3 SSTR5														AVPR1B TACR3												
WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION			ADCY1 DRD2 PDE8B	ADCY5 GRIN2C								ADORA2A GRIN2C					ADCY1 ADCY2 ADCY5 GRIN2C PDE8B		DRD2 PDE8B		ADCY1 ADCY2 ADCY5 ADORA2A PDE2A		ADORA2A PDE6B						ADCY1 ADCY2 ADCY5 PDE2A PDE8B						ADCY1 ADCY2 ADCY5 DRD2 PDE2A PDE6B	ADCY1 ADORA2A PDE2A PDE8B		ADCY2 PDE2A PDE6B		ADCY5 DRD2 GRIN2C PDE6B PDE8B				ADCY1 ADCY2 ADCY5 GRIN1 PDE6B PDE8B		ADCY5 GRIN2C	ADCY5 GRIN1 GRIN2C PDE6B				ADCY1 ADCY2					ADCY5 GRIN1 GRIN2C PDE2A	ADCY5 ADORA2A GRIN2C		ADCY1 ADORA2A GRIN2C			ADCY1 ADCY5 GRIN2C PDE6B											
WP_PHOTODYNAMIC_THERAPYINDUCED_AP1_SURVIVAL_SIGNALING																																																															BCL2 MAPK12										
WP_PHOTODYNAMIC_THERAPYINDUCED_NFE2L2_NRF2_SURVIVAL_SIGNALING																		ABCC4 MAPK12															ABCC4 CES1																													ABCC4 MAPK12									ABCC4 MAPK12		
WP_PI3KAKT_SIGNALING_PATHWAY			ANGPT2 CCND2 COL1A2 CSF1R EIF4EBP1 FGF14 FGF17 GNG2 GNG4 ITGA7 PDGFD								CSH1 CSH2 ITGA4						AKT3 CCND2 CSF1R EIF4EBP1 FGF14 GNG2 GNG4 ITGA7 PGF SPP1 THBS4			CSF1R CSH1 CSH2 EIF4EBP1 FLT1 GNG2 ITGA7																AKT3 BCL2 COL1A2 FGF9 FLT1 GNG2 GNG4 IGF2 ITGA4 ITGA7 NTRK2 PDGFD PGF THBS4											AKT3 BCL2 EIF4EBP1 FGF14 FGF17 GNG2 NTRK2 PDGFD SPP1 THBS4							CSH1 CSH2					AKT3 ANGPT2 CCND2 COL1A2 FGF14 FGF9 GNG2 GNG4 ITGA7 NTRK1 NTRK2 PGF SPP1														
