	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	CXXC4	DACH1	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	POU5F1	PROX1	RFX6	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF853	ZNF883
GO_RESPONSE_TO_ABIOTIC_STIMULUS																			AGT ARNT2 BRSK1 GHRL KCNK3 KCNMA1 NDRG4 NRXN2 PCSK1N PDE2A PGF STRC STX1A TAC1 TACR3 TRPC6 TRPM2 UCN3 VGF															AGT ALAS2 ARNT2 ASCL2 B3GAT1 KCNJ2 KCNJ3 KCNK3 KCNMA1 MDK MMP2 NDRG4 NRXN2 PAPPA2 PCSK1N PDE2A PGF RGS14 SLC12A5 SLC8A1 SST STRC STX1A TRPC6 UCP2 VGF							AGT B3GAT1 BRSK1 CAMK2B CHRNB2 ETV1 GIP GRIN1 KCNJ2 KCNK3 MALAT1 MAP1B MDK MMP2 NRXN2 PAPPA2 PGF SLC12A5 STRC STX1A TRPC6 WNK3				AKR1B1 ALAS2 ARNT2 CBFA2T3 ELOVL4 ETV1 KCNJ2 KCNK3 KCNMA1 MALAT1 MMP2 NFAT5 PDE2A RGS14 SFRP1 SLC12A5 SLC38A3 SLC8A1 TACR3			ASCL2 KIT RGS14																	
GO_RESPONSE_TO_ACETYLCHOLINE					CHRNA3 CHRNB2 LY6H									CHRNA3 CHRNB2 LY6H																					CHRNA3 LY6H						CHRNA3 CHRNB2			CHRNB2 LY6H													CHRNB2 LY6H								
GO_RESPONSE_TO_ACIDIC_PH														GIP SST																													GIP SLC38A3														GIP SLC38A3								
GO_RESPONSE_TO_ALCOHOL	CES1 GRIN1		ADCY1 EIF4EBP1 GNG2 SFRP1 SPARC				CCL19 CES1							CCL19 CHRNB2 GNG2 RGS4 SFRP1 UCN3 UNC79	ADCY1 ADCY2 CHRNB2 EIF4EBP1 GNG2 SPARC																ADCY2 CES1 GNG2 RGS4 SFRP1 UCN3 UNC79		ADCY1 ADCY2 CCL19 CHRNB2 GNG2 SFRP1 UNC79											CHRNB2 EIF4EBP1 GNG2 GRIN1 UNC79			ADCY1 ADCY2 GNG2																		
GO_RESPONSE_TO_ALKALOID	GRIN1 TAC1			CHRNB2 DDC						ADORA2A RGS4				CHRNB2 DDC PRKCG RGS4 SLC8A1 TACR3					ADORA2A TAC1 TACR3																			CACNG4 DDC RGS4 SLC8A1 TACR3						CHRNB2 DDC GRIN1	DDC RGS4 SLC8A1 TACR3				CACNG4 DDC GRIN1 PRKCG SLC8A1	TAC1 TACR3	DDC GRIN1 PRKCG SLC8A1 TAC1		CHRNB2 DDC SLC8A1 TAC1												
GO_RESPONSE_TO_AMINE										ADORA2A RGS4																																		GRIN1 RGS9								ADORA2A RGS9													
GO_RESPONSE_TO_AMINO_ACID_STARVATION				EIF4EBP1 RRAGD	EIF4EBP1 RRAGD											EIF4EBP1 RRAGD																																																	
GO_RESPONSE_TO_AMPHETAMINE										ADORA2A RGS4																												RGS4 RGS9			GRIN1 RGS9			GRIN1 RGS9					GRIN1 RGS9			ADORA2A RGS9													
GO_RESPONSE_TO_AMYLOID_BETA			CACNA1B CACNA2D1 EPHA4 MMP2									ATP1A3 EPHA4		CACNA1A CACNA1B CACNA2D1 EPHA4	ATP1A3 CACNA1A CACNA2D1	CACNA1A MMP2			ATP1A3 CACNA1A EPHA4												CACNA1A CACNA1B EPHA4	CACNA1A CACNA2D1 EPHA4 MMP2		ATP1A3 CACNA1A EPHA4 MMP2			CACNA2D1 MMP2	ATP1A3 CACNA1A CACNA2D1 EPHA4 MMP2			ATP1A3 CACNA1B CACNA2D1 EPHA4 MMP2	CACNA1A CACNA1B CACNA2D1 EPHA4 MMP2			ATP1A3 CACNA1A EPHA4 MMP2	CACNA1A CACNA2D1			ATP1A3 CACNA1A EPHA4 MMP2		ATP1A3 CACNA1A CACNA1B EPHA4	ATP1A3 CACNA1B EPHA4				ATP1A3 CACNA2D1 EPHA4	ATP1A3 CACNA2D1 EPHA4								
GO_RESPONSE_TO_ATP														P2RX6 SLC8A1																			KCNJ11 P2RX6 SLC8A1			KCNJ11 P2RX6	P2RX6 SLC8A1	P2RX6 SLC8A1						KCNJ11 P2RX6					KCNJ11 SLC8A1					P2RX6 SLC8A1								ABCC9 KCNJ11 P2RX6			
GO_RESPONSE_TO_AUDITORY_STIMULUS																																		MDK NRXN2							MDK NRXN2													MDK NRXN2								MDK NRXN2			
GO_RESPONSE_TO_AXON_INJURY			APOA1 EPHA4 ISL1 JAM3 MAP1B									EPHA4 NREP		APOA1 EPHA4 GAP43 GIP ISL1 JAM3 MAP1B	GAP43 ISL1 SPP1		EPHA4 GAP43 NREP	JAM3 NREP	APOA1 EPHA4 GAP43 ISL1 NREP RTN4RL1												APOA1 EPHA4 GAP43 GIP ISL1 JAM3 RTN4RL1	EPHA4 JAM3 NREP RTN4RL1	APOA1 GIP JAM3 NREP	APOA1 EPHA4 GAP43 JAM3 NREP				EPHA4 GAP43 ISL1 NREP RTN4RL1			EPHA4 GAP43 GIP MAP1B RTN4RL1		APOA1 GIP NREP	GIP RTN4RL1 SPP1	APOA1 EPHA4 GAP43 NREP				APOA1 EPHA4 JAM3 MAP1B		EPHA4 GAP43 NREP RTN4RL1			APOA1 GAP43 ISL1 MAP1B RTN4RL1 SPP1		EPHA4 NREP	APOA1 EPHA4 GIP NREP RTN4RL1		APOA1 EPHA4 SPP1			GAP43 RTN4RL1			
GO_RESPONSE_TO_BIOTIC_STIMULUS							ABCC9 CCL19 IFNE MUC2 TAC1																BST2 CCL19 CRISP3 HLA-DQA2 IFI27 IFNE MUC5AC																																										
GO_RESPONSE_TO_CAFFEINE																																		ADORA2A SLC8A1																				ADORA2A SLC8A1											
GO_RESPONSE_TO_CALCIUM_ION			ADCY1 KCNMB3 SPARC SYT5		ADCY1 DPEP1 SYT2									KCNMA1 KCNMB2 KCNMB3 SUCNR1 SYT2 SYT5			KCNMB2 KCNMB3 SYT2		ADCY1 DPEP1 KCNMA1 KCNMB2 TRPM2								ADCY1 DPEP1 SYT2	KCNMA1 KCNMB3	KCNMA1 KCNMB2 SYT2 SYT4		DPEP1 KCNMA1 KCNMB2 SYT5 TRPM2	ADCY1 DPEP1 KCNMA1 KCNMB3 SPARC SYT2 TRPM2	ADCY1 KCNMB2 KCNMB3 SYT2 SYT5		SUCNR1 SYT4			KCNMA1 KCNMB2 SPARC SUCNR1 SYT2 TRPM2	KCNMA1 SYT2 TRPM2			KCNMA1 KCNMB2 SUCNR1 TRPM2				ADCY1 KCNMB2 KCNMB3				SUCNR1 SYT4	KCNMA1 KCNMB2 SUCNR1 SYT2 SYT5	KCNMB2 SPARC SYT2 SYT5	ADCY1 SPARC SYT2 SYT5 TRPM2				ADCY1 KCNMB2 SPARC SYT5								
GO_RESPONSE_TO_CAMP			CNGA3 PTPRN SPARC											CNGA3 PDE2A PTPRN SLC8A1 VGF					PDE2A PTPRN VGF														CNGA3 PDE2A SLC8A1 VGF	CNGA3 PDE2A PTPRN SLC8A1 VGF				CNGA3 PTPRN SLC8A1 SPARC						CNGA3 PTPRN VGF					CNGA3 PDE2A PTPRN SLC8A1 VGF			PTPRN SPARC VGF													
GO_RESPONSE_TO_CARBOHYDRATE			BAIAP3 GRIK5 KHK MAP1B NKX6-1 PTPRN SPARC	BAIAP3 BRSK2 GCK KCNJ11 KHK	BAIAP3 BRSK2 GCK KCNJ11 KHK PTPRN									BAIAP3 GCK GHRL GIP GRIK5 MAP1B PTPRN RFX6 SLC30A8 SLC8A1 UCN3	BRSK2 GCK GHRL GRIK5 KHK RFX6 SPARC	BAIAP3 BRSK2 GHRL GRIK5 KHK			GCK GHRL GRIK5 PTPRN UCN3									BAIAP3 NKX2-2			GCK GIP GRIK5 KHK SLC30A8 UCN3		BAIAP3 BRSK2 GCK GIP GRIK5 KCNJ11 KHK NKX6-1 SLC8A1	BAIAP3 GCK GRIK5 KCNJ11 KHK NKX6-1 PTPRN RFX6 SLC30A8 SLC8A1		GCK KCNJ11 NEUROD1 NKX2-2		BAIAP3 BRSK2 GHRL NEUROD1 PTPRN RFX6 SLC8A1 SPARC					BAIAP3 BRSK2 GIP KCNJ11 KHK NKX2-2 NKX6-1 PTPRN UCN3	BRSK2 GIP GRIK5 KCNJ11 NKX6-1 PTPRN RFX6					BAIAP3 BRSK2 GCK GHRL GRIK5 KCNJ11 MAP1B NEUROD1 NKX2-2 PTPRN SLC8A1		BRSK2 GCK KHK NKX6-1 SLC8A1	BAIAP3 BRSK2 GRIK5 KCNJ11 KHK PTPRN RFX6 SPARC UCN3	BRSK2 KHK NKX6-1 SLC8A1 SPARC	GCK GRIK5 KHK MAP1B RFX6 SLC30A8 SLC8A1 UCN3								BAIAP3 KCNJ11 KHK PTPRN			
GO_RESPONSE_TO_CATECHOLAMINE			APLP1 CALY GNG2 RGS9									APLP1 GNAO1 RGS9		APLP1 GNAO1 GNG2 RGS4																	APLP1 CALY GNG2 RGS4										APLP1 CALY GNAO1 RGS9			APLP1 GNAO1 GNG2 RGS9			CALY GNG2		APLP1 CALY GNG2 RGS9		APLP1 CALY GNAO1	APLP1 CALY GNAO1 RGS9													
GO_RESPONSE_TO_COCAINE														CHRNB2 RGS4 TACR3																								CACNG4 RGS4 TACR3							RGS4 TACR3																				
GO_RESPONSE_TO_COLD																			PCSK1N VGF															PCSK1N UCP2 VGF										PCSK1N VGF														UCP2 VGF							
GO_RESPONSE_TO_CORTICOSTEROID			CNGA3 EIF4EBP1 ISL1 MDK SCGB1A1 SPARC SSTR3											CNGA3 ISL1 SCGB1A1 SSTR2 SSTR5 UCN3	EIF4EBP1 ISL1 SCGB1A1 SPARC SSTR5			CNGA3 EIF4EBP1 SCGB1A1 SSTR3 SSTR5														MDK SCGB1A1 SPARC SSTR2				EIF4EBP1 MDK SSTR2 SSTR3		CNGA3 ISL1 MDK SCGB1A1 SPARC SSTR2						CNGA3 EIF4EBP1 SSTR3 SSTR5									SPARC SSTR2 SSTR3 SSTR5												
GO_RESPONSE_TO_CYTOKINE																							BST2 CCL19 HLA-DQA2 IFI27 IFNE IL11																																										
GO_RESPONSE_TO_DIETARY_EXCESS			PCSK1N SCT											SCT VGF	SCT VGF				PCSK1N VGF															PCSK1N SCT VGF										PCSK1N SCT VGF							PCSK1N SCT			SCT VGF											
GO_RESPONSE_TO_DOPAMINE			CALY GNG2 RGS9									GNAO1 RGS9			GNAO1 GNG2 RGS9																							GNAO1 RGS4 RGS9			CALY GNAO1 RGS9			GNAO1 GNG2 RGS9			CALY GNG2					CALY GNAO1 RGS9		CALY GNAO1 GNG2											
GO_RESPONSE_TO_DRUG	DPEP1 NKX6-1 TDO2		ADCY1 APOA1 DDC GAD2 MAP1B MDK NKX6-1 NNMT SCGB1A1 SFRP1 SPINK4 UCHL1		ADCY1 DDC DPEP1 KCNH2 KCNJ11 TP73	ADORA2A DPEP1				ADORA2A DPEP1 UCHL1				APOA1 CERS1 DDC GIP KCNH2 MAP1B PDE2A QDPR RET SCGB1A1 SFRP1 SLC8A1 SST TP73 UCHL1	ADCY1 CERS1 KCNH2 NNMT PGF QDPR SCGB1A1 SPINK4 UCHL1				ADCY1 ADORA2A APOA1 DPEP1 KCNK3 NNMT PDE2A PGF QDPR SCGB1A1								ADCY1 DDC DPEP1 KCNK3 PDE2A				APOA1 BLMH DDC DPEP1 GAD2 GIP MDK NNMT PGF SFRP1	ADCY1 DPEP1 KCNK3 MDK QDPR SCGB1A1 SFRP1 SPINK4	ADCY1 APOA1 BLMH GIP KCNJ11 KCNK3 NKX6-1 PDE2A PGF SCGB1A1 SFRP1 SLC12A5 SLC8A1 SPINK4 TP73	ADCY1 ADORA2A APOA1 KCNH2 KCNJ11 KCNK3 MDK NKX6-1 PDE2A PGF SCGB1A1 SLC12A5 SLC8A1 SST		APOA1 KCNH2 KCNJ11 KCNK3 MDK NEUROD1 PDE2A RET SPINK4 TP73		DDC KCNH2 KCNK3 MDK NEUROD1 NNMT QDPR SCGB1A1 SLC8A1 SPINK4 TP73			ADCY1 GAD2 GIP KCNK3 MAP1B MDK PGF SLC12A5 TP73		APOA1 GIP KCNJ11 NKX6-1 SCGB1A1 SLC12A5 SPINK4 UCHL1	DDC GIP KCNJ11 NKX6-1 NNMT QDPR RET SLC12A5 UCHL1	APOA1 BLMH DDC DPEP1 KCNK3 PDE2A QDPR SFRP1 SLC12A5 SLC8A1 TP73 UCHL1				APOA1 CERS1 DDC DPEP1 GAD2 KCNH2 KCNJ11 MAP1B NEUROD1 NNMT PDE2A QDPR RET SCGB1A1 SFRP1 SLC12A5 SLC8A1 TP73				ADCY1 APOA1 DDC KCNH2 KCNK3 NKX6-1 NNMT PGF SLC8A1 SPINK4 TP73	ADCY1 ADORA2A APOA1 CERS1 GAD2 MAP1B MDK NNMT PGF RET SLC8A1			ADCY1 APOA1 BLMH GIP NNMT PGF RET SCGB1A1 TP73		APOA1 DDC KCNH2			KCNJ11 KCNK3 MDK SFRP1 SLC12A5			ADORA2A KCNH2
GO_RESPONSE_TO_DSRNA																																																														IFIT1 IFNE			
GO_RESPONSE_TO_ENDOGENOUS_STIMULUS			ADCY1 AKR1B1 APLP1 APOA1 CACNA2D1 CALY CNGA3 DDC EIF4EBP1 EPHA4 GNG2 ISL1 KHK MAP1B MDK MMP2 NKX6-1 PARD6A PDGFD PTPN22 PTPRN RGS9 SCGB1A1 SFRP1 SPARC SSTR1 SSTR3 STMN2	ADAMTSL2 CACNA1A DDC EIF4EBP1 FUT7 GCK KHK RGS9 RRAGD SSTR5 TMPRSS6 TRPM2			CATSPER2 CCL19 CES1 FFAR3 GABRB3 TAC1					APLP1 ATP1A3 CATSPERB EIF4EBP1 EPHA4 FBN1 GNAO1 KHK LTBP2 NREP PARD6A RGS9 SSTR1	AGT CACNA1A CES1 CITED4 CNGA3 CSH2 GABRB3 GHRL HHEX PGF SSTR5	ADAMTSL2 AKR1B1 APLP1 APOA1 ATP6V0E2 CACNA1A CACNA2D1 CCL19 CNGA3 DDC EPHA4 GABRB3 GCK GDF1 GHRL GIP GNAO1 GNG2 ISL1 LEFTY1 MAP1B PARD6A PDE2A PTPN22 PTPRN QDPR RGS4 SCGB1A1 SFRP1 SLC8A1 SPRY3 SST SSTR2 SSTR5 STMN2 TMPRSS6 TUB UCN3 VGF	ADCY1 ADCY2 ASCL1 ATP1A3 ATP6V0E2 CACNA1A CACNA2D1 CDKN1C EIF4EBP1 FUT7 GCK GDF1 GHRL GNAO1 GNG2 ISL1 KHK LTBP2 PGF PTPN22 QDPR RGS9 RRAGD SCGB1A1 SPARC SPP1 SSTR1 SSTR5 STMN2 TUB VGF			CNGA3 CSH1 CSH2 EIF4EBP1 GCK GNG2 NREP SCGB1A1 SSTR3 SSTR5 TMPRSS6 TRPM2	ADCY1 ADCY2 AGT APOA1 ATP1A3 CACNA1A CALY CATSPERB CES1 EPHA4 FFAR3 GABRB3 GCK GDF1 GHRL ISL1 LTBP2 NREP PDE2A PGF PTPRN QDPR SCGB1A1 SSTR1 STMN2 TAC1 TMPRSS6 TRPM2 UCN3 VGF												ADCY2 AGT APLP1 APOA1 ATP6V0E2 CACNA1A CALY CATSPERB CDKN1C CES1 CITED4 DDC EPHA4 FBN1 FFAR3 GABRA1 GABRB3 GCK GIP GNG2 ISL1 KHK MDK PGF RGS4 SFRP1 SSTR1 TAC1 TRPM2 UCN3	ADCY1 AKR1B1 CACNA1A CACNA2D1 CALY CATSPERB CSH2 EPHA4 LTBP2 MDK MMP2 NKX2-2 NREP QDPR RGS9 SCGB1A1 SFRP1 SPARC SSTR1 SSTR2 TRPM2		ADAMTSL2 ADCY1 AGT APOA1 ATP1A3 ATP6V0E2 CACNA1A CACNA1H CALY CATSPERB CCL19 CDKN1C CES1 CNGA3 EPHA4 FFAR3 GABRA1 GCK GNAO1 GNG2 HHEX IGF2 KHK MDK MMP2 NKX6-1 NREP PARD6A PDE2A PDGFD PGF PTPN22 PTPRN RRAGD SCGB1A1 SLC8A1 SST SSTR5 STMN2 TMPRSS6 TUB VGF		ADAMTSL2 ADCY2 AGT AKR1B1 APLP1 APOA1 CACNA1H EIF4EBP1 FUT7 GCK GNAO1 MDK MMP2 NKX2-2 NREP PDE2A SSTR2 SSTR3 VGF		ATP1A3 CACNA1A CACNA2D1 CITED4 CNGA3 DDC EPHA4 GABRB3 GHRL GNAO1 HHEX ISL1 KIT MDK MMP2 NREP PDGFD PTPRN QDPR RGS4 RGS9 SCGB1A1 SLC8A1 SPARC SSTR2 TMPRSS6 TRPM2						APLP1 ASCL1 ATP1A3 ATP6V0E2 CACNA2D1 CATSPERB CNGA3 DDC EIF4EBP1 FUT7 GIP GNAO1 GNG2 HHEX NKX6-1 PARD6A PDGFD PTPRN QDPR RGS9 SPP1 SSTR3 SSTR5 TMPRSS6 VGF	ADAMTSL2 AKR1B1 APOA1 ATP1A3 ATP6V0E2 CACNA1A CATSPER2 CDKN1C DDC EPHA4 FFAR3 GABRA1 GNG2 LEFTY1 LTBP2 MMP2 NREP PARD6A PDE2A QDPR RGS4 SFRP1 SLC8A1 SSTR5				APLP1 APOA1 ATP1A3 CACNA1A CACNA1H CALY CITED4 CNGA3 DDC EPHA4 GCK GHRL GNG2 HHEX LTBP2 MAP1B MMP2 NKX2-2 PDE2A PTPRN QDPR RGS9 RRAGD SCGB1A1 SFRP1 SLC8A1 SSTR1 SSTR5 STMN2 TUB VGF	ASCL1 CCL19 CES1 CSH2 FBN1 FFAR3 GABRA1 IGF2 NKX6-1 SST TAC1	ADAMTSL2 AKR1B1 APLP1 ATP1A3 CACNA1A CALY CATSPER2 CES1 CITED4 DDC EIF4EBP1 EPHA4 FFAR3 GABRA1 GABRB3 GCK GNAO1 KHK NKX6-1 NREP PDE2A PTPN22 SLC8A1 TAC1		ADCY1 APOA1 CACNA2D1 CDKN1C CSH1 DDC FFAR3 FUT7 GABRB3 KHK LEFTY1 LTBP2 NKX6-1 PGF RGS9 RRAGD SLC8A1 SPARC SSTR2 SSTR3 SSTR5 TAC1 TRPM2 TUB	ADAMTSL2 ADCY1 AGT APOA1 CACNA1A CALY CCL19 CDKN1C FUT7 GCK GDF1 GNAO1 GNG2 ISL1 KHK LTBP2 MAP1B MDK PGF RRAGD SLC8A1 SPP1 SSTR5 STMN2 TMPRSS6 TUB UCN3 VGF		ATP1A3 CACNA2D1 EPHA4 GDF1 NREP RRAGD	ADCY1 APLP1 APOA1 ATP1A3 CACNA2D1 CATSPERB CDKN1C EPHA4 FUT7 GCK GIP GNAO1 HHEX KIT LEFTY1 LTBP2 NREP PARD6A PDGFD PGF RGS9 SCGB1A1 SPARC SPRY3 SSTR1 SSTR3 SSTR5		APOA1 DDC EPHA4 LEFTY1 PARD6A SPP1						
GO_RESPONSE_TO_ESTRADIOL			MAP1B RGS9 SFRP1 SSTR1 SSTR3									GGT5 RGS9 SSTR1	AGT ARNT2	ARNT2 MAP1B SFRP1 SSTR2 TACR3					AGT ARNT2 SSTR1 TACR3													ARNT2 RGS9 SFRP1 SSTR1 SSTR2				AGT KCNJ11 SSTR2 SSTR3		ARNT2 GGT5 RGS9 SSTR2 TACR3	GGT5 RGS9 TACR3					ARNT2 KCNJ11 RGS9 SSTR3					ARNT2 KCNJ11 MAP1B RGS9 SFRP1 SSTR1				GGT5 RGS9 SSTR2 SSTR3									KCNJ11 RGS9 SFRP1	ARNT2 GGT5 RGS9 SFRP1		
GO_RESPONSE_TO_ESTROGEN			APOA1 PTPRN SFRP1										CITED4 GHRL	APOA1 GHRL PTPRN SFRP1					APOA1 GHRL PTPRN												APOA1 CITED4 SFRP1							CITED4 GHRL PTPRN					APOA1 PTPRN						APOA1 CITED4 GHRL PTPRN SFRP1													PTPRN SFRP1	PTPRN SFRP1		
GO_RESPONSE_TO_ETHANOL																																												CHRNB2 EIF4EBP1 GRIN1 UNC79																					
GO_RESPONSE_TO_EXTRACELLULAR_STIMULUS	CARTPT GAST PCSK1N	BRSK2 CSH2 RRAGD VGF	APOA1 EIF4EBP1 MAP1B PCSK1N SCT SFRP1 SLC38A3 SPARC SSTR1 SSTR3											APOA1 GHRL GIP MAP1B PRKCG SCT SFRP1 SLC8A1 SST SSTR2 UCN3 VGF	ASCL1 BRSK1 BRSK2 CLPS EIF4EBP1 GHRL RRAGD SCT SPARC SPP1 SSTR1 VGF						APOA1 BRSK1 PCSK1N																			ASCL1 CARTPT CSH2 NPY			APOA1 BRSK2 GIP SLC38A3 UCN3 VGF	ASCL1 BRSK2 EIF4EBP1 GIP NPY PCSK1N SCT SPP1 SSTR3 VGF						ASCL1 CARTPT CSH2 GAST PCSK1N SST		BRSK1 BRSK2 PRKCG RRAGD SLC38A3 SPARC SSTR1 UCN3 VGF	APOA1 BRSK2 CARTPT CSH1 RRAGD SLC8A1 SPARC SSTR2 SSTR3												
GO_RESPONSE_TO_FATTY_ACID							CCL19 FFAR1 FFAR3							CCL19 FFAR2 GNG2 SFRP1					FFAR1 FFAR2 FFAR3									FFAR1 FFAR3			FFAR1 FFAR2 FFAR3 GNG2 SFRP1		CCL19 FFAR2 GNG2 SFRP1												FFAR1 FFAR3 GNG2 SFRP1					CCL19 FFAR1 FFAR3				CCL19 FFAR2 GNG2											
GO_RESPONSE_TO_FOOD	CARTPT GAST											CARTPT PRKCG			CLPS GHRL																CARTPT GAST			CARTPT GAST NPY				CLPS GHRL		CARTPT NPY	CLPS NPY PRKCG								GHRL PRKCG	CARTPT GAST	CARTPT GAST PRKCG				CARTPT GAST		CARTPT CLPS PRKCG								
GO_RESPONSE_TO_FORSKOLIN															ADCY1 ADCY2				ADCY1 ADCY2								ADCY1 ADCY2						ADCY1 ADCY2								ADCY1 ADCY2						ADCY1 ADCY2																		
GO_RESPONSE_TO_FUNGUS																																				CHGA SPON2																													
GO_RESPONSE_TO_GLUCAGON															ADCY1 ADCY2 QDPR				ADCY1 ADCY2 QDPR								ADCY1 ADCY2					ADCY1 QDPR									ADCY1 ADCY2						ADCY1 ADCY2																		
GO_RESPONSE_TO_GRAVITY															SPARC STX1A																							SPARC STX1A																			SPARC STX1A								
GO_RESPONSE_TO_GROWTH_FACTOR																																							ADAMTSL2 CDKN1C DDC HHEX LEFTY1 LTBP2 PARD6A																										
GO_RESPONSE_TO_GROWTH_HORMONE										CSH1 CSH2			CSH2 GHRL					CSH1 CSH2																																															
GO_RESPONSE_TO_HISTAMINE																										GABRA1 GABRB3					GABRA1 GABRB3																				GABRA1 GABRB3														
GO_RESPONSE_TO_HORMONE			ADCY1 AKR1B1 APOA1 CNGA3 EIF4EBP1 GNG2 ISL1 KHK MAP1B MDK NKX6-1 PTPRN SCGB1A1 SFRP1 SPARC SSTR1 SSTR3				CATSPER2 CCL19 FFAR3 TAC1						AGT CITED4 CNGA3 CSH2 GHRL HHEX PGF SSTR5	AKR1B1 APOA1 ATP6V0E2 CCL19 CNGA3 GCK GHRL GIP GNG2 ISL1 MAP1B PTPRN QDPR SCGB1A1 SFRP1 SST SSTR2 SSTR5 TUB UCN3 VGF	ADCY1 ADCY2 ATP1A3 ATP6V0E2 EIF4EBP1 FUT7 GCK GHRL GNG2 ISL1 KHK PGF QDPR SCGB1A1 SPARC SPP1 SSTR1 SSTR5 TUB VGF			CNGA3 CSH1 CSH2 EIF4EBP1 GCK GNG2 SCGB1A1 SSTR3 SSTR5	ADCY1 ADCY2 AGT APOA1 ATP1A3 CATSPERB FFAR3 GCK GHRL ISL1 PGF PTPRN QDPR SCGB1A1 SSTR1 TAC1 UCN3 VGF			CATSPER2 CSH2 IGF2									ADCY2 AGT APOA1 ATP6V0E2 CATSPERB CITED4 FBN1 FFAR3 GCK GIP GNG2 ISL1 KHK MDK PGF SFRP1 SSTR1 TAC1 UCN3		ADCY1 ADCY2 AKR1B1 APOA1 ATP6V0E2 CACNA1H CCL19 CNGA3 FBN1 FUT7 GCK GIP GNG2 KHK NKX6-1 PGF SCGB1A1 SFRP1 SSTR1 TUB VGF	ADCY1 AGT APOA1 ATP1A3 ATP6V0E2 CACNA1H CATSPERB CCL19 CNGA3 FFAR3 GCK GNG2 HHEX IGF2 KHK MDK NKX6-1 PGF PTPRN SCGB1A1 SST SSTR5 TUB VGF		ADCY2 AGT AKR1B1 APOA1 CACNA1H EIF4EBP1 FUT7 GCK MDK NKX2-2 SSTR2 SSTR3 VGF							APOA1 CATSPERB GIP KHK NKX2-2 NKX6-1 PTPRN SCGB1A1 UCN3 VGF	ATP1A3 ATP6V0E2 CATSPERB CNGA3 EIF4EBP1 FUT7 GIP GNG2 HHEX NKX6-1 PTPRN QDPR SPP1 SSTR3 SSTR5 VGF				CATSPERB KIT	APOA1 ATP1A3 CACNA1H CITED4 CNGA3 GCK GHRL GNG2 HHEX MAP1B NKX2-2 PTPRN QDPR SCGB1A1 SFRP1 SSTR1 SSTR5 TUB VGF	CCL19 CSH2 FBN1 FFAR3 IGF2 NKX6-1 SST TAC1			ADCY1 APOA1 CSH1 FFAR3 FUT7 KHK NKX6-1 PGF SPARC SSTR2 SSTR3 SSTR5 TAC1 TUB	ADCY1 AGT APOA1 CCL19 FUT7 GCK GNG2 ISL1 KHK MAP1B MDK PGF SPP1 SSTR5 TUB UCN3 VGF				ATP1A3 ATP6V0E2 FBN1 FUT7 KHK KIT VGF							
GO_RESPONSE_TO_IMMOBILIZATION_STRESS														SLC8A1 TPH1 UCN3					TPH1 UCN3												TPH1 UCN3		SLC8A1 TPH1	SLC8A1 TPH1				SLC8A1 TPH1															SLC8A1 TPH1	SLC8A1 UCN3									TPH1 UCN3		
GO_RESPONSE_TO_INORGANIC_SUBSTANCE			ADCY1 AKR1B1 CNGA3 KCNMB3 KHK MAP1B PDGFD SCGB1A1 SLC30A4 SPARC SYT5 TRPC6			DPEP1 KIT								AKR1B1 CCL19 CNGA3 GIP KCNMA1 KCNMB2 KCNMB3 MAP1B QDPR SCGB1A1 SLC30A8 SLC8A1 SUCNR1 SYT2 SYT5			APBB1 KCNMB2 KCNMB3 PDGFD SYT2 TRPC6		ADCY1 APBB1 DPEP1 KCNK3 KCNMA1 KCNMB2 QDPR SCGB1A1 TRPC6 TRPM2										AKR1B1 ASCL1 KCNK3 KCNMA1 KCNMB2 QDPR SYT2 SYT4 TRPC6			ADCY1 AKR1B1 APBB1 DPEP1 KCNK3 KCNMA1 KCNMB3 QDPR SCGB1A1 SLC30A4 SPARC SYT2 TRPC6 TRPM2	ADCY1 AKR1B1 CACNA1H CCL19 CNGA3 GIP KCNK3 KCNMB2 KCNMB3 KHK SCGB1A1 SLC8A1 SYT2 SYT5	ADCY1 APBB1 CACNA1H CCL19 CNGA3 GCH1 KCNK3 KCNMA1 KCNMB2 KHK PDGFD SCGB1A1 SLC30A8 SLC8A1 SYT5 TRPC6			AKR1B1 APBB1 KCNK3 KIT SLC8A1	APOA4 CNGA3 GCH1 KCNK3 KCNMA1 KCNMB2 KIT PDGFD QDPR SCGB1A1 SLC8A1 SPARC SUCNR1 SYT2 TRPM2												APOA4 ASCL1 CCL19 SUCNR1 SYT4			ADCY1 APOA4 GCH1 KCNK3 KHK SLC8A1 SPARC SYT2 SYT5 TRPM2	ADCY1 APBB1 APOA4 CCL19 GCH1 KHK MAP1B SLC30A8 SLC8A1 SYT2 SYT5											
