	ARNT2	ARX	ASCL1	ASCL2	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEY1	HIC1	HLF	HMBOX1	INSM1	ISL1	LMX1A	LMX1B	MAFA	MAFB	NEUROD1	NEUROD2	NEUROG3	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
GO_SYNAPSE	CHRNB2 DNM3 KCNJ2 NPY PNISR PRKCG SV2A	C1QL1 CAMK2B GAP43 IGSF21 KCNJ2 MPP2 MX2 PRKCG SEZ6 SLC18A1 SLC8A1 SNAP25 STX1A SV2B SYN1 SYT2 TUBB2B UCN3	ADCY1 CADPS ELFN1 GABRP GPC2 KCNAB2 RIMBP2 SAMD14	ATP1A3 DNM3 ELFN1 KCNJ2 NRXN2 RGS14 SV2B	APBB1 ARC BAIAP3 BEGAIN BRSK1 C1QL1 CACNA1C CADM2 CNIH2 DNM3 DSCAML1 LGI3 LIN7A LRFN1 MAP2 NRXN2 PDE2A PSD RAPGEF4 SLC12A5 SNAP25 SVOP SYN1 SYP TPGS1			ANK2 BAIAP3 BSN CACNA1C CACNB2 CACNB4 CALY CHRNA5 CPLX2 FRMPD4 GPC2 KCNJ2 KCNJ3 KIF5A LGI3 MAP1A MAP1B NRXN2 PCDH17 PDE2A PNISR PRKCG PSD PTPRN RIMBP2 SAMD14 SLC6A17 SLC8A1 SST STXBP5L SV2A SV2B SVOP SYP SYT2 TMOD2 UCN3	ADCY1 ARC ATP1A3 BAALC CHRNA5 DDC EPHA4 GABBR2 GABRB3 GAP43 IGSF21 KCNK3 NRXN2 RAB3C RGS9 SPARC SST TMOD2 UCN3 UNC13A	ANK2 BEGAIN DDC DNM3 GHRL RAB3C SHISA9	ADCY1 CHRNA3 CHRNA5 CHRNB2 DDN RIMBP2 SLC18A1 STX1A STXBP5L TMOD2	CLCN4 EIF4EBP1 GABRA1 KCNAB2 MX2 P2RX6 PRR7 SDK2 TUBA1A		CARTPT EFNB3 GABRB3	ADCY1 ARC NPTX2 PRKCG SHISA9 STX1A STXBP5L SYT5		ADORA2A BRSK1 CALY CHRNA5 FABP5 MX2 PDZRN3 TPGS1 TUBB2B	MAP1A SYT2	BAALC CACNA1C KCNJ3 MAP1A NRXN2 PCDH17 PTPRN RGS14 RIMBP2 SNAP25	CACNB4 CPLX1 KCNAB2 LZTS1 MPP2 PDZRN3 SPARC	ATP1A3 CACNB4 CPT1C FRMPD4 GPC2 KCNAB2 KCNJ3 P2RX6 PALMD RIMBP2 STX1A SV2B SYN1 SYP UCN3	CACNA1C CADM3 EFNB3 LGI3 NPY PTPRN SPARC SST SV2B			DNM3 KCNJ2 NCS1 SLC18A1		ARC CALY GABBR2 GRIN1 MAPK8IP1 PRRT2 SV2A		GPC6 PRR7 RAPGEF4 TPGS1	ADCY1 BEGAIN CADPS KCNK3 KIF1A LZTS1 RAB3C TUBB2B		ADORA2A AMPH BAALC BRSK1 CAMKV DDN GABRP GRIK5 KCNAB2 KIF1A LIN7A NPY PRRT2 SNAP25 SST	CPLX1 DDC LZTS1 PALMD SV2A	KCNAB2 KCTD12 PALMD TUBA1A	DNM3 P2RX6 RIMBP2	ADCY1 AMPH ARC BEGAIN CACNG4 CPLX1 DDN GABBR2 GPC2 MX2 NRXN2 PRRT2 RAB26 RAPGEF4 RGS9 SV2B TPGS1		AMPH ANK2 APBB1 ATP1A3 BAALC BAIAP3 BEGAIN BRSK1 BSN CACNA1A CACNA1C CACNB4 CACNG7 CAMKV CHRNA5 CNIH2 CPLX2 EFNB3 EIF4EBP1 FABP5 FRMPD4 GABRA1 GABRP GAP43 GPC6 GRIK5 IGSF21 KCNJ3 KCNMA1 KIF5A LGI3 LRRTM3 LY6H MAP1A MAP1B MAP2 MPP2 NRXN2 NTS PALMD PDZRN3 PNISR PSD RAB26 RAB3C RGS14 SAMD14 SCGN SEZ6 SLC12A5 SLC18A1 SNAP25 STX1A STXBP5L SV2A SV2B SVOP SYP TPGS1 TUBA1A TUBB2B UCN3	CADPS GPC6 KCNAB2 MPP2 PALMD PDE2A SLC6A17 TUBB2B	DACT1 GABRA1 STXBP5L SYP SYT5 TAC1		ADORA2A ARC BAALC BAIAP3 BEGAIN BRSK1 C1QL1 CACNA1C CACNB4 CALY DDC DSCAML1 EIF4EBP1 GABRA1 GHRL GPC2 KCNK3 MPP2 NPTX2 NRXN2 P2RX6 PRR7 PRRT2 PTPRN RAB26 RGS14 SDK2 SEZ6 SVOP SYN1 SYT2		BEGAIN EIF4EBP1 GPC6 TAC1	ATCAY ATP1A3 CACNA1B GRIK3 KCNA6 LGI3 MAPK8IP2	CADM2 DDC KCNA6 KIF5A MX2 PALMD SLC8A1 SVOP SYT5 TUBB2B	ATP1A3 C1QL1 CPLX2 DACT1 GRIK5 LGI3 NCS1 SYP TUBA1A	APBB1 CADM3 CAMK2B CNIH2 CPT1C DDN EFNB3 EIF4EBP1 GRIN1 LRFN1 LZTS1 MAP1A MAPK8IP1 MPP2 P2RX6 PDE2A PRR7 SCGN SEZ6 SYP	
GO_SYNAPSE_ASSEMBLY	CHRNB2 DNM3			DNM3 NRXN2	DNM3 LRFN1 NRXN2			BSN MAP1B NRXN2 PCDH17	GABRB3 GAP43 NRXN2	DNM3 GHRL		GABRA1 SDK2							NRXN2 PCDH17																			BSN GABRA1 GAP43 GPC6 LRRTM3 MAP1B NRXN2				GABRA1 GHRL NRXN2 SDK2							
GO_SYNAPSE_MATURATION		CAMK2B IGSF21 SEZ6																																				IGSF21 SEZ6										CAMK2B SEZ6	
GO_SYNAPSE_ORGANIZATION		C1QL1 CAMK2B GAP43 IGSF21 SEZ6 SYN1		DNM3 ELFN1 NRXN2	ARC C1QL1 DNM3 LRFN1 NRXN2 SYN1			BSN CACNB2 CACNB4 FRMPD4 MAP1B NRXN2 PCDH17	ARC EPHA4 GABRB3 GAP43 IGSF21 NRXN2 SPARC UNC13A			GABRA1 SDK2 TUBA1A								CACNB4 PDZRN3 SPARC																		BSN CACNB4 CAMKV FRMPD4 GABRA1 GAP43 GPC6 IGSF21 LMX1A LRRTM3 MAP1B NFASC NRXN2 PDZRN3 SEZ6 TUBA1A				ARC C1QL1 CACNB4 GABRA1 GHRL NRXN2 SDK2 SEZ6 SYN1							
GO_SYNAPTIC_CLEFT					C1QL1 DNM3																																												
GO_SYNAPTIC_MEMBRANE	CHRNB2 DNM3 PRKCG	IGSF21 MX2 PRKCG SLC8A1 SNAP25 STX1A			APBB1 ARC CACNA1C CNIH2 DNM3 LIN7A LRFN1 PDE2A SNAP25 SYP			ANK2 CACNA1C CHRNA5 KCNJ3 PCDH17 PDE2A PRKCG SLC8A1 SYP	ADCY1 ARC CHRNA5 EPHA4 GABBR2 GABRB3 IGSF21 RGS9 UNC13A	ANK2 DNM3 SHISA9	ADCY1 CHRNA3 CHRNA5 CHRNB2 DDN STX1A	GABRA1 MX2 P2RX6 PRR7		EFNB3 GABRB3	ADCY1 ARC PRKCG SHISA9 STX1A	MX2 PRRT2			CACNA1C KCNJ3 PCDH17 SNAP25							APBB1 GABRP KCNJ3	ARC GABBR2 GRIN1 PRRT2					ADORA2A DDN GABRP GRIK5 LIN7A PRRT2 SNAP25			DNM3 P2RX6	ADCY1 ARC CACNG4 DDN GABBR2 MX2 PRRT2 RGS9		ANK2 APBB1 CACNA1C CACNG7 CHRNA5 CNIH2 EFNB3 GABRA1 GABRP GRIK5 IGSF21 KCNJ3 KCNMA1 LRRTM3 SNAP25 STX1A SYP		GABRA1 SYP		ADORA2A ARC CACNA1C GABRA1 P2RX6 PRR7 PRRT2						APBB1 CADM3 CNIH2 DDN EFNB3 GRIN1 LRFN1 LZTS1 P2RX6 PDE2A PRR7 SYP	
GO_SYNAPTIC_SIGNALING	CHRNB2 NPY PRKCG SV2A	CAMK2B MPP2 PRKCG RGS4 SEZ6 SNAP25 STX1A SV2B SYN1 SYT2 TUBB2B	ADCY1 CADPS GABRP RIMBP2		ARC BAIAP3 BEGAIN BRSK1 CNIH2 JPH4 LIN7A NRXN2 SCT SLC12A5 SNAP25 SYN1 SYP TPGS1			AGT BAIAP3 BSN CACNB2 CACNB4 CHRNA5 CPLX2 GIP JPH4 KIF5A MAP1A MAP1B NRXN2 PCDH17 PRKCG RGS4 RIMBP2 SST STXBP5L SV2A SV2B SYP SYT2 TMOD2	ADCY1 ARC CHRNA5 EPHA4 GABBR2 GABRB3 KCNK3 NRXN2 SST TMOD2 UNC13A	BEGAIN GHRL GIP SHISA9	ADCY1 CHRNA3 CHRNA5 CHRNB2 GIP RIMBP2 STX1A STXBP5L TMOD2			CARTPT EFNB3 GABRB3	ADCY1 ARC NPTX2 PRKCG SHISA9 STX1A STXBP5L SYT5		ADORA2A BRSK1 CHRNA5 FABP5 TPGS1 TUBB2B	MAP1A SYT2	AGT MAP1A NRXN2 PCDH17 RGS14 RGS4 RIMBP2 SNAP25	CACNB4 CPLX1 LZTS1 MPP2	CACNB4 GIP P2RX6 RGS4 RIMBP2 STX1A SV2B SYN1 SYP	EFNB3 NPY SCT SST SV2B					ARC GABBR2 GRIN1 PRRT2 SV2A VGF			ADCY1 BEGAIN CADPS KCNK3 LZTS1 TUBB2B		ADORA2A AMPH BRSK1 GABRP GRIK5 LIN7A NPY PRRT2 SNAP25 SST	CPLX1 LZTS1 SV2A			ADCY1 AMPH ARC BEGAIN CACNG4 CPLX1 GABBR2 NRXN2 PRRT2 RAB26 SV2B TPGS1	FABP5 PRRT2 SCT SLC12A5 SYN1	AGT AMPH BAIAP3 BEGAIN BRSK1 BSN CACNA1A CACNB4 CACNG7 CHRNA5 CNIH2 CPLX2 EFNB3 FABP5 FGF14 GABRA1 GABRP GIP GRIK5 KIF5A LY6H MAP1A MAP1B MPP2 NRXN2 RAB26 RGS14 RGS4 SCGN SEZ6 SLC12A5 SNAP25 STX1A STXBP5L SV2A SV2B SYP TPGS1 TUBB2B VGF		GABRA1 STXBP5L SYP SYT5 TAC1		ADORA2A AGT ARC BAIAP3 BEGAIN BRSK1 CACNB4 GABRA1 GHRL JPH4 KCNK3 MPP2 NPTX2 NRXN2 P2RX6 PRR7 PRRT2 RAB26 RGS14 SCT SEZ6 SYN1 SYT2 VGF		BEGAIN RGS4 SCT TAC1 VGF	AGT CACNA1B GRIK3 MAPK8IP2		CPLX2 GRIK5 NCS1 SYP	AGT CAMK2B CNIH2 EFNB3 FGF14 GRIN1 LZTS1 MAP1A MPP2 P2RX6 PRR7 SCGN SEZ6 SYP VGF	
GO_SYNAPTIC_TRANSMISSION_CHOLINERGIC											CHRNA3 CHRNA5 CHRNB2						ADORA2A CHRNA5																																
GO_SYNAPTIC_TRANSMISSION_GABAERGIC																																								GABRA1 TAC1		ADORA2A BAIAP3 GABRA1							
GO_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC																																ADORA2A GRIK5													GRIK3 MAPK8IP2				
GO_SYNAPTIC_VESICLE_CLUSTERING		BRSK2 SYN1			BRSK1 BRSK2 SYN1																																					BRSK1 SYN1							
GO_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT					AP3B2 CNIH2 MAP2																																	CNIH2 MAP2											
GO_SYNAPTIC_VESICLE_DOCKING		SNAP25 STX1A																																				SNAP25 STX1A											
GO_SYNAPTIC_VESICLE_EXOCYTOSIS	CHRNB2 PRKCG SV2A	PRKCG SNAP25 STX1A SYN1 SYT2	ADCY1 CADPS		SNAP25 SYN1 SYP			CACNB2 CHRNA5 CPLX2 PRKCG STXBP5L SV2A SYP SYT2	ADCY1 CHRNA5 UNC13A		ADCY1 CHRNA5 CHRNB2 STX1A STXBP5L				ADCY1 PRKCG STX1A STXBP5L SYT5		ADORA2A CHRNA5				STX1A SYN1 SYP		CADPS SYT2				PRRT2 SV2A			ADCY1 CADPS		ADORA2A GRIK5 PRRT2 SNAP25	CPLX1 SV2A			ADCY1 CPLX1 PRRT2	PRRT2 SYN1	CHRNA5 CPLX2 GRIK5 SNAP25 STX1A STXBP5L SV2A SYP		STXBP5L SYP SYT5		ADORA2A PRRT2 SYN1 SYT2					CPLX2 GRIK5 NCS1 SYP		
GO_SYNAPTIC_VESICLE_LOCALIZATION		BRSK2 MX2 SYN1			AP3B2 BRSK1 BRSK2 CNIH2 DNM3 LIN7A MAP2 SYN1			KIF5A PCDH17									BRSK1 MX2															BRSK1 LIN7A						BRSK1 CNIH2 KIF5A MAP2				BRSK1 SYN1				KIF5A MX2			
GO_SYNAPTIC_VESICLE_MEMBRANE		SLC18A1 STX1A SV2B SYN1 SYT2			SVOP SYN1 SYP		SLC18A1 SV2B	BSN SLC6A17 SV2A SV2B SVOP SYP SYT2	RAB3C UNC13A		SLC18A1 STX1A				STX1A SYT5						STX1A SV2B SYN1 SYP						PRRT2 SV2A					AMPH PRRT2				AMPH PRRT2 RAB26 SV2B	PRRT2 SYN1	AMPH BSN RAB26 RAB3C SLC18A1 STX1A SV2A SV2B SVOP SYP		SYP SYT5		PRRT2 RAB26 SVOP SYN1 SYT2				SVOP SYT5			
GO_SYNAPTIC_VESICLE_PRIMING		SNAP25 STX1A																																				SNAP25 STX1A SV2A											
GO_SYNAPTIC_VESICLE_RECYCLING		MX2 STX1A SYT2			DNM3 SYP										STX1A SYT5						STX1A SYP										DNM3 SYT2					AMPH MX2		AMPH FGF14 STX1A SYP		SYP SYT5						MX2 SYT5		FGF14 SYP	
GO_SYNAPTIC_VESICLE_TRANSPORT					AP3B2 CNIH2 DNM3 LIN7A MAP2																																	CNIH2 KIF5A MAP2								KIF5A MX2			
GO_SYNCYTIUM_FORMATION																																		ADAM12 PLEKHO1		ADAM12 PLEKHO1													
GO_SYNTAXIN_1_BINDING					SNAP25 SYP			CPLX2 SYP																								PRRT2 SNAP25				CPLX1 PRRT2		CPLX2 SNAP25 SYP									CPLX2 SYP		
GO_SYNTAXIN_BINDING		SNAP25 SYT2			BAIAP3 SNAP25 SYP			BAIAP3 CPLX2 STXBP5L SYP SYT2							STXBP5L SYT5																	PRRT2 SNAP25				CPLX1 PRRT2		BAIAP3 CACNA1A CPLX2 SNAP25 STXBP5L SYP		STXBP5L SYP SYT5		BAIAP3 PRRT2 SYT2					CPLX2 SYP		
GO_TAU_PROTEIN_BINDING					APBB1 BRSK1 BRSK2 MAP2																																	APBB1 BRSK1 MAP1A MAP2										APBB1 MAP1A	
GO_TAU_PROTEIN_KINASE_ACTIVITY					BRSK1 BRSK2																																												
GO_TAXIS		GAP43 GFRA3 TRPM2 TUBB2B TUBB3	CCR6 DPYSL4 FFAR2 PDGFD SCN1B				DPEP1 DPYSL4 MDK PDGFD TMEFF1	CCL19 DOK6 DPEP1 ETV1 GFRA1 GFRA3 JAM3 KIF5A LGR6 MPP1 PAX6 PLXNC1 RET SCN1B	CRMP1 EPHA4 FFAR2 GAP43 GFRA1 LGR6 PDGFD PGF SCG2 TRPM2 VSTM2L								CCL19 CSF1R DEFB1 FFAR2 JAM3 TUBB2B				APOA1 DEFB1 GFRA3 ISL1 LMX1A MPP1 PGF PTGDR2 SCG2	CHGA EFNB3 GFRA3 LGR6 PAX6 PDGFD TMEFF1						APOA1 CCL19 DOK6 DPYSL4 MPP1 SCN1B TUBB3 VSTM2L		BOC CSF1R PGF SEMA6B TUBB2B								BOC CCL19 CHGA DOK6 DPEP1 EFNB3 ENPP2 ETV1 GAP43 ISL1 JAM3 KIF5A LMX1A MDK MPP1 NFASC PDGFD RET SCN1B SPTBN4 THBS4 TUBB2B			DPYSL4 GAP43 RET	CCR6 DEFB1 DPEP1 DSCAML1 ETV1 ISL1 JAM3 MDK				FFAR2 KIF5A TUBB2B TUBB3			
GO_TELENCEPHALON_DEVELOPMENT					CDK5R2 ID4 RTN4RL1 SCT		MDK RTN4RL1 SYNE2				PAX6 RTN4RL1											NPY PAX6 RTN4RL1 SCT SYNE2																				CDK5R2 ID4 MDK NEUROD1 SCT SYNE2			ARX ASCL1				
GO_TELENCEPHALON_GLIAL_CELL_MIGRATION																																										CDK5R2 SYNE2							
GO_TEMPERATURE_HOMEOSTASIS				KSR2 TRPM2						GHRL KSR2							FABP5 MFAP2																																
GO_TERMINAL_BOUTON								CPLX2 SYP																														CPLX2 GRIK5 SCGN SLC18A1 SYP									CPLX2 GRIK5 SYP	GRIN1 SCGN SYP	
GO_TERPENOID_METABOLIC_PROCESS								AKR1B1 APOC3 GPC2			RBP2 TTR												AKR1B1 TTR		APOA1 TTR			APOA1 APOC3 RBP2	AKR1B1 CLPS GPC6 RBP2 TTR										AKR1B1 GPC6										
GO_TERTIARY_GRANULE				CRISP3 TRPM2															SNAP25 TRPM2													CRISP3 KCNAB2 SNAP25																	
GO_TERTIARY_GRANULE_MEMBRANE		SNAP25 TRPM2																	SNAP25 TRPM2													KCNAB2 SNAP25																	
GO_TETRAHYDROBIOPTERIN_METABOLIC_PROCESS																																										GCH1 QDPR							
GO_THIOESTER_METABOLIC_PROCESS																					ACOT7 ELOVL4																												
GO_TIGHT_JUNCTION			CLDN6 PARD6A		CLDN6 LIN7A WNK3												CLDN6 JAM3 PARD6A																																
GO_TISSUE_MIGRATION																				CCR6 ENPP2 SPARC																													
GO_TISSUE_MORPHOGENESIS																							DCHS1 DLL1 NKD1 SFRP1																	DACT1 ISL1		AGT BRSK1 CEP290 DCHS1 ID4 ISL1 MDK NDRG4							
GO_TISSUE_REGENERATION									GAP43 LGR6																																								
GO_TISSUE_REMODELING																			AGT MMP2																	MDK MMP2 SPP1		AGT BGN MDK SPP1 THBS4				AGT BGN MDK MMP2					CSF1R MMP2		
GO_TRABECULA_FORMATION																																				HEY1 MMP2													
GO_TRABECULA_MORPHOGENESIS																																				HEY1 MMP2													
GO_TRANSCRIPTION_FACTOR_BINDING																															ATOH8 DLL1 HES4 HES6 MAD2L2 NFAT5 TP73									DACT1 ISL1									
GO_TRANSCRIPTION_REGULATOR_ACTIVITY																															AEBP1 ATOH8 CBFA2T3 HES4 HES6 NFAT5 PLAG1 POU5F1 TAF9B TFCP2L1 TP73 ZBTB25 ZNF846																		
GO_TRANSCRIPTION_REGULATOR_COMPLEX																			BEX1 NFAT5 PBX3															DACH1 PBX3															
GO_TRANSFERASE_ACTIVITY_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS		AKT3 BRSK2 CAMK2B PAK6 PCYT1B PRKCG																																															
GO_TRANSFERASE_ACTIVITY_TRANSFERRING_SULFUR_CONTAINING_GROUPS		CHST8 WSCD1			CHST8 TPST2																		SULT2A1 WSCD1					CHST10 SULT2A1 WSCD1										SULT2A1 TPST2 WSCD1										SULT2A1 TPST2	
GO_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	CDKN1C PARD6A		LEFTY1 PARD6A																																														
GO_TRANSITION_METAL_ION_BINDING			ACE AEBP1 APLP1 CRIP2 DNLZ																	ENPP2 PDZRN3 TRIM66 ZNF117																													
GO_TRANSITION_METAL_ION_HOMEOSTASIS		ALAS2 SLC30A8			ALAS2 SLC22A17 TMPRSS6																	ALAS2 SLC30A8 TMPRSS6						ALAS2 SLC30A8											SLC22A17 SLC30A4										
GO_TRANSITION_METAL_ION_TRANSPORT		ATP6V0E2 SLC30A8 TRPM2		TRPC7 TRPM2			SLC30A4 TRPC6 TRPC7		TRPC6 TRPM2											SLC30A4 TRPC6		SLC30A8 TRPC6																	SLC22A17 SLC30A4										
GO_TRANSLATION_INITIATION_FACTOR_BINDING																																					EIF4EBP1 HHEX					EIF4EBP1 GCH1							
GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY																																																EFNB3 RET	
GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	CDKN1C PARD6A					ADAMTSL2 CFC1											ATOH8 GDF1 NREP PARD6A													ATOH8 LEFTY1																			
GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY																																																EFNB3 RET	
GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY									CSH1 EPHA4 GFRA1 IGF2 PDGFD PGF																												ATP6V0E2 EIF4EBP1 GFRA3 HHEX PGF												
GO_TRANSMEMBRANE_TRANSPORT		ANXA6 ATP6V0E2 KCNB2 KCNJ2 KCNK17 PEX5L RGS4 S100A1 SLC18A1 SLC30A8 SLC8A1 SNAP25 SV2B TRPM2 UNC79		ATP1A3 KCNB2 KCNH7 KCNJ2 KCNK17 SV2B TRPC7 TRPM2	ARC CACNA1C CACNG6 CNGA3 CNIH2 JPH4 KCNH8 KCNJ11 KCNN3 SLC12A5 SLC22A17 SNAP25 SVOP UNC79 WNK3		AHNAK CACNG6 FGF14 KCNH7 KCNJ3 SLC18A1 SLC30A4 SV2B TRPC6 TRPC7 WNK2	AGT ANK2 ASIC4 CACNA1C CACNB2 CACNB4 CCL19 CHRNA5 CLIP3 CNGA3 GIP HECW2 JPH4 KCNB2 KCNH8 KCNJ2 KCNJ3 KCNK17 KCNMB3 RGS4 SCN1B SCN3B SLC16A12 SLC26A7 SLC30A8 SLC6A17 SLC8A1 SV2A SV2B SVOP TRPC6 UNC79 WNK3	ARC ATP1A3 CHRNA5 GABRB3 HECW2 KCNK3 RGS9 SLC38A3 TRPC6 TRPM2		CHRNA3 CHRNA5 CHRNB2 GIP HECW2 KCNMB3 S100A1 SLC18A1									CACNB4 KCNAB2 KCNMB3 SLC26A7 SLC30A4 TRPC6 UCP2	ANXA6 APOA1 ATP1A3 ATP6V0E2 CACNB4 GIP KCNAB2 KCNJ3 KCNK17 P2RX6 RGS4 S100A1 SLC16A12 SLC30A8 SV2B UCP2 UNC79 WNK2				APOA1 CACNG6 KCNJ2 KCNK17 NCS1 SCN3B SLC18A1 TRPC7											ARC CACNA2D1 CACNG4 CLIP3 DNLZ DPP10 HECW2 KCNB2 KCNH7 KCNK16 KCNK17 RGS9 SV2B		ABCC8 AGT ANK2 ANXA6 ASIC4 ATP1A3 ATP6V0E2 CACNA1A CACNA1C CACNB4 CACNG7 CCL19 CHRNA5 CLIP3 CNIH2 DNLZ DPP10 FABP5 FGF14 GABRA1 GABRP GIP GRIK5 KCNB2 KCNH3 KCNH6 KCNJ3 KCNMA1 KCNMB2 KCNMB3 KCNN3 PEX5L RGS4 S100A1 SCN1B SLC12A5 SLC16A12 SLC18A1 SNAP25 SV2A SV2B SVOP UCP2				AGT ARC ASIC4 CACNA1C CACNB4 CLIP3 CNGA3 DNLZ GABRA1 JPH4 KCNH2 KCNJ6 KCNK3 P2RX6 SVOP TRPC7		DNLZ RGS4 S100A1 SCN1B	AGT ATP1A3 CACNA1B DPP10 GRIK3 KCNA6 MAPK8IP2			AGT ANXA6 ATP6V0E2 CLIP3 CNIH2 DNLZ FGF14 GRIN1 KCNH2 KCNJ11 P2RX6 S100A1 SCN1B SCN3B	
GO_TRANSMISSION_OF_NERVE_IMPULSE			KCNMB2 SCN1B					AGT JAM3 KCNMB3 SCN1B																							CACNA1H KCNMB3 SCN1B					CACNG4 NFASC		AGT CACNG7 JAM3 KCNMB2 KCNMB3 NFASC SCN1B SPTBN4				AGT GHRL JAM3						AGT SCN1B	
GO_TRANSMITTER_GATED_CHANNEL_ACTIVITY									CHRNA5 GABRB3		CHRNA3 CHRNA5 CHRNB2																											CHRNA5 GABRA1 GRIK5											
GO_TRANSPORTER_ACTIVITY		ANXA6 ATP6V0E2 KCNB2 KCNJ2 KCNK17 SLC18A1 SLC30A8 SLC8A1 SNAP25 SV2B SYN1 TRPM2		ATP1A3 KCNB2 KCNH7 KCNJ2 KCNK17 SV2B TRPC7 TRPM2	CACNA1C CACNG6 CNGA3 KCNH8 KCNJ11 KCNN3 SLC12A5 SLC22A17 SNAP25 SVOP SYN1		CACNG6 KCNH7 KCNJ3 SLC18A1 SLC30A4 SV2B TRPC6 TRPC7	ASIC4 CACNA1C CACNB2 CACNB4 CHRNA5 CNGA3 KCNB2 KCNH8 KCNJ2 KCNJ3 KCNK17 KCNMB3 SCN1B SCN3B SLC16A12 SLC26A7 SLC30A8 SLC6A17 SLC8A1 SV2A SV2B SVOP TRPC6			CHRNA3 CHRNA5 CHRNB2 KCNMB3 SLC18A1									CACNB4 CPLX1 KCNAB2 KCNMB3 SLC26A7 SLC30A4 TRPC6 UCP2	ANXA6 APOA1 ATP1A3 ATP6V0E2 CACNB4 KCNAB2 KCNJ3 KCNK17 P2RX6 SLC16A12 SLC30A8 SV2B SYN1 UCP2				APOA1 CACNG6 KCNJ2 KCNK17 NCS1 SCN3B SLC18A1 TRPC7					CACNA1H KCNH6 KCNK3 SLC16A12			ANXA6 CPLX1 KCNH3 SV2A				ATP6V0E2 FABP5 KCNK16 SCN3B SLC12A5 SYN1	ABCC8 ANXA6 ASIC4 ATP1A3 ATP6V0E2 CACNA1A CACNA1C CACNB4 CACNG7 CHRNA5 FABP5 GABRA1 GABRP GRIK5 KCNB2 KCNH3 KCNH6 KCNJ3 KCNMA1 KCNMB2 KCNMB3 KCNN3 SCN1B SLC12A5 SLC16A12 SLC18A1 SNAP25 SV2A SV2B SVOP UCP2											
GO_TRANSPORTER_COMPLEX	CHRNB2 KCNJ2	KCNB2 KCNJ2 SNAP25 STX1A	GABRP KCNAB2 KCNMB2 SCN1B	ATP1A3 KCNB2 KCNJ2 TRPC7	CACNA1C CACNG6 CNGA3 CNIH2 KCNJ11 SNAP25		CACNG6 KCNJ3 TRPC6 TRPC7	CACNA1C CACNB2 CACNB4 CHRNA5 CNGA3 KCNB2 KCNJ2 KCNJ3 KCNMB3 SCN1B SCN3B TRPC6	ATP1A3 CHRNA5 GABRB3 TRPC6		CHRNA3 CHRNA5 CHRNB2 KCNMB3 STX1A				ABCC9 SHISA9 STX1A				CACNA1C KCNJ3 SNAP25	CACNB4 KCNAB2 KCNMB3 TRPC6	ATP1A3 CACNB4 CPT1C KCNAB2 KCNJ3 STX1A	CACNA1C CACNG6 CATSPERB TRPC6	CPT1C GABRP KCNMB3		CACNG6 KCNJ2 SCN3B TRPC7	GABRP KCNJ3 KCNMB3	GRIN1 KCNJ11				CACNA1H CACNB4 KCNMB3 SCN1B	CATSPERB GABRP GRIK5 KCNAB2 SNAP25				CACNA2D1 CACNG4 DPP10 KCNB2		ABCC8 ATP1A3 CACNA1A CACNA1C CACNB4 CACNG7 CATSPERB CHRNA5 CNIH2 DPP10 GABRA1 GABRP GRIK5 KCNB2 KCNJ3 KCNMA1 KCNMB2 KCNMB3 SCN1B SNAP25 STX1A	CATSPERB KCNAB2 SCN3B			CACNA1C CACNB4 CNGA3 GABRA1 KCNH2 KCNJ6 TRPC7			ATP1A3 CACNA1B DPP10 GRIK3 KCNA6			CNIH2 CPT1C GRIN1 KCNH2 KCNJ11 SCN1B SCN3B	
GO_TRANSPORT_ALONG_MICROTUBULE					AP3B2 CNIH2 MAP2		MAP1A SYNE2	DST KIF5A MAP1A MAP1B																								DST KIF1A						CNIH2 KIF5A MAP1A MAP1B MAP2 UCHL1								KIF5A TUB			
