PeakID (cmd=annotatePeaks.pl NKX2_2_merged_hg19.bed hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
37618	chr3	182511946	182512499	+	0	NA	intron (NM_014616, intron 1 of 29)	CpG	930	NM_014616	23200	Hs.478429	NM_014616	ENSG00000058063	ATP11B	ATPIF|ATPIR	ATPase phospholipid transporting 11B (putative)	protein-coding
10219	chr11	99602604	99603550	+	0	NA	intron (NM_175566, intron 1 of 21)	L2c|LINE|L2	176201	NM_175566	53942	Hs.656783	NM_014361	ENSG00000149972	CNTN5	HNB-2s|NB-2	contactin 5	protein-coding
15220	chr13	102520824	102522232	+	0	NA	intron (NM_001321939, intron 1 of 3)	intron (NM_001321939, intron 1 of 3)	47467	NM_004115	2259	Hs.508616	NM_004115	ENSG00000102466	FGF14	FGF-14|FHF-4|FHF4|SCA27	fibroblast growth factor 14	protein-coding
8082	chr10	134242526	134243822	+	0	NA	Intergenic	Intergenic	-15519	NR_149317	170393	Hs.375059	NR_149317		C10orf91	-	chromosome 10 open reading frame 91 (putative)	ncRNA
19611	chr16	25137937	25138770	+	0	NA	intron (NM_016309, intron 1 of 10)	intron (NM_016309, intron 1 of 10)	15290	NM_001032391	51451	Hs.337730	NM_016309	ENSG00000205629	LCMT1	CGI-68|LCMT|PPMT1	leucine carboxyl methyltransferase 1	protein-coding
12996	chr12	103490693	103491194	+	0	NA	Intergenic	Intergenic	-54677	NR_126333	101929058	Hs.171310	NR_126333	ENSG00000257860	LOC101929058	-	uncharacterized LOC101929058	ncRNA
37734	chr3	185821490	185822321	+	0	NA	intron (NM_004454, intron 5 of 12)	intron (NM_004454, intron 5 of 12)	4973	NM_004454	2119	Hs.43697	NM_004454	ENSG00000244405	ETV5	ERM	ETS variant 5	protein-coding
30462	chr2	224352995	224354320	+	0	NA	Intergenic	Intergenic	113422	NM_003469	7857	Hs.516726	NM_003469	ENSG00000171951	SCG2	CHGC|EM66|SN|SgII	secretogranin II	protein-coding
53068	chr8	139450871	139451753	+	0	NA	intron (NM_001362965, intron 1 of 19)	intron (NM_001362965, intron 1 of 19)	58192	NM_015912	51059	Hs.126024	NM_015912	ENSG00000147724	FAM135B	C8ORFK32	family with sequence similarity 135 member B	protein-coding
55685	chrX	2741585	2742515	+	0	NA	Intergenic	Intergenic	-4813	NM_001184704	8908	Hs.567381	NM_003918	ENSG00000056998	GYG2	GN-2|GN2	glycogenin 2	protein-coding
21248	chr17	8964192	8964897	+	0	NA	intron (NM_004822, intron 2 of 6)	intron (NM_004822, intron 2 of 6)	39717	NM_004822	9423	Hs.660885	NM_004822	ENSG00000065320	NTN1	MRMV4|NTN1L	netrin 1	protein-coding
30843	chr20	189617	190143	+	0	NA	Intergenic	Intergenic	-18019	NM_080831	140881	Hs.112087	NM_080831	ENSG00000125903	DEFB129	C20orf87|DEFB-29|DEFB29|bA530N10.3|hBD-29	defensin beta 129	protein-coding
53949	chr9	38474245	38474867	+	0	NA	Intergenic	MER21-int|LTR|ERVL	-50105	NM_001007563	347252	Hs.349705	NM_001007563	ENSG00000137142	IGFBPL1	IGFBP-RP4|IGFBPRP4|bA113O24.1	insulin like growth factor binding protein like 1	protein-coding
52806	chr8	125653460	125654195	+	0	NA	intron (NM_001363301, intron 3 of 12)	intron (NM_001363301, intron 3 of 12)	86887	NM_001363297	9788	Hs.336994	NM_014751	ENSG00000170873	MTSS1	MIM|MIMA|MIMB	MTSS I-BAR domain containing 1	protein-coding
20718	chr16	87362146	87362800	+	0	NA	3' UTR (NM_024735, exon 9 of 9)	3' UTR (NM_024735, exon 9 of 9)	11358	NR_135180	101928659	Hs.667450	NR_135180	ENSG00000270006	LOC101928659	-	uncharacterized LOC101928659	ncRNA
46860	chr6	136965071	136966018	+	0	NA	intron (NM_005923, intron 11 of 29)	intron (NM_005923, intron 11 of 29)	15292	NR_125858	101928461	Hs.666518	NR_125858		LOC101928461	-	uncharacterized LOC101928461	ncRNA
16244	chr14	64070427	64071165	+	0	NA	intron (NM_080666, intron 2 of 2)	L2a|LINE|L2	37793	NM_080666	112840	Hs.655666	NM_080666	ENSG00000140006	WDR89	C14orf150|MSTP050	WD repeat domain 89	protein-coding
21304	chr17	12541779	12542576	+	0	NA	Intergenic	Intergenic	-27030	NM_001146312	93649	Hs.462257	NM_153604	ENSG00000141052	MYOCD	MYCD	myocardin	protein-coding
20374	chr16	75087894	75088604	+	0	NA	intron (NM_032268, intron 1 of 4)	intron (NM_032268, intron 1 of 4)	55327	NM_032268	84937	Hs.427284	NM_032268	ENSG00000186187	ZNRF1	NIN283	zinc and ring finger 1	protein-coding
13794	chr12	131299524	131300454	+	0	NA	intron (NM_194356, intron 3 of 10)	U13|snRNA|snRNA	23806	NM_001351049	2054	Hs.437585	NM_001980	ENSG00000111450	STX2	EPIM|EPM|STX2A|STX2B|STX2C	syntaxin 2	protein-coding
4163	chr1	202042262	202042802	+	0	NA	Intergenic	L2c|LINE|L2	-49513	NM_004767	9283	Hs.132049	NM_004767	ENSG00000170075	GPR37L1	ET(B)R-LP-2|ETBR-LP-2|ETBRLP2	G protein-coupled receptor 37 like 1	protein-coding
39073	chr4	75815500	75815924	+	0	NA	Intergenic	Intergenic	-42614	NM_015393	25849	Hs.105460	NM_015393	ENSG00000169116	PARM1	Cipar1|DKFZP564O0823|PARM-1|WSC4	prostate androgen-regulated mucin-like protein 1	protein-coding
49296	chr7	92396627	92397119	+	0	NA	intron (NM_001145306, intron 3 of 7)	intron (NM_001145306, intron 3 of 7)	66400	NM_001259	1021	Hs.119882	NM_001259	ENSG00000105810	CDK6	MCPH12|PLSTIRE	cyclin dependent kinase 6	protein-coding
17250	chr14	105946970	105948812	+	0	NA	Intergenic	Intergenic	4311	NR_073085	1397	Hs.534309	NM_001312	ENSG00000182809	CRIP2	CRIP|CRP2|ESP1	cysteine rich protein 2	protein-coding
46634	chr6	126350977	126351751	+	0	NA	intron (NR_146803, intron 13 of 16)	intron (NR_146803, intron 13 of 16)	43678	NR_146803	60487	Hs.404186	NM_021820	ENSG00000066651	TRMT11	C6orf75|MDS024|TRM11|TRMT11-1	tRNA methyltransferase 11 homolog	protein-coding
41878	chr5	66390517	66391843	+	0	NA	intron (NM_001290226, intron 4 of 26)	intron (NM_001290226, intron 4 of 26)	90697	NM_001297651	375449	Hs.595458	NM_015183	ENSG00000069020	MAST4	-	microtubule associated serine/threonine kinase family member 4	protein-coding
28880	chr2	129566316	129567101	+	0	NA	Intergenic	L1MD2|LINE|L1	-55466	NR_110278	101927881	Hs.570247	NR_110278		LOC101927881	-	uncharacterized LOC101927881	ncRNA
25005	chr19	8578330	8579381	+	0	NA	intron (NM_032370, intron 1 of 5)	CpG	196	NM_032370	84330	Hs.515114	NM_032370	ENSG00000133250	ZNF414	ZFP414	zinc finger protein 414	protein-coding
29760	chr2	188868309	188869207	+	0	NA	Intergenic	Intergenic	283660	NR_126396	104355152		NR_126396	ENSG00000231689	LINC01090	-	long intergenic non-protein coding RNA 1090	ncRNA
10128	chr11	93872542	93873134	+	0	NA	intron (NM_015368, intron 1 of 4)	MER21C|LTR|ERVL	10831	NM_015368	24145	Hs.591976	NM_015368	ENSG00000110218	PANX1	MRS1|PX1|UNQ2529	pannexin 1	protein-coding
18604	chr15	85365934	85366529	+	0	NA	intron (NM_020778, intron 1 of 13)	intron (NM_020778, intron 1 of 13)	6320	NM_020778	57538	Hs.459183	NM_020778	ENSG00000136383	ALPK3	CMH27|MAK|MIDORI	alpha kinase 3	protein-coding
28502	chr2	101769098	101769663	+	0	NA	intron (NR_135594, intron 1 of 1)	intron (NR_135594, intron 1 of 1)	1258	NR_135594	100506286	Hs.679790	NR_135594	ENSG00000272902	TBC1D8-AS1	-	TBC1 domain family member 8 antisense RNA 1	ncRNA
50468	chr7	150928787	150929822	+	0	NA	promoter-TSS (NM_001284295)	promoter-TSS (NM_001284295)	-265	NM_001284295	54480	Hs.647084	NM_019015	ENSG00000033100	CHPF2	CSGLCA-T|CSGlcAT|ChSy-3|chPF-2	chondroitin polymerizing factor 2	protein-coding
30569	chr2	229705167	229705960	+	0	NA	Intergenic	MER5B|DNA|hAT-Charlie	-229452	NR_151716	101928765	Hs.334040	NR_151716	ENSG00000232023	LINC01807	-	long intergenic non-protein coding RNA 1807	ncRNA
8350	chr11	10346290	10347292	+	0	NA	intron (NR_103765, intron 1 of 3)	intron (NR_103765, intron 1 of 3)	16931	NR_103765	100130460	Hs.501890	NR_103765		CAND1.11	-	uncharacterized LOC100130460	ncRNA
19230	chr16	4994317	4995623	+	0	NA	Intergenic	Intergenic	-7821	NM_002705	5493	Hs.192233	NM_002705	ENSG00000118898	PPL	-	periplakin	protein-coding
22245	chr17	46748974	46749485	+	0	NA	Intergenic	Intergenic	-39308	NR_029582	406972		NR_029582	ENSG00000210741	MIR196A1	MIRN196-1|MIRN196A1|mir-196a-1	microRNA 196a-1	ncRNA
23047	chr17	73318961	73319748	+	0	NA	intron (NM_203506, intron 3 of 4)	intron (NM_203506, intron 3 of 4)	-33824	NM_021734	60386	Hs.514470	NM_021734	ENSG00000125454	SLC25A19	DNC|MCPHA|MUP1|THMD3|THMD4|TPC	solute carrier family 25 member 19	protein-coding
2657	chr1	109358629	109360087	+	0	NA	intron (NR_049760, intron 13 of 13)	intron (NR_049760, intron 13 of 13)	40358	NM_152763	254268	Hs.729441	NM_152763	ENSG00000162641	AKNAD1	C1orf62	AKNA domain containing 1	protein-coding
54831	chr9	112013035	112014390	+	0	NA	intron (NM_019114, intron 13 of 25)	intron (NM_019114, intron 13 of 25)	69532	NM_019114	54566	Hs.591901	NM_018424	ENSG00000095203	EPB41L4B	CG1|EHM2	erythrocyte membrane protein band 4.1 like 4B	protein-coding
15253	chr13	103152916	103153553	+	0	NA	Intergenic	L1MD2|LINE|L1	-96102	NR_160411	7174	Hs.432424	NM_003291	ENSG00000134900	TPP2	TPP-2|TPP-II|TPPII	tripeptidyl peptidase 2	protein-coding
46773	chr6	134028500	134029192	+	0	NA	intron (NR_109982, intron 4 of 8)	intron (NR_109982, intron 4 of 8)	-113439	NR_027030	154089	Hs.126165	NR_027030		LINC01312	-	long intergenic non-protein coding RNA 1312	ncRNA
8296	chr11	8310562	8312677	+	0	NA	Intergenic	Intergenic	-21285	NM_001270428	4004	Hs.654426	NM_002315	ENSG00000166407	LMO1	RBTN1|RHOM1|TTG1	LIM domain only 1	protein-coding
43121	chr5	137667399	137668132	+	0	NA	promoter-TSS (NR_146628)	promoter-TSS (NR_146628)	-29	NR_146628	100128966	Hs.666832	NR_146628	ENSG00000120709	LOC100128966	-	uncharacterized LOC100128966	ncRNA
13848	chr13	20531325	20531918	+	0	NA	promoter-TSS (NM_001353159)	promoter-TSS (NM_001353159)	-24	NM_001353163	7750	Hs.507433	NM_003453	ENSG00000121741	ZMYM2	FIM|MYM|RAMP|SCLL|ZNF198	zinc finger MYM-type containing 2	protein-coding
25923	chr19	42954397	42955080	+	0	NA	intron (NR_073179, intron 1 of 1)	intron (NR_073179, intron 1 of 1)	-7640	NM_198477	284340	Hs.445586	NM_198477	ENSG00000189377	CXCL17	DMC|Dcip1|UNQ473|VCC-1|VCC1	C-X-C motif chemokine ligand 17	protein-coding
40651	chr4	176543923	176544605	+	0	NA	Intergenic	MLT1J2|LTR|ERVL-MaLR	164563	NM_001261448	2823	Hs.75819	NM_005277	ENSG00000150625	GPM6A	GPM6|M6A	glycoprotein M6A	protein-coding
36843	chr3	139905102	139905690	+	0	NA	intron (NM_022131, intron 2 of 16)	intron (NM_022131, intron 2 of 16)	251369	NM_022131	64084	Hs.158529	NM_022131	ENSG00000158258	CLSTN2	ALC-GAMMA|CDHR13|CS2|CSTN2|alcagamma	calsyntenin 2	protein-coding
19981	chr16	57727296	57728069	+	0	NA	Intergenic	Intergenic	-1036	NM_032269	84229	Hs.513635	NM_032269	ENSG00000159625	DRC7	C16orf50|CCDC135|CFAP50|FAP50	dynein regulatory complex subunit 7	protein-coding
8602	chr11	17848385	17848939	+	0	NA	intron (NR_104040, intron 11 of 11)	intron (NR_104040, intron 11 of 11)	91167	NM_004976	3746	Hs.552896	NM_004976	ENSG00000129159	KCNC1	EPM7|KV3.1|KV4|NGK2	potassium voltage-gated channel subfamily C member 1	protein-coding
37297	chr3	168185023	168185567	+	0	NA	intron (NR_021485, intron 3 of 15)	intron (NR_021485, intron 3 of 15)	-84347	NR_030294	693136		NR_030294	ENSG00000207717	MIR551B	MIRN551B|mir-551b	microRNA 551b	ncRNA
46394	chr6	112097985	112098463	+	0	NA	intron (NM_153047, intron 3 of 13)	intron (NM_153047, intron 3 of 13)	-17104	NM_001370529	2534	Hs.390567	NM_002037	ENSG00000010810	FYN	SLK|SYN|p59-FYN	FYN proto-oncogene, Src family tyrosine kinase	protein-coding
26731	chr2	11237228	11238573	+	0	NA	Intergenic	Intergenic	34402	NR_040080	285150	Hs.329841	NM_182586	ENSG00000145063	FLJ33534	-	uncharacterized LOC285150	ncRNA
46489	chr6	117187422	117188142	+	0	NA	Intergenic	Intergenic	-10623	NM_173560	222546	Hs.352276	NM_173560	ENSG00000185002	RFX6	MTCHRS|MTFS|RFXDC1|dJ955L16.1	regulatory factor X6	protein-coding
39309	chr4	86342868	86343607	+	0	NA	Intergenic	L1MC2|LINE|L1	-53066	NM_001025616	83478	Hs.444229	NM_031305	ENSG00000138639	ARHGAP24	FILGAP|RC-GAP72|RCGAP72|p73|p73RhoGAP	Rho GTPase activating protein 24	protein-coding
54761	chr9	107968515	107969181	+	0	NA	Intergenic	Intergenic	-38038	NM_001330731	23446	Hs.573495	NM_022109	ENSG00000070214	SLC44A1	CD92|CDW92|CHTL1|CTL1	solute carrier family 44 member 1	protein-coding
15434	chr13	113808612	113809099	+	0	NA	Intergenic	Intergenic	-4107	NM_003891	8858	Hs.1011	NM_003891	ENSG00000126231	PROZ	PZ	protein Z, vitamin K dependent plasma glycoprotein	protein-coding
42960	chr5	130867611	130868284	+	0	NA	intron (NM_001164387, intron 6 of 28)	intron (NM_001164387, intron 6 of 28)	102975	NM_001164390	51735	Hs.483329	NM_016340	ENSG00000158987	RAPGEF6	KIA001LB|PDZ-GEF2|PDZGEF2|RA-GEF-2|RAGEF2	Rap guanine nucleotide exchange factor 6	protein-coding
50892	chr8	17484215	17485085	+	0	NA	intron (NM_006207, intron 4 of 6)	intron (NM_006207, intron 4 of 6)	49360	NM_001330470	57509	Hs.7946	NM_020749	ENSG00000129422	MTUS1	ATBP|ATIP|ATIP3|ICIS|MP44|MTSG1	microtubule associated scaffold protein 1	protein-coding
40706	chr4	183416009	183416909	+	0	NA	intron (NM_001080477, intron 3 of 27)	intron (NM_001080477, intron 3 of 27)	251904	NM_001080477	55714	Hs.130438	NM_001080477	ENSG00000218336	TENM3	MCOPCB9|ODZ3|TNM3|Ten-m3|ten-3	teneurin transmembrane protein 3	protein-coding
10160	chr11	95071369	95072369	+	0	NA	Intergenic	Intergenic	-106230	NM_001271594	143686	Hs.120633	NM_144665	ENSG00000149212	SESN3	SEST3	sestrin 3	protein-coding
38849	chr4	48362398	48363277	+	0	NA	intron (NM_020846, intron 1 of 7)	L1MB7|LINE|L1	19291	NM_020846	57606	Hs.479677	NM_020846	ENSG00000109171	SLAIN2	KIAA1458	SLAIN motif family member 2	protein-coding
27324	chr2	40657861	40658685	+	0	NA	promoter-TSS (NM_021097)	promoter-TSS (NM_021097)	-829	NM_001112800	6546	Hs.31961	NM_021097	ENSG00000183023	SLC8A1	NCX1	solute carrier family 8 member A1	protein-coding
40485	chr4	163089935	163090650	+	0	NA	Intergenic	Intergenic	-5106	NM_001128427	56884	Hs.32452	NM_020116	ENSG00000168843	FSTL5	-	follistatin like 5	protein-coding
43129	chr5	137802081	137802610	+	0	NA	intron (NM_001964, intron 1 of 1)	intron (NM_001964, intron 1 of 1)	1177	NM_001964	1958	Hs.326035	NM_001964	ENSG00000120738	EGR1	AT225|G0S30|KROX-24|NGFI-A|TIS8|ZIF-268|ZNF225	early growth response 1	protein-coding
23933	chr18	37227399	37228720	+	0	NA	intron (NR_024391, intron 2 of 3)	MSTB1|LTR|ERVL-MaLR	-25920	NR_030628	100126323		NR_030628	ENSG00000283615	MIR924	MIRN924|hsa-mir-924	microRNA 924	ncRNA
8762	chr11	28191238	28192287	+	0	NA	intron (NM_001113528, intron 3 of 6)	HAL1|LINE|L1	61827	NM_001113528	196074	Hs.243326	NM_152636	ENSG00000169519	METTL15	METT5D1	methyltransferase like 15	protein-coding
1493	chr1	45272606	45274663	+	0	NA	promoter-TSS (NM_001013632)	promoter-TSS (NM_001013632)	-520	NM_001136537	149478	Hs.632400	NM_001136537	ENSG00000222009	BTBD19	-	BTB domain containing 19	protein-coding
23727	chr18	25003361	25003962	+	0	NA	Intergenic	Intergenic	-81041	NR_134589	105372038	Hs.722107	NR_134589	ENSG00000264151	LOC105372038	-	uncharacterized LOC105372038	ncRNA
2273	chr1	82314333	82315100	+	0	NA	intron (NM_001366005, intron 2 of 23)	intron (NM_001366005, intron 2 of 23)	46578	NM_001366007	23266	Hs.24212	NM_012302	ENSG00000117114	ADGRL2	CIRL2|CL2|LEC1|LPHH1|LPHN2	adhesion G protein-coupled receptor L2	protein-coding
34203	chr3	5246329	5247097	+	0	NA	intron (NM_014674, intron 5 of 11)	intron (NM_014674, intron 5 of 11)	17321	NM_014674	9695	Hs.224616	NM_014674	ENSG00000134109	EDEM1	EDEM	ER degradation enhancing alpha-mannosidase like protein 1	protein-coding
47098	chr6	145527299	145528345	+	0	NA	Intergenic	Intergenic	480191	NM_001368132	7957	Hs.486696	NM_005670	ENSG00000112425	EPM2A	EPM2|MELF	EPM2A glucan phosphatase, laforin	protein-coding
17906	chr15	59041588	59042640	+	0	NA	promoter-TSS (NM_001110)	promoter-TSS (NM_001110)	-208	NM_001110	102	Hs.172028	NM_001110	ENSG00000137845	ADAM10	AD10|AD18|CD156c|CDw156|HsT18717|MADM|RAK|kuz	ADAM metallopeptidase domain 10	protein-coding
54034	chr9	74056054	74057616	+	0	NA	intron (NM_001366143, intron 1 of 25)	AluSc|SINE|Alu	5052	NM_001366143	80036	Hs.47288	NM_020952	ENSG00000083067	TRPM3	GON-2|LTRPC3|MLSN2	transient receptor potential cation channel subfamily M member 3	protein-coding
35974	chr3	99536249	99537294	+	0	NA	promoter-TSS (NM_032359)	promoter-TSS (NM_032359)	65	NM_032359	84319	Hs.581320	NM_032359	ENSG00000184220	CMSS1	C3orf26	cms1 ribosomal small subunit homolog	protein-coding
56853	chrX	129527441	129527863	+	0	NA	Intergenic	Intergenic	-8141	NM_178471	139760	Hs.496762	NM_178471	ENSG00000147262	GPR119	GPCR2	G protein-coupled receptor 119	protein-coding
42168	chr5	81152811	81154125	+	0	NA	Intergenic	Intergenic	-106396	NM_001256734	23635	Hs.102735	NM_012446	ENSG00000145687	SSBP2	HSPC116|SOSS-B2	single stranded DNA binding protein 2	protein-coding
37727	chr3	185617711	185618582	+	0	NA	Intergenic	Intergenic	37656	NM_001243879	6434	Hs.533122	NM_004593	ENSG00000136527	TRA2B	Htra2-beta|PPP1R156|SFRS10|SRFS10|TRA2-BETA|TRAN2B	transformer 2 beta homolog	protein-coding
30667	chr2	234475069	234475752	+	0	NA	promoter-TSS (NM_001365479)	promoter-TSS (NM_001365479)	18	NM_001365479	55230	Hs.96513	NM_018218	ENSG00000085982	USP40	-	ubiquitin specific peptidase 40	protein-coding
16886	chr14	91827409	91828412	+	0	NA	intron (NM_001080414, intron 3 of 29)	intron (NM_001080414, intron 3 of 29)	56254	NM_001080414	440193	Hs.525536	NM_001080414	ENSG00000015133	CCDC88C	DAPLE|HKRP2|HYC1|KIAA1509|SCA40	coiled-coil domain containing 88C	protein-coding
42237	chr5	86701284	86702254	+	0	NA	intron (NR_157070, intron 4 of 9)	L2b|LINE|L2	6952	NM_001199189	902	Hs.292524	NM_001239	ENSG00000134480	CCNH	CAK|CycH|p34|p37	cyclin H	protein-coding
8439	chr11	12849607	12850312	+	0	NA	intron (NM_021961, intron 3 of 12)	intron (NM_021961, intron 3 of 12)	153991	NM_021961	7003	Hs.655331	NM_021961	ENSG00000187079	TEAD1	AA|NTEF-1|REF1|TCF-13|TCF13|TEAD-1|TEF-1	TEA domain transcription factor 1	protein-coding
52810	chr8	125681177	125682414	+	0	NA	intron (NM_001363301, intron 3 of 12)	intron (NM_001363301, intron 3 of 12)	58919	NM_001363297	9788	Hs.336994	NM_014751	ENSG00000170873	MTSS1	MIM|MIMA|MIMB	MTSS I-BAR domain containing 1	protein-coding
34466	chr3	16992378	16992888	+	0	NA	intron (NM_015184, intron 1 of 5)	L1M5|LINE|L1	17945	NR_037465	100500913		NR_037465	ENSG00000283885	MIR3714	-	microRNA 3714	ncRNA
33050	chr22	18189158	18189728	+	0	NA	promoter-TSS (NM_001270733)	promoter-TSS (NM_001270733)	19	NM_001270733	23786	Hs.631672	NM_015367	ENSG00000099968	BCL2L13	BCL-RAMBO|Bcl2-L-13|MIL1	BCL2 like 13	protein-coding
23088	chr17	74181086	74181708	+	0	NA	intron (NM_052916, intron 2 of 18)	intron (NM_052916, intron 2 of 18)	-44071	NM_001454	2302	Hs.651204	NM_001454	ENSG00000129654	FOXJ1	FKHL13|HFH-4|HFH4	forkhead box J1	protein-coding
34865	chr3	42066815	42067749	+	0	NA	Intergenic	Intergenic	-61410	NM_001349245	22906	Hs.535711	NM_014965	ENSG00000182606	TRAK1	EIEE68|MILT1|OIP106	trafficking kinesin protein 1	protein-coding
6038	chr10	33444531	33445575	+	0	NA	Intergenic	Intergenic	-39318	NR_160030	101929447		NR_160030		IATPR	TCONS_00018476|linc-ITGB1	ITGB1 adjacent tumor promoting lncRNA	ncRNA
31663	chr20	33905105	33905795	+	0	NA	intron (NM_018244, intron 7 of 9)	L2c|LINE|L2	-25222	NM_178468	128876	Hs.592149	NM_178468	ENSG00000125998	FAM83C	C20orf128|dJ614O4.7	family with sequence similarity 83 member C	protein-coding
44513	chr6	16783520	16784387	+	0	NA	Intergenic	Intergenic	-22232	NM_001128164	6310	Hs.434961	NM_000332	ENSG00000124788	ATXN1	ATX1|D6S504E|SCA1	ataxin 1	protein-coding
30353	chr2	220113590	220114953	+	0	NA	TTS (NM_001278552)	TTS (NM_001278552)	3653	NM_001330214	8576	Hs.153003	NM_003691	ENSG00000115661	STK16	KRCT|MPSK|PKL12|PSK|TSF1|hPSK	serine/threonine kinase 16	protein-coding
40422	chr4	156864400	156865186	+	0	NA	intron (NM_001334, intron 1 of 7)	intron (NM_001334, intron 1 of 7)	10225	NM_001334	1519	Hs.75262	NM_001334	ENSG00000256043	CTSO	CTSO1	cathepsin O	protein-coding
10697	chr11	118937960	118938771	+	0	NA	promoter-TSS (NM_001290185)	promoter-TSS (NM_001290185)	-98	NM_021729	55823	Hs.234282	NM_021729	ENSG00000160695	VPS11	END1|HLD12|PEP5|RNF108|hVPS11	VPS11 core subunit of CORVET and HOPS complexes	protein-coding
13203	chr12	110114734	110115885	+	0	NA	Intergenic	Intergenic	-36321	NM_032829	84915	Hs.661785	NM_032829	ENSG00000139438	FAM222A	C12orf34	family with sequence similarity 222 member A	protein-coding
29695	chr2	182536288	182536902	+	0	NA	TTS (NR_146175)	TTS (NR_146175)	8649	NR_146176	4760	Hs.574626	NM_002500	ENSG00000162992	NEUROD1	BETA2|BHF-1|MODY6|NEUROD|bHLHa3	neuronal differentiation 1	protein-coding
14913	chr13	77086558	77087391	+	0	NA	Intergenic	Intergenic	373566	NM_138444	115207	Hs.644125	NM_138444	ENSG00000178695	KCTD12	C13orf2|PFET1|PFETIN	potassium channel tetramerization domain containing 12	protein-coding
18278	chr15	72447083	72448900	+	0	NA	Intergenic	Intergenic	37247	NM_001172111	123228	Hs.513002	NM_145204	ENSG00000166192	SENP8	DEN1|NEDP1|PRSC2	SUMO peptidase family member, NEDD8 specific	protein-coding
29017	chr2	137758275	137758886	+	0	NA	intron (NM_001316349, intron 2 of 27)	intron (NM_001316349, intron 2 of 27)	235465	NM_001316349	80731	Hs.68533	NM_001080427	ENSG00000144229	THSD7B	-	thrombospondin type 1 domain containing 7B	protein-coding
3363	chr1	159171339	159171829	+	0	NA	3' UTR (NM_021189, exon 10 of 10)	3' UTR (NM_021189, exon 10 of 10)	628	NR_037870	100131825	Hs.701271	NR_037870		CADM3-AS1	-	CADM3 antisense RNA 1	ncRNA
33235	chr22	23578929	23579950	+	0	NA	intron (NM_004327, intron 1 of 22)	intron (NM_004327, intron 1 of 22)	-25515	NR_033408	26226	Hs.729589	NR_033408	ENSG00000230701	FBXW4P1	FBW3|FBXW3|SHFM3P1	F-box and WD repeat domain containing 4 pseudogene 1	pseudo
15618	chr14	24881207	24881653	+	0	NA	intron (NM_025081, intron 6 of 8)	intron (NM_025081, intron 6 of 8)	13221	NM_025081	57523	Hs.288348	NM_025081	ENSG00000205978	NYNRIN	CGIN1|KIAA1305	NYN domain and retroviral integrase containing	protein-coding
39732	chr4	109853916	109854675	+	0	NA	intron (NR_045756, intron 7 of 35)	intron (NR_045756, intron 7 of 35)	-170086	NM_001146627	64850	Hs.106576	NM_031279	ENSG00000164089	ETNPPL	AGXT2L1	ethanolamine-phosphate phospho-lyase	protein-coding
56814	chrX	123116884	123117742	+	0	NA	intron (NM_006603, intron 1 of 32)	intron (NM_006603, intron 1 of 32)	21757	NM_001042751	10735	Hs.496710	NM_006603	ENSG00000101972	STAG2	NEDXCF|SA-2|SA2|SCC3B|bA517O1.1	stromal antigen 2	protein-coding
34161	chr3	3080139	3080847	+	0	NA	TTS (NR_046554)	TTS (NR_046554)	22336	NR_046554	100873975	Hs.581502	NR_046554		CNTN4-AS1	-	CNTN4 antisense RNA 1	ncRNA
