PeakID (cmd=annotatePeaks.pl FOXA1_PE_peaks_hg19.bed hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
10795	chr8	122611330	122612330	+	0	NA	Intergenic	Intergenic	-39756	NR_002835	594842	Hs.668686	NR_002835		HAS2-AS1	HAS2-AS|HAS2AS|HASNT|NCRNA00077	HAS2 antisense RNA 1	ncRNA
2328	chr2	131723990	131724990	+	0	NA	intron (NM_001367493, intron 4 of 13)	intron (NM_001367493, intron 4 of 13)	126245	NM_001321748	130074	Hs.534679	NM_001009993	ENSG00000152102	FAM168B	MANI	family with sequence similarity 168 member B	protein-coding
6652	chr5	81655367	81656367	+	0	NA	Intergenic	Intergenic	80586	NM_001017971	92270	Hs.676227	NM_001017971	ENSG00000205464	ATP6AP1L	-	ATPase H+ transporting accessory protein 1 like	protein-coding
16250	chr15	71953145	71954145	+	0	NA	intron (NM_001286429, intron 2 of 11)	intron (NM_001286429, intron 2 of 11)	30233	NR_120346	101929173	Hs.680593	NR_120346		THSD4-AS2	-	THSD4 antisense RNA 2	ncRNA
19209	chrY	21292242	21293242	+	0	NA	intron (NM_001291738, intron 1 of 1)	HERVIP10F-int|LTR|ERV1	-53309	NR_125735	83869	Hs.138453	NR_001543	ENSG00000176728	TTTY14	CYorf14|NCRNA00137|NCRNA00185|PRO2834|TTY14	testis-specific transcript, Y-linked 14	ncRNA
14052	chr12	83537337	83538337	+	0	NA	Intergenic	Intergenic	456903	NM_001320322	160335	Hs.577775	NM_152588	ENSG00000179104	TMTC2	IBDBP1	transmembrane O-mannosyltransferase targeting cadherins 2	protein-coding
1862	chr2	48740406	48741406	+	0	NA	intron (NR_024188, intron 21 of 21)	intron (NR_024188, intron 21 of 21)	-16158	NM_001198593	286749	Hs.732016	NM_172311	ENSG00000068781	STON1-GTF2A1L	ALF|GTF2A1L|GTF2A1LF|SALF	STON1-GTF2A1L readthrough	protein-coding
5500	chr4	102449359	102450359	+	0	NA	Intergenic	MER67D|LTR|ERV1	180925	NR_033874	90024	Hs.534513	NR_033874	ENSG00000254531	FLJ20021	-	uncharacterized LOC90024	ncRNA
7023	chr5	121641884	121642884	+	0	NA	Intergenic	MER92C|LTR|ERV1	-5002	NR_131762	9627	Hs.426463	NM_005460	ENSG00000064692	SNCAIP	SYPH1|Sph1	synuclein alpha interacting protein	protein-coding
18668	chr21	35987169	35988169	+	0	NA	promoter-TSS (NM_004414)	promoter-TSS (NM_004414)	-257	NM_004414	1827	Hs.282326	NM_004414	ENSG00000159200	RCAN1	ADAPT78|CSP1|DSC1|DSCR1|MCIP1|RCN1	regulator of calcineurin 1	protein-coding
7856	chr6	46029634	46030634	+	0	NA	intron (NM_001370649, intron 1 of 5)	intron (NM_001370649, intron 1 of 5)	17951	NM_001114086	53405	Hs.485489	NM_016929	ENSG00000112782	CLIC5	DFNB102|DFNB103|MST130|MSTP130	chloride intracellular channel 5	protein-coding
10921	chr8	139636641	139637641	+	0	NA	intron (NM_152888, intron 51 of 64)	L2b|LINE|L2	-127168	NM_001362965	51059	Hs.126024	NM_015912	ENSG00000147724	FAM135B	C8ORFK32	family with sequence similarity 135 member B	protein-coding
12257	chr10	77873486	77874486	+	0	NA	intron (NM_001305581, intron 5 of 6)	intron (NM_001305581, intron 5 of 6)	331467	NM_032024	83938	Hs.118161	NM_032024	ENSG00000148655	LRMDA	C10orf11|CDA017	leucine rich melanocyte differentiation associated	protein-coding
11658	chr9	129976438	129977438	+	0	NA	intron (NM_014636, intron 17 of 18)	intron (NM_014636, intron 17 of 18)	-49003	NM_001286779	84253	Hs.29304	NM_032293	ENSG00000136895	GARNL3	bA356B19.1	GTPase activating Rap/RanGAP domain like 3	protein-coding
14766	chr13	59900558	59901558	+	0	NA	Intergenic	LTR16C|LTR|ERVL	-685794	NR_046539	100874195	Hs.664101	NR_046539	ENSG00000227528	DIAPH3-AS1	-	DIAPH3 antisense RNA 1	ncRNA
8138	chr6	88679038	88680038	+	0	NA	Intergenic	L2c|LINE|L2	-78021	NM_030960	81833	Hs.161241	NM_030960	ENSG00000118434	SPACA1	SAMP32	sperm acrosome associated 1	protein-coding
17265	chr17	71268615	71269615	+	0	NA	Intergenic	Intergenic	-11096	NM_001129885	642843	Hs.534707	NM_001129885	ENSG00000187959	CPSF4L	-	cleavage and polyadenylation specific factor 4 like	protein-coding
11498	chr9	110011232	110012232	+	0	NA	Intergenic	Intergenic	-33828	NM_002874	5887	Hs.521640	NM_002874	ENSG00000119318	RAD23B	HHR23B|HR23B|P58	RAD23 homolog B, nucleotide excision repair protein	protein-coding
2382	chr2	139033149	139034149	+	0	NA	Intergenic	Intergenic	174195	NR_135526	105373635		NR_135526	ENSG00000224231	LINC01832	-	long intergenic non-protein coding RNA 1832	ncRNA
2754	chr2	174470440	174471440	+	0	NA	Intergenic	MIR|SINE|MIR	251340	NM_031942	83879	Hs.470654	NM_031942	ENSG00000144354	CDCA7	ICF3|JPO1	cell division cycle associated 7	protein-coding
8394	chr6	116197558	116198558	+	0	NA	Intergenic	AmnSINE1|SINE|Deu	-161836	NR_027338	728402	Hs.729953	NR_027338		TPI1P3	-	triosephosphate isomerase 1 pseudogene 3	pseudo
4671	chr3	182010203	182011203	+	0	NA	Intergenic	Intergenic	193447	NR_040105	401103	Hs.591304	NR_040105	ENSG00000241098	LINC01994	-	long intergenic non-protein coding RNA 1994	ncRNA
18470	chr20	50633129	50634129	+	0	NA	Intergenic	Intergenic	88394	NM_001319146	55734	Hs.473082	NM_018197	ENSG00000020256	ZFP64	ZNF338	ZFP64 zinc finger protein	protein-coding
15245	chr13	110809784	110810784	+	0	NA	intron (NM_001845, intron 49 of 51)	intron (NM_001845, intron 49 of 51)	36235	NR_148221	105370361	Hs.134728	NR_148221		LOC105370361	-	uncharacterized LOC105370361	ncRNA
3222	chr2	235200868	235201868	+	0	NA	Intergenic	Intergenic	161871	NR_146988	105373934	Hs.471685	NR_146988	ENSG00000231682	LINC01891	-	long intergenic non-protein coding RNA 1891	ncRNA
7162	chr5	134761550	134762550	+	0	NA	Intergenic	Intergenic	20988	NM_130848	140947	Hs.152477	NM_130848	ENSG00000251380	DCANP1	C5orf20|DCNP1	dendritic cell associated nuclear protein	protein-coding
7136	chr5	128577110	128578110	+	0	NA	Intergenic	Intergenic	144229	NR_039776	100616175		NR_039776	ENSG00000264563	MIR4633	-	microRNA 4633	ncRNA
8703	chr6	145587953	145588953	+	0	NA	Intergenic	LTR40a|LTR|ERVL	419560	NM_001368132	7957	Hs.486696	NM_005670	ENSG00000112425	EPM2A	EPM2|MELF	EPM2A glucan phosphatase, laforin	protein-coding
1081	chr1	192908235	192909235	+	0	NA	intron (NR_126003, intron 1 of 2)	intron (NR_126003, intron 1 of 2)	8652	NR_126003	102724954	Hs.243488	NR_126003		LINC01032	-	long intergenic non-protein coding RNA 1032	ncRNA
2576	chr2	157021190	157022190	+	0	NA	intron (NR_110250, intron 1 of 3)	intron (NR_110250, intron 1 of 3)	89753	NR_110250	101929378	Hs.171192	NR_110249	ENSG00000226383	LINC01876	-	long intergenic non-protein coding RNA 1876	ncRNA
9169	chr7	36312292	36313292	+	0	NA	intron (NM_030636, intron 3 of 7)	intron (NM_030636, intron 3 of 7)	94057	NM_015314	23366	Hs.6224	NM_015314	ENSG00000164542	KIAA0895	-	KIAA0895	protein-coding
12029	chr10	36970319	36971319	+	0	NA	Intergenic	Intergenic	-443966	NM_052997	91074	Hs.373787	NM_052997	ENSG00000148513	ANKRD30A	NY-BR-1	ankyrin repeat domain 30A	protein-coding
8256	chr6	102054930	102055930	+	0	NA	intron (NM_001166247, intron 1 of 16)	intron (NM_001166247, intron 1 of 16)	208569	NM_001166247	2898	Hs.98262	NM_021956	ENSG00000164418	GRIK2	EAA4|GLR6|GLUK6|GLUR6|GluK2|MRT6	glutamate ionotropic receptor kainate type subunit 2	protein-coding
4063	chr3	105528095	105529095	+	0	NA	intron (NR_135809, intron 3 of 18)	intron (NR_135809, intron 3 of 18)	57840	NM_001321813	868	Hs.430589	NM_170662	ENSG00000114423	CBLB	Cbl-b|Nbla00127|RNF56	Cbl proto-oncogene B	protein-coding
10489	chr8	82401142	82402142	+	0	NA	Intergenic	Intergenic	-6174	NM_001442	2167	Hs.391561	NM_001442	ENSG00000170323	FABP4	A-FABP|AFABP|ALBP|HEL-S-104|aP2	fatty acid binding protein 4	protein-coding
10018	chr8	13211171	13212171	+	0	NA	intron (NM_024767, intron 4 of 4)	L2b|LINE|L2	-77378	NM_001348083	10395	Hs.134296	NM_006094	ENSG00000164741	DLC1	ARHGAP7|HP|STARD12|p122-RhoGAP	DLC1 Rho GTPase activating protein	protein-coding
6970	chr5	115564532	115565532	+	0	NA	intron (NM_016144, intron 5 of 6)	LFSINE_Vert|SINE|SINE	-26408	NR_162144	113219464		NR_162144		MIR12130	-	microRNA 12130	ncRNA
13402	chr11	123201644	123202644	+	0	NA	Intergenic	L3|LINE|CR1	-26986	NM_001367419	57476	Hs.144725	NM_020716	ENSG00000023171	GRAMD1B	LINC01059	GRAM domain containing 1B	protein-coding
18401	chr20	38486155	38487155	+	0	NA	Intergenic	L1MC|LINE|L1	-146448	NR_109936	100505663	Hs.559348	NR_109936	ENSG00000237767	LINC01370	HI-LNC25|HILNC25	long intergenic non-protein coding RNA 1370	ncRNA
9457	chr7	88854513	88855513	+	0	NA	intron (NM_181646, intron 2 of 3)	intron (NM_181646, intron 2 of 3)	-429962	NM_152706	219557	Hs.112877	NM_152706	ENSG00000164645	TEX47	C7orf62	testis expressed 47	protein-coding
12944	chr11	45412607	45413607	+	0	NA	Intergenic	Intergenic	20159	NR_122071	399886	Hs.559970	NR_122071	ENSG00000255267	LINC02687	-	long intergenic non-protein coding RNA 2687	ncRNA
9873	chr7	143058378	143059378	+	0	NA	intron (NM_001371250, intron 1 of 6)	intron (NM_001371250, intron 1 of 6)	295	NM_014690	9715	Hs.648908	NM_014690	ENSG00000159784	FAM131B	-	family with sequence similarity 131 member B	protein-coding
2282	chr2	122582642	122583642	+	0	NA	Intergenic	L2b|LINE|L2	69915	NM_004622	7247	Hs.75066	NM_004622	ENSG00000211460	TSN	BCLF-1|C3PO|RCHF1|REHF-1|TBRBP|TRSLN	translin	protein-coding
12017	chr10	36179500	36180500	+	0	NA	Intergenic	Intergenic	112770	NR_110138	102578074		NR_110138	ENSG00000280719	PCAT5	LINC01452|TPCAT-10-36067	prostate cancer associated transcript 5	ncRNA
13057	chr11	75034420	75035420	+	0	NA	intron (NM_004041, intron 1 of 15)	L1MC|LINE|L1	11310	NR_029891	442900		NR_029891	ENSG00000199090	MIR326	MIRN326|hsa-mir-326|mir-326	microRNA 326	ncRNA
9975	chr8	6709530	6710530	+	0	NA	Intergenic	MER115|DNA|hAT-Tip100	16954	NR_045217	100652791	Hs.369771	NR_045217	ENSG00000245857	GS1-24F4.2	-	uncharacterized LOC100652791	ncRNA
5517	chr4	104774937	104775937	+	0	NA	Intergenic	Intergenic	-134295	NM_001059	6870	Hs.942	NM_001059	ENSG00000169836	TACR3	HH11|NK-3R|NK3|NK3R|NKR|TAC3R|TAC3RL	tachykinin receptor 3	protein-coding
18486	chr20	52268367	52269367	+	0	NA	Intergenic	Intergenic	43974	NR_134576	105372672	Hs.259350	NR_134576	ENSG00000235415	LOC105372672	-	uncharacterized LOC105372672	ncRNA
10184	chr8	35440850	35441850	+	0	NA	intron (NM_001322818, intron 3 of 16)	intron (NM_001322818, intron 3 of 16)	39440	NM_001322818	137970	Hs.238889	NM_080872	ENSG00000156687	UNC5D	PRO34692|Unc5h4	unc-5 netrin receptor D	protein-coding
9825	chr7	136690291	136691291	+	0	NA	intron (NM_001006631, intron 3 of 3)	intron (NM_001006631, intron 3 of 3)	102877	NR_030165	574443		NR_030165	ENSG00000207597	MIR490	MIRN490|hsa-mir-490|miR-490	microRNA 490	ncRNA
18631	chr21	31042084	31043084	+	0	NA	intron (NM_001320616, intron 4 of 16)	intron (NM_001320616, intron 4 of 16)	74224	NR_033368	100379661	Hs.659368	NR_033368	ENSG00000156273	GRIK1-AS2	C21orf41|NCRNA00258	GRIK1 antisense RNA 2	ncRNA
4000	chr3	99237749	99238749	+	0	NA	Intergenic	L2|LINE|L2	-119189	NM_001850	1295	Hs.654548	NM_001850	ENSG00000144810	COL8A1	C3orf7	collagen type VIII alpha 1 chain	protein-coding
1634	chr2	17534288	17535288	+	0	NA	Intergenic	Intergenic	164919	NM_001099218	729475	Hs.515802	NM_001099218	ENSG00000214842	RAD51AP2	-	RAD51 associated protein 2	protein-coding
3521	chr3	34216945	34217945	+	0	NA	Intergenic	Intergenic	377323	NM_013374	10015	Hs.475896	NM_013374	ENSG00000170248	PDCD6IP	AIP1|ALIX|DRIP4|HP95	programmed cell death 6 interacting protein	protein-coding
11551	chr9	115114161	115115161	+	0	NA	Intergenic	Intergenic	-18717	NM_001163790	9991	Hs.269988	NM_005156	ENSG00000119314	PTBP3	ROD1	polypyrimidine tract binding protein 3	protein-coding
14692	chr13	49684693	49685693	+	0	NA	intron (NM_014923, intron 1 of 23)	intron (NM_014923, intron 1 of 23)	740	NM_014923	22862	Hs.508010	NM_014923	ENSG00000102531	FNDC3A	FNDC3|HUGO|bA203I16.1|bA203I16.5	fibronectin type III domain containing 3A	protein-coding
18982	chrX	42461969	42462969	+	0	NA	Intergenic	Intergenic	174945	NM_025210	80316	Hs.127689	NM_025210	ENSG00000102055	PPP1R2C	I-4|PPP1R2P9	PPP1R2C family member C	protein-coding
15503	chr14	51833527	51834527	+	0	NA	Intergenic	Intergenic	29826	NR_146549	105370496	Hs.578228	NR_146549	ENSG00000258808	LINC02310	-	long intergenic non-protein coding RNA 2310	ncRNA
14617	chr13	41674998	41675998	+	0	NA	promoter-TSS (NR_036127)	promoter-TSS (NR_036127)	-262	NR_036127	100422878		NR_036127	ENSG00000264226	MIR3168	-	microRNA 3168	ncRNA
12885	chr11	34805289	34806289	+	0	NA	Intergenic	Intergenic	-131888	NM_001135024	8050	Hs.502315	NM_003477	ENSG00000110435	PDHX	DLDBP|E3BP|OPDX|PDHXD|PDX1|proX	pyruvate dehydrogenase complex component X	protein-coding
13369	chr11	116465970	116466970	+	0	NA	Intergenic	Intergenic	-43669	NR_135069	101929011	Hs.733911	NR_135069	ENSG00000237937	LINC02702	-	long intergenic non-protein coding RNA 2702	ncRNA
1064	chr1	189743629	189744629	+	0	NA	Intergenic	Intergenic	701011	NM_001317188	339479	Hs.65765	NM_199051	ENSG00000162670	BRINP3	DBCCR1L|DBCCR1L1|FAM5C	BMP/retinoic acid inducible neural specific 3	protein-coding
11429	chr9	98802862	98803862	+	0	NA	Intergenic	Intergenic	-19269	NR_024129	100188953	Hs.434310	NR_024129	ENSG00000225194	LINC00092	NCRNA00092	long intergenic non-protein coding RNA 92	ncRNA
6697	chr5	85943355	85944355	+	0	NA	Intergenic	Intergenic	27532	NR_145802	109623460		NR_037402		SNORD138	MIR3607|mir-3607	small nucleolar RNA, C/D box 138	snoRNA
410	chr1	72447919	72448919	+	0	NA	intron (NM_173808, intron 1 of 6)	intron (NM_173808, intron 1 of 6)	-145724	NR_046218	100852409	Hs.681780	NR_046218	ENSG00000228853	NEGR1-IT1	-	NEGR1 intronic transcript 1	ncRNA
12295	chr10	83019346	83020346	+	0	NA	Intergenic	Intergenic	610293	NR_155749	105378386	Hs.531456	NR_155749		LINC02655	-	long intergenic non-protein coding RNA 2655	ncRNA
7002	chr5	118561375	118562375	+	0	NA	intron (NM_001290321, intron 38 of 43)	intron (NM_001290321, intron 38 of 43)	-42579	NM_001286817	25816	Hs.618488	NM_014350	ENSG00000145779	TNFAIP8	GG2-1|MDC-3.13|NDED|SCC-S2|SCCS2	TNF alpha induced protein 8	protein-coding
4753	chr3	192561054	192562054	+	0	NA	intron (NM_178496, intron 1 of 1)	MIRc|SINE|MIR	74091	NM_178496	151963	Hs.151443	NM_178496	ENSG00000180611	MB21D2	C3orf59	Mab-21 domain containing 2	protein-coding
16181	chr15	64943396	64944396	+	0	NA	intron (NM_015042, intron 2 of 8)	intron (NM_015042, intron 2 of 8)	51584	NM_001301302	4947	Hs.744924	NM_002537	ENSG00000180304	OAZ2	AZ2	ornithine decarboxylase antizyme 2	protein-coding
1422	chr1	235971126	235972126	+	0	NA	intron (NM_001301365, intron 5 of 52)	intron (NM_001301365, intron 5 of 52)	44734	NR_031718	100302139		NR_031718	ENSG00000222831	MIR1537	MIRN1537|hsa-mir-1537|mir-1537	microRNA 1537	ncRNA
5612	chr4	115616726	115617726	+	0	NA	Intergenic	Intergenic	39311	NR_030303	693162		NR_030303	ENSG00000207931	MIR577	MIRN577|hsa-mir-577|mir-577	microRNA 577	ncRNA
19	chr1	6922668	6923668	+	0	NA	intron (NM_001349609, intron 3 of 22)	L1MA9|LINE|L1	77654	NM_015215	23261	Hs.397705	NM_015215	ENSG00000171735	CAMTA1	CANPMR	calmodulin binding transcription activator 1	protein-coding
285	chr1	57284116	57285116	+	0	NA	intron (NM_001004303, intron 1 of 19)	intron (NM_001004303, intron 1 of 19)	461	NM_001004303	199920	Hs.437655	NM_001004303	ENSG00000187889	FYB2	ARAP|C1orf168	FYN binding protein 2	protein-coding
2767	chr2	177502677	177503677	+	0	NA	promoter-TSS (NR_040001)	promoter-TSS (NR_040001)	695	NR_110599	102724224	Hs.663125	NR_110599	ENSG00000224577	LINC01117	-	long intergenic non-protein coding RNA 1117	ncRNA
9376	chr7	80149198	80150198	+	0	NA	Intergenic	ERV3-16A3_I-int|LTR|ERVL	-8318	NM_001102386	346562	Hs.335049	NM_001102386	ENSG00000214415	GNAT3	GDCA	G protein subunit alpha transducin 3	protein-coding
15945	chr15	35811835	35812835	+	0	NA	3' UTR (NM_001141972, exon 4 of 4)	3' UTR (NM_001141972, exon 4 of 4)	26031	NM_001141972	89978	Hs.107196	NM_080650	ENSG00000134146	DPH6	ATPBD4	diphthamine biosynthesis 6	protein-coding
15613	chr14	64557727	64558727	+	0	NA	intron (NM_015180, intron 60 of 114)	MIRc|SINE|MIR	3616	NR_031677	100313830		NR_031677	ENSG00000221537	MIR548H1	MIR548H-1|MIRN548H1	microRNA 548h-1	ncRNA
12828	chr11	26165190	26166190	+	0	NA	Intergenic	MIRb|SINE|MIR	-44980	NM_001313726	63982	Hs.91791	NM_031418	ENSG00000134343	ANO3	C11orf25|DYT23|DYT24|GENX-3947|TMEM16C	anoctamin 3	protein-coding
6809	chr5	95580775	95581775	+	0	NA	intron (NR_130776, intron 1 of 4)	intron (NR_130776, intron 1 of 4)	166433	NR_030309	693168		NR_030309	ENSG00000207578	MIR583	MIRN583|hsa-mir-583	microRNA 583	ncRNA
12357	chr10	90462685	90463685	+	0	NA	Intergenic	Intergenic	-21116	NM_001080518	643414	Hs.632092	NM_001080518	ENSG00000204021	LIPK	LIPL2|bA186O14.2	lipase family member K	protein-coding
889	chr1	165511561	165512561	+	0	NA	intron (NR_026744, intron 3 of 6)	intron (NR_026744, intron 3 of 6)	-1417	NM_001005214	440699	Hs.664975	NM_001005214	ENSG00000162763	LRRC52	-	leucine rich repeat containing 52	protein-coding
8559	chr6	134501858	134502858	+	0	NA	intron (NM_001143676, intron 3 of 13)	intron (NM_001143676, intron 3 of 13)	-3359	NM_001143677	6446	Hs.510078	NM_005627	ENSG00000118515	SGK1	SGK	serum/glucocorticoid regulated kinase 1	protein-coding
9285	chr7	54932120	54933120	+	0	NA	Intergenic	Intergenic	105614	NR_110040	100996654	Hs.127991	NR_110040		LOC100996654	-	uncharacterized LOC100996654	ncRNA
14130	chr12	92449375	92450375	+	0	NA	intron (NR_132341, intron 1 of 4)	intron (NR_132341, intron 1 of 4)	85614	NR_046159	256021	Hs.651357	NM_001256373	ENSG00000257242	LINC01619	C12orf79	long intergenic non-protein coding RNA 1619	ncRNA
8738	chr6	148189443	148190443	+	0	NA	Intergenic	Intergenic	360117	NM_001030060	389432	Hs.567973	NM_001030060	ENSG00000203727	SAMD5	dJ875H10.1	sterile alpha motif domain containing 5	protein-coding
3046	chr2	209850124	209851124	+	0	NA	Intergenic	Intergenic	-438147	NM_001363910	4133	Hs.368281	NM_002374	ENSG00000078018	MAP2	MAP-2|MAP2A|MAP2B|MAP2C	microtubule associated protein 2	protein-coding
1094	chr1	195209801	195210801	+	0	NA	Intergenic	Intergenic	847544	NR_146895	105371673		NR_146895		LINC01724	-	long intergenic non-protein coding RNA 1724	ncRNA
18995	chrX	46777537	46778537	+	0	NA	intron (NM_014735, intron 1 of 10)	intron (NM_014735, intron 1 of 10)	6181	NM_014735	9767	Hs.371977	NM_014735	ENSG00000102221	JADE3	JADE-3|PHF16	jade family PHD finger 3	protein-coding
13775	chr12	46374790	46375790	+	0	NA	intron (NM_004719, intron 1 of 14)	intron (NM_004719, intron 1 of 14)	9067	NM_004719	9169	Hs.210367	NM_004719	ENSG00000139218	SCAF11	CASP11|SFRS2IP|SIP1|SRRP129|SRSF2IP	SR-related CTD associated factor 11	protein-coding
1401	chr1	234491229	234492229	+	0	NA	Intergenic	Intergenic	17420	NR_125962	101927765	Hs.596703	NR_125961	ENSG00000231663	COA6-AS1	-	COA6 antisense RNA 1	ncRNA
6093	chr4	184111998	184112998	+	0	NA	intron (NM_024949, intron 1 of 22)	intron (NM_024949, intron 1 of 22)	49289	NR_126473	101928734	Hs.570713	NR_126473	ENSG00000251128	WWC2-AS1	-	WWC2 antisense RNA 1	ncRNA
12430	chr10	99748571	99749571	+	0	NA	intron (NM_001206528, intron 2 of 14)	Tigger3a|DNA|TcMar-Tigger	41307	NM_018058	55118	Hs.500736	NM_018058	ENSG00000095713	CRTAC1	ASPIC|ASPIC1|CEP-68|CEP68|LOTUS	cartilage acidic protein 1	protein-coding
17298	chr17	76720906	76721906	+	0	NA	intron (NM_017456, intron 1 of 12)	intron (NM_017456, intron 1 of 12)	-1574	NM_001292018	9267	Hs.191215	NM_004762	ENSG00000108669	CYTH1	B2-1|CYTOHESIN-1|D17S811E|PSCD1|SEC7	cytohesin 1	protein-coding
19079	chrX	107092950	107093950	+	0	NA	intron (NM_052817, intron 2 of 9)	intron (NM_052817, intron 2 of 9)	24354	NM_012216	11043	Hs.12256	NM_012216	ENSG00000080561	MID2	FXY2|MRX101|RNF60|TRIM1	midline 2	protein-coding
18234	chr20	14692495	14693495	+	0	NA	intron (NM_001351661, intron 5 of 17)	intron (NM_001351661, intron 5 of 17)	157965	NR_104193	140848	Hs.570367	NR_104193	ENSG00000227927	MACROD2-IT1	C20orf68|NCRNA00227|bA467D7.4	MACROD2 intronic transcript 1	ncRNA
11172	chr9	30235449	30236449	+	0	NA	Intergenic	Intergenic	172503	NR_046204	401497	Hs.680131	NR_046204		LINC01242	-	long intergenic non-protein coding RNA 1242	ncRNA
8209	chr6	98368898	98369898	+	0	NA	Intergenic	Intergenic	-103009	NR_031579	100302164		NR_031579	ENSG00000238367	MIR2113	hsa-mir-2113	microRNA 2113	ncRNA
13243	chr11	102321926	102322926	+	0	NA	intron (NM_052932, intron 1 of 4)	intron (NM_052932, intron 1 of 4)	1070	NM_052932	114908	Hs.503709	NM_052932	ENSG00000152558	TMEM123	KCT3|PORIMIN|PORMIN	transmembrane protein 123	protein-coding
13672	chr12	26789267	26790267	+	0	NA	intron (NM_002223, intron 21 of 56)	intron (NM_002223, intron 21 of 56)	196360	NM_002223	3709	Hs.512235	NM_002223	ENSG00000123104	ITPR2	ANHD|CFAP48|INSP3R2|IP3R2	inositol 1,4,5-trisphosphate receptor type 2	protein-coding
759	chr1	118277372	118278372	+	0	NA	Intergenic	Intergenic	129202	NM_017709	54855	Hs.356216	NM_017709	ENSG00000183508	TENT5C	FAM46C	terminal nucleotidyltransferase 5C	protein-coding
7327	chr5	158238638	158239638	+	0	NA	intron (NM_001324107, intron 8 of 15)	L2c|LINE|L2	285826	NM_001364158	1879	Hs.573143	NM_024007	ENSG00000164330	EBF1	COE1|EBF|O/E-1|OLF1	EBF transcription factor 1	protein-coding
4488	chr3	167191361	167192361	+	0	NA	promoter-TSS (NM_006217)	promoter-TSS (NM_006217)	59	NM_006217	5276	Hs.445555	NM_006217	ENSG00000114204	SERPINI2	MEPI|PANCPIN|PI14|TSA2004	serpin family I member 2	protein-coding
8640	chr6	140617746	140618746	+	0	NA	Intergenic	Intergenic	91857	NR_037441	100500879		NR_037441	ENSG00000263514	MIR3668	-	microRNA 3668	ncRNA
11114	chr9	21499579	21500579	+	0	NA	intron (NR_152877, intron 1 of 3)	intron (NR_152877, intron 1 of 3)	12105	NR_029505	407035		NR_029505	ENSG00000199177	MIR31	MIRN31|hsa-mir-31|miR-31	microRNA 31	ncRNA
8416	chr6	117712733	117713733	+	0	NA	intron (NM_002944, intron 11 of 42)	intron (NM_002944, intron 11 of 42)	33785	NM_002944	6098	Hs.1041	NM_002944	ENSG00000047936	ROS1	MCF3|ROS|c-ros-1	ROS proto-oncogene 1, receptor tyrosine kinase	protein-coding
18611	chr21	27370265	27371265	+	0	NA	intron (NM_000484, intron 7 of 17)	intron (NM_000484, intron 7 of 17)	141943	NM_001136016	351	Hs.434980	NM_000484	ENSG00000142192	APP	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2|preA4	amyloid beta precursor protein	protein-coding
