PeakID (cmd=annotatePeaks.pl NKX6_1_merged_hg19.bed hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
7958	chr2	220143620	220144180	+	0	NA	promoter-TSS (NM_006736)	promoter-TSS (NM_006736)	-188	NM_001039550	3300	Hs.77768	NM_006736	ENSG00000135924	DNAJB2	CMT2T|DSMA5|HSJ-1|HSJ1|HSPF3	DnaJ heat shock protein family (Hsp40) member B2	protein-coding
6650	chr19	36561176	36562003	+	0	NA	intron (NM_001083961, intron 7 of 31)	Kanga11a|DNA|TcMar-Tc2	15790	NM_173636	284403	Hs.116244	NM_173636	ENSG00000075702	WDR62	C19orf14|MCPH2	WD repeat domain 62	protein-coding
11529	chr5	106963165	106963845	+	0	NA	intron (NM_001962, intron 1 of 4)	intron (NM_001962, intron 1 of 4)	43133	NM_001962	1946	Hs.288741	NM_001962	ENSG00000184349	EFNA5	AF1|EFL5|EPLG7|GLC1M|LERK7|RAGS	ephrin A5	protein-coding
672	chr1	99789118	99789907	+	0	NA	Intergenic	Intergenic	59664	NM_001166252	9890	Hs.13245	NM_014839	ENSG00000117600	PLPPR4	LPPR4|LPR4|PHP1|PRG-1|PRG1	phospholipid phosphatase related 4	protein-coding
4365	chr14	60138602	60139308	+	0	NA	intron (NM_021136, intron 3 of 8)	intron (NM_021136, intron 3 of 8)	-25217	NR_049851	100847088		NR_049851	ENSG00000263629	MIR5586	-	microRNA 5586	ncRNA
8933	chr3	14461467	14462231	+	0	NA	intron (NM_001134367, intron 10 of 22)	AluSz6|SINE|Alu	17743	NR_103507	6533	Hs.529488	NM_003043	ENSG00000131389	SLC6A6	TAUT	solute carrier family 6 member 6	protein-coding
8701	chr22	26441459	26442526	+	0	NA	Intergenic	Intergenic	-123436	NM_001184776	23544	Hs.194766	NM_021115	ENSG00000100095	SEZ6L	-	seizure related 6 homolog like	protein-coding
5135	chr16	8452650	8453586	+	0	NA	Intergenic	Intergenic	134710	NM_001290098	283953	Hs.150849	NM_001146336	ENSG00000232258	TMEM114	-	transmembrane protein 114	protein-coding
2721	chr11	109945780	109946532	+	0	NA	Intergenic	LTR8|LTR|ERV1	-17962	NM_033390	85463	Hs.376289	NM_033390	ENSG00000149289	ZC3H12C	MCPIP3	zinc finger CCCH-type containing 12C	protein-coding
8461	chr20	62089060	62089791	+	0	NA	intron (NM_172106, intron 1 of 15)	intron (NM_172106, intron 1 of 15)	14583	NM_172107	3785	Hs.161851	NM_004518	ENSG00000075043	KCNQ2	BFNC|EBN|EBN1|ENB1|HNSPC|KCNA11|KV7.2	potassium voltage-gated channel subfamily Q member 2	protein-coding
13861	chr8	19971394	19971848	+	0	NA	Intergenic	Intergenic	69026	NM_003053	6570	Hs.158322	NM_003053	ENSG00000036565	SLC18A1	CGAT|VAT1|VMAT1	solute carrier family 18 member A1	protein-coding
8465	chr20	62795214	62796367	+	0	NA	promoter-TSS (NM_004535)	promoter-TSS (NM_004535)	-15	NM_004535	4661	Hs.279562	NM_004535	ENSG00000196132	MYT1	C20orf36|MTF1|MYTI|NZF2|PLPB1|ZC2H2C1|ZC2HC4A	myelin transcription factor 1	protein-coding
8214	chr20	20209962	20211246	+	0	NA	intron (NM_015585, intron 18 of 26)	intron (NM_015585, intron 18 of 26)	-138144	NM_002196	3642	Hs.89584	NM_002196	ENSG00000173404	INSM1	IA-1|IA1	INSM transcriptional repressor 1	protein-coding
11206	chr5	56133959	56134718	+	0	NA	intron (NM_005921, intron 1 of 19)	intron (NM_005921, intron 1 of 19)	22962	NM_005921	4214	Hs.653654	NM_005921	ENSG00000095015	MAP3K1	MAPKKK1|MEKK|MEKK 1|MEKK1|SRXY6	mitogen-activated protein kinase kinase kinase 1	protein-coding
15229	chrX	22757275	22757903	+	0	NA	intron (NR_073010, intron 4 of 11)	intron (NR_073010, intron 4 of 11)	-260488	NM_182699	168400	Hs.434416	NM_182699	ENSG00000184735	DDX53	CAGE|CT26	DEAD-box helicase 53	protein-coding
1957	chr10	98347612	98348280	+	0	NA	Intergenic	MIR|SINE|MIR	-1177	NM_020123	56889	Hs.500674	NM_020123	ENSG00000077147	TM9SF3	EP70-P-iso|SMBP	transmembrane 9 superfamily member 3	protein-coding
126	chr1	17909682	17910096	+	0	NA	intron (NR_137287, intron 2 of 29)	(TAA)n|Simple_repeat|Simple_repeat	2841	NM_001319837	55160	Hs.443460	NM_018125	ENSG00000074964	ARHGEF10L	GrinchGEF	Rho guanine nucleotide exchange factor 10 like	protein-coding
844	chr1	156710759	156711449	+	0	NA	promoter-TSS (NM_145729)	promoter-TSS (NM_145729)	-224	NM_145729	79590	Hs.418233	NM_024540	ENSG00000143314	MRPL24	L24mt|MRP-L18|MRP-L24	mitochondrial ribosomal protein L24	protein-coding
10191	chr4	40868910	40869808	+	0	NA	intron (NM_173075, intron 11 of 16)	MIRc|SINE|MIR	-10150	NM_001166053	323	Hs.479602	NM_004307	ENSG00000163697	APBB2	FE65L|FE65L1	amyloid beta precursor protein binding family B member 2	protein-coding
14859	chr9	90170625	90171545	+	0	NA	intron (NM_001288729, intron 2 of 25)	intron (NM_001288729, intron 2 of 25)	2716	NR_146781	100506897	Hs.656160	NR_146781	ENSG00000236709	DAPK1-IT1	-	DAPK1 intronic transcript 1	ncRNA
3982	chr13	72755583	72756384	+	0	NA	Intergenic	Intergenic	-314641	NM_080759	1602	Hs.129452	NM_004392	ENSG00000276644	DACH1	DACH	dachshund family transcription factor 1	protein-coding
5270	chr16	34815273	34816235	+	0	NA	Intergenic	Intergenic	-74213	NR_034018	100130700	Hs.97712	NR_034018		TP53TG3HP	-	TP53 target 3 family member H, pseudogene	pseudo
3084	chr12	40266190	40266873	+	0	NA	intron (NM_052885, intron 4 of 9)	intron (NM_052885, intron 4 of 9)	233352	NM_052885	114134	Hs.558595	NM_052885	ENSG00000151229	SLC2A13	HMIT	solute carrier family 2 member 13	protein-coding
10010	chr3	195122403	195123329	+	0	NA	intron (NM_012287, intron 1 of 22)	L2c|LINE|L2	40883	NM_012287	23527	Hs.593373	NM_012287	ENSG00000114331	ACAP2	CENTB2|CNT-B2	ArfGAP with coiled-coil, ankyrin repeat and PH domains 2	protein-coding
5976	chr17	66657946	66658868	+	0	NA	intron (NR_110825, intron 2 of 4)	intron (NR_110825, intron 2 of 4)	34112	NR_110825	101928104	Hs.569826	NR_110825	ENSG00000267659	LINC01482	-	long intergenic non-protein coding RNA 1482	ncRNA
2051	chr10	115613887	115614634	+	0	NA	promoter-TSS (NM_001271816)	promoter-TSS (NM_001271816)	-107	NM_001271816	9937	Hs.1560	NM_014881	ENSG00000198924	DCLRE1A	PSO2|SNM1|SNM1A	DNA cross-link repair 1A	protein-coding
6148	chr18	9797946	9798916	+	0	NA	intron (NM_006868, intron 3 of 6)	intron (NM_006868, intron 3 of 6)	-87539	NM_032243	84203	Hs.98712	NM_032243	ENSG00000168454	TXNDC2	SPTRX|SPTRX1	thioredoxin domain containing 2	protein-coding
1024	chr1	186273881	186274451	+	0	NA	intron (NM_001127708, intron 5 of 11)	intron (NM_001127708, intron 5 of 11)	8761	NM_001303232	10216	Hs.647723	NM_005807	ENSG00000116690	PRG4	CACP|HAPO|JCAP|MSF|SZP	proteoglycan 4	protein-coding
3614	chr12	129608896	129610016	+	0	NA	intron (NM_133448, intron 5 of 8)	LTR85a|LTR|Gypsy?	15221	NR_104172	283352	Hs.665667	NR_104172	ENSG00000249196	TMEM132D-AS1	-	TMEM132D antisense RNA 1	ncRNA
2089	chr10	120751325	120751909	+	0	NA	Intergenic	MER4A|LTR|ERV1	-37609	NM_199461	340719	Hs.591918	NM_199461	ENSG00000188613	NANOS1	EC_Rep1a|NOS-1|NOS1|SPGF12|ZC2HC12A	nanos C2HC-type zinc finger 1	protein-coding
10169	chr4	39183608	39184250	+	0	NA	promoter-TSS (NM_025132)	promoter-TSS (NM_025132)	-220	NM_001317924	57728	Hs.438482	NM_025132	ENSG00000157796	WDR19	ATD5|CED4|DYF-2|IFT144|NPHP13|ORF26|Oseg6|PWDMP|SRTD5	WD repeat domain 19	protein-coding
11264	chr5	63940419	63941465	+	0	NA	Intergenic	(A)n|Simple_repeat|Simple_repeat	-45388	NM_001164442	100132916	Hs.591776	NM_001164442	ENSG00000145642	SHISAL2B	FAM159B	shisa like 2B	protein-coding
7457	chr2	120771874	120772748	+	0	NA	intron (NM_001184938, intron 1 of 16)	L2a|LINE|L2	1658	NR_135920	57669	Hs.369232	NM_020909	ENSG00000115109	EPB41L5	BE37|YMO1|YRT	erythrocyte membrane protein band 4.1 like 5	protein-coding
6179	chr18	20713584	20714639	+	0	NA	promoter-TSS (NR_023359)	promoter-TSS (NR_023359)	-417	NM_001256438	91768	Hs.11108	NM_138375	ENSG00000134508	CABLES1	CABL1|CABLES|HsT2563|IK3-1	Cdk5 and Abl enzyme substrate 1	protein-coding
5712	chr17	28304892	28305678	+	0	NA	intron (NR_026738, intron 4 of 15)	intron (NR_026738, intron 4 of 15)	36633	NM_198529	374786	Hs.662411	NM_198529	ENSG00000176927	EFCAB5	-	EF-hand calcium binding domain 5	protein-coding
13364	chr7	81665738	81666196	+	0	NA	intron (NM_001366867, intron 11 of 38)	L2b|LINE|L2	27474	NR_110076	101927356	Hs.571348	NR_110076	ENSG00000223770	LOC101927356	-	uncharacterized LOC101927356	ncRNA
10248	chr4	48775066	48775813	+	0	NA	intron (NM_015030, intron 1 of 63)	intron (NM_015030, intron 1 of 63)	6877	NM_015030	285527	Hs.595553	NM_015030	ENSG00000075539	FRYL	AF4p12|KIAA0826|MOR2	FRY like transcription coactivator	protein-coding
4373	chr14	60823460	60824516	+	0	NA	Intergenic	Intergenic	34074	NR_146481	101927729		NR_146481	ENSG00000258556	LINC02322	-	long intergenic non-protein coding RNA 2322	ncRNA
7065	chr2	43746577	43747281	+	0	NA	intron (NM_001083953, intron 22 of 37)	intron (NM_001083953, intron 22 of 37)	76184	NM_001083953	63892	Hs.369592	NM_022065	ENSG00000115970	THADA	ARMC13|GITA	THADA armadillo repeat containing	protein-coding
7963	chr2	220505900	220506431	+	0	NA	intron (NM_001326559, intron 22 of 22)	intron (NM_001326559, intron 22 of 22)	13813	NM_005070	6508	Hs.1176	NM_005070	ENSG00000114923	SLC4A3	AE3|CAE3/BAE3|SLC2C	solute carrier family 4 member 3	protein-coding
13151	chr7	28036871	28037378	+	0	NA	intron (NM_175061, intron 1 of 4)	HAL1|LINE|L1	-182952	NR_034097	100128081	Hs.434307	NR_034097		JAZF1-AS1	-	JAZF1 antisense RNA 1	ncRNA
10901	chr4	182756114	182757185	+	0	NA	Intergenic	Intergenic	-5523	NR_147188	105377573	Hs.333288	NR_147188	ENSG00000251336	TEMN3-AS1	-	TENM3 antisense transcript 1	ncRNA
3245	chr12	67926051	67926909	+	0	NA	intron (NR_103861, intron 1 of 2)	intron (NR_103861, intron 1 of 2)	12618	NR_103861	100507175	Hs.505986	NR_103861	ENSG00000203585	LINC02408	-	long intergenic non-protein coding RNA 2408	ncRNA
7946	chr2	218045117	218045951	+	0	NA	Intergenic	Intergenic	-101922	NR_133642	105373877		NR_133642		DIRC3-AS1	-	DIRC3 antisense RNA 1	ncRNA
1116	chr1	205403623	205404407	+	0	NA	TTS (NR_103783)	TTS (NR_103783)	-12831	NR_037583	93273	Hs.655520	NM_001001552	ENSG00000186007	LEMD1	CT50|LEMP-1	LEM domain containing 1	protein-coding
11297	chr5	70828186	70829008	+	0	NA	intron (NM_018429, intron 26 of 38)	L1MB7|LINE|L1	-54570	NM_022132	64087	Hs.604789	NM_022132	ENSG00000131844	MCCC2	MCCB	methylcrotonoyl-CoA carboxylase 2	protein-coding
12907	chr6	154792394	154793214	+	0	NA	intron (NM_173515, intron 1 of 12)	MER113|DNA|hAT-Charlie	6821	NM_001368118	154043	Hs.16064	NM_173515	ENSG00000153721	CNKSR3	CNK3|CNK3/IPCEF1|MAGI1	CNKSR family member 3	protein-coding
8831	chr22	46183356	46184069	+	0	NA	intron (NM_001167621, intron 8 of 10)	intron (NM_001167621, intron 8 of 10)	27308	NR_039919	100616253		NR_039919	ENSG00000264160	MIR4762	-	microRNA 4762	ncRNA
13065	chr7	14800818	14801756	+	0	NA	intron (NM_001350723, intron 2 of 25)	intron (NM_001350723, intron 2 of 25)	79788	NM_145695	1607	Hs.567255	NM_004080	ENSG00000136267	DGKB	DAGK2|DGK|DGK-BETA	diacylglycerol kinase beta	protein-coding
6820	chr2	677111	677982	+	0	NA	promoter-TSS (NM_001352681)	promoter-TSS (NM_001352681)	-140	NM_152834	129787	Hs.6729	NM_152834	ENSG00000151353	TMEM18	lncND	transmembrane protein 18	protein-coding
7944	chr2	217403963	217405156	+	0	NA	Intergenic	(ATG)n|Simple_repeat|Simple_repeat	40992	NM_000998	6168	Hs.433701	NM_000998	ENSG00000197756	RPL37A	L37A	ribosomal protein L37a	protein-coding
10580	chr4	114880019	114880788	+	0	NA	intron (NM_001354211, intron 4 of 6)	intron (NM_001354211, intron 4 of 6)	20400	NM_024590	79642	Hs.22895	NM_024590	ENSG00000180801	ARSJ	ASJ	arylsulfatase family member J	protein-coding
15101	chr9	132614646	132615503	+	0	NA	intron (NM_001008563, intron 3 of 25)	intron (NM_001008563, intron 3 of 25)	-16810	NR_106914	102466750		NR_106914	ENSG00000276124	MIR6855	hsa-mir-6855	microRNA 6855	ncRNA
4240	chr14	32938401	32939135	+	0	NA	intron (NM_004274, intron 2 of 13)	intron (NM_004274, intron 2 of 13)	140264	NM_004274	9472	Hs.509083	NM_004274	ENSG00000151320	AKAP6	ADAP100|ADAP6|AKAP100|PRKA6|mAKAP	A-kinase anchoring protein 6	protein-coding
8662	chr22	21131705	21132549	+	0	NA	intron (NM_000185, intron 1 of 4)	Tigger15a|DNA|TcMar-Tigger	3726	NM_000185	3053	Hs.474270	NM_000185	ENSG00000099937	SERPIND1	D22S673|HC2|HCF2|HCII|HLS2|LS2|THPH10	serpin family D member 1	protein-coding
12836	chr6	147225069	147225834	+	0	NA	intron (NR_034115, intron 7 of 10)	intron (NR_034115, intron 7 of 10)	-100491	NR_003954	729176	Hs.486708	NR_003954		KATNBL1P6	-	katanin regulatory subunit B1 like 1 pseudogene 6	pseudo
7193	chr2	57900859	57901659	+	0	NA	Intergenic	Intergenic	-233527	NM_001288838	7444	Hs.715298	NM_006296	ENSG00000028116	VRK2	-	VRK serine/threonine kinase 2	protein-coding
11823	chr5	152013824	152014583	+	0	NA	intron (NR_109877, intron 4 of 4)	intron (NR_109877, intron 4 of 4)	-229363	NM_020167	56923	Hs.731911	NM_020167	ENSG00000132911	NMUR2	FM-4|FM4|NMU-R2|NMU2R|TGR-1|TGR1	neuromedin U receptor 2	protein-coding
11925	chr5	171778348	171779065	+	0	NA	intron (NM_001308175, intron 9 of 12)	intron (NM_001308175, intron 9 of 12)	66105	NR_130933	100288254	Hs.531911	NM_001007542		LOC100288254	-	uncharacterized LOC100288254	ncRNA
11273	chr5	65791799	65792676	+	0	NA	Intergenic	Intergenic	15195	NR_105001	101928769	Hs.97903	NR_105001	ENSG00000250313	LINC02229	-	long intergenic non-protein coding RNA 2229	ncRNA
9729	chr3	151764110	151764659	+	0	NA	Intergenic	Intergenic	-118421	NR_110202	101928142	Hs.680207	NR_110202		AADACL2-AS1	-	AADACL2 antisense RNA 1	ncRNA
6017	chr17	71023341	71023904	+	0	NA	intron (NM_001352691, intron 5 of 10)	intron (NM_001352691, intron 5 of 10)	65205	NM_001352692	201266	Hs.221127	NM_139177	ENSG00000133195	SLC39A11	C17orf26|ZIP-11|ZIP11	solute carrier family 39 member 11	protein-coding
13104	chr7	19972243	19973181	+	0	NA	intron (NR_110114, intron 5 of 5)	intron (NR_110114, intron 5 of 5)	-159472	NM_001366626	256130	Hs.487670	NM_152774	ENSG00000173452	TMEM196	-	transmembrane protein 196	protein-coding
1574	chr10	25210086	25211066	+	0	NA	intron (NM_020200, intron 3 of 8)	intron (NM_020200, intron 3 of 8)	30959	NM_020200	56952	Hs.405619	NM_020200	ENSG00000099256	PRTFDC1	HHGP	phosphoribosyl transferase domain containing 1	protein-coding
7734	chr2	180197465	180198324	+	0	NA	Intergenic	MER117|DNA|hAT-Charlie	-68335	NM_178123	91404	Hs.30977	NM_178123	ENSG00000187231	SESTD1	SOLO	SEC14 and spectrin domain containing 1	protein-coding
8158	chr20	10503842	10505492	+	0	NA	intron (NM_001009608, intron 2 of 7)	intron (NM_001009608, intron 2 of 7)	88714	NM_001009608	128710	Hs.668782	NM_001009608	ENSG00000149346	SLX4IP	C20orf94|bA204H22.1|bA254M13.1|dJ1099D15.3	SLX4 interacting protein	protein-coding
13071	chr7	15077150	15077739	+	0	NA	Intergenic	ERV3-16A3_I-int|LTR|ERVL	-62961	NM_001350711	1607	Hs.567255	NM_004080	ENSG00000136267	DGKB	DAGK2|DGK|DGK-BETA	diacylglycerol kinase beta	protein-coding
3027	chr12	25774372	25774999	+	0	NA	intron (NM_001352232, intron 1 of 10)	L2a|LINE|L2	26827	NM_001352234	160492	Hs.44647	NM_152590	ENSG00000152936	LMNTD1	IFLTD1|LMNARS1|PAS1C1	lamin tail domain containing 1	protein-coding
12711	chr6	134995434	134996467	+	0	NA	Intergenic	LSU-rRNA_Hsa|rRNA|rRNA	-134807	NR_125856	101928304	Hs.555076	NR_125855		LOC101928304	-	uncharacterized LOC101928304	ncRNA
377	chr1	52087991	52088911	+	0	NA	intron (NM_148906, intron 1 of 22)	MLT1F1|LTR|ERVL-MaLR	5687	NR_036662	114883	Hs.21938	NM_024586	ENSG00000117859	OSBPL9	ORP-9|ORP9	oxysterol binding protein like 9	protein-coding
136	chr1	18907066	18907657	+	0	NA	Intergenic	Intergenic	-49979	NM_013945	5081	Hs.113253	NM_002584	ENSG00000009709	PAX7	HUP1|PAX7B|RMS2	paired box 7	protein-coding
1833	chr10	78920157	78921107	+	0	NA	intron (NM_001322832, intron 5 of 27)	intron (NM_001322832, intron 5 of 27)	20043	NR_120654	101929310	Hs.666457	NR_120654	ENSG00000225497	KCNMA1-AS2	-	KCNMA1 antisense RNA 2	ncRNA
1159	chr1	210395375	210396450	+	0	NA	Intergenic	Intergenic	-10229	NM_019605	56256	Hs.600545	NM_019605	ENSG00000082497	SERTAD4	DJ667H12.2	SERTA domain containing 4	protein-coding
11845	chr5	154493214	154494199	+	0	NA	Intergenic	Intergenic	100391	NM_001099293	285643	Hs.567824	NM_001099293	ENSG00000226650	KIF4B	-	kinesin family member 4B	protein-coding
5759	chr17	36858332	36859100	+	0	NA	promoter-TSS (NR_039887)	promoter-TSS (NR_039887)	-132	NR_039887	100616203		NR_039887	ENSG00000275238	MIR4734	mir-4734	microRNA 4734	ncRNA
967	chr1	177722587	177723428	+	0	NA	Intergenic	Intergenic	53348	NR_110722	101928778	Hs.573792	NR_110722	ENSG00000236720	LINC01741	-	long intergenic non-protein coding RNA 1741	ncRNA
14548	chr9	2837809	2838499	+	0	NA	intron (NM_014878, intron 2 of 17)	intron (NM_014878, intron 2 of 17)	5941	NM_014878	9933	Hs.493309	NM_014878	ENSG00000080608	PUM3	HA-8|HLA-HA8|KIAA0020|PEN|PUF-A|PUF6|XTP5	pumilio RNA binding family member 3	protein-coding
8890	chr3	6962594	6963361	+	0	NA	intron (NM_000844, intron 1 of 9)	intron (NM_000844, intron 1 of 9)	-27273	NR_131906	105376946	Hs.616038	NR_131906	ENSG00000237665	GRM7-AS2	-	GRM7 antisense RNA 2	ncRNA
9160	chr3	58068450	58068940	+	0	NA	intron (NM_001164317, intron 4 of 46)	L1MC4|LINE|L1	74546	NM_001457	2317	Hs.476448	NM_001457	ENSG00000136068	FLNB	ABP-278|ABP-280|AOI|FH1|FLN-B|FLN1L|LRS1|SCT|TABP|TAP	filamin B	protein-coding
7848	chr2	203258360	203259077	+	0	NA	intron (NM_001204, intron 1 of 12)	intron (NM_001204, intron 1 of 12)	17668	NM_001204	659	Hs.471119	NM_001204	ENSG00000204217	BMPR2	BMPR-II|BMPR3|BMR2|BRK-3|POVD1|PPH1|T-ALK	bone morphogenetic protein receptor type 2	protein-coding
7239	chr2	65357017	65357675	+	0	NA	promoter-TSS (NM_004161)	promoter-TSS (NM_004161)	89	NM_015543	5861	Hs.310645	NM_004161	ENSG00000138069	RAB1A	RAB1|YPT1	RAB1A, member RAS oncogene family	protein-coding
15045	chr9	123342197	123342801	+	0	NA	promoter-TSS (NR_073555)	promoter-TSS (NR_073555)	-51	NM_001272039	55755	Hs.269560	NM_018249	ENSG00000136861	CDK5RAP2	C48|Cep215|MCPH3	CDK5 regulatory subunit associated protein 2	protein-coding
14012	chr8	40552971	40553927	+	0	NA	intron (NM_024645, intron 4 of 6)	intron (NM_024645, intron 4 of 6)	201896	NM_024645	79698	Hs.591850	NM_024645	ENSG00000165061	ZMAT4	-	zinc finger matrin-type 4	protein-coding
9530	chr3	118267707	118268761	+	0	NA	intron (NR_135547, intron 3 of 3)	intron (NR_135547, intron 3 of 3)	-92381	NR_135573	101926968	Hs.518185	NR_135573		LOC101926968	-	uncharacterized LOC101926968	ncRNA
5793	chr17	40829029	40829831	+	0	NA	promoter-TSS (NM_024927)	promoter-TSS (NM_024927)	-418	NM_024927	79990	Hs.632251	NM_024927	ENSG00000068137	PLEKHH3	-	pleckstrin homology, MyTH4 and FERM domain containing H3	protein-coding
2348	chr11	34769494	34770060	+	0	NA	Intergenic	Intergenic	115664	NM_001206616	26298	Hs.653859	NM_012153	ENSG00000135373	EHF	ESE3|ESE3B|ESEJ	ETS homologous factor	protein-coding
12736	chr6	138296120	138297350	+	0	NA	Intergenic	Intergenic	-29798	NR_149097	105378020	Hs.520420	NR_149097	ENSG00000226004	LINC02528	-	long intergenic non-protein coding RNA 2528	ncRNA
8894	chr3	7736666	7737487	+	0	NA	intron (NM_181874, intron 10 of 10)	intron (NM_181874, intron 10 of 10)	-160105	NR_046606	100873937	Hs.570608	NR_046606	ENSG00000236202	GRM7-AS1	-	GRM7 antisense RNA 1	ncRNA
4893	chr15	68923869	68924551	+	0	NA	promoter-TSS (NM_001190457)	promoter-TSS (NM_001190457)	-117	NM_001190457	10391	Hs.551213	NM_006091	ENSG00000103647	CORO2B	CLIPINC	coronin 2B	protein-coding
9788	chr3	161133274	161134153	+	0	NA	Intergenic	Intergenic	-10502	NR_102265	101243545	Hs.737526	NR_102265	ENSG00000240567	LINC02067	-	long intergenic non-protein coding RNA 2067	ncRNA
7109	chr2	48448912	48449682	+	0	NA	Intergenic	Intergenic	-92524	NM_002158	3344	Hs.468478	NM_002158	ENSG00000170802	FOXN2	HTLF	forkhead box N2	protein-coding
7604	chr2	159524826	159525802	+	0	NA	intron (NM_001304969, intron 16 of 21)	intron (NM_001304969, intron 16 of 21)	66200	NR_135242	100129029	Hs.630724	NR_135242	ENSG00000204380	PKP4-AS1	-	PKP4 antisense RNA 1	ncRNA
5693	chr17	26651986	26652766	+	0	NA	intron (NM_014573, intron 1 of 2)	intron (NM_014573, intron 1 of 2)	6150	NM_014573	27346	Hs.199695	NM_014573	ENSG00000109084	TMEM97	MAC30	transmembrane protein 97	protein-coding
13244	chr7	45582918	45583503	+	0	NA	Intergenic	Intergenic	-30529	NM_001281768	107	Hs.192215	NM_021116	ENSG00000164742	ADCY1	AC1|DFNB44	adenylate cyclase 1	protein-coding
6083	chr17	79670128	79670534	+	0	NA	promoter-TSS (NM_002949)	promoter-TSS (NM_002949)	-66	NM_002949	6182	Hs.109059	NM_002949	ENSG00000262814	MRPL12	5c5-2|L12mt|MRP-L31/34|MRPL7|MRPL7/L12|RPML12	mitochondrial ribosomal protein L12	protein-coding
1354	chr1	236452333	236453440	+	0	NA	Intergenic	Intergenic	-7628	NM_019891	56605	Hs.558519	NM_019891	ENSG00000086619	ERO1B	ERO1LB|Ero1beta	endoplasmic reticulum oxidoreductase 1 beta	protein-coding
6397	chr18	59402421	59403751	+	0	NA	Intergenic	Intergenic	-12323	NR_103449	100996669	Hs.586981	NR_103449		LINC01544	-	long intergenic non-protein coding RNA 1544	ncRNA
819	chr1	154192935	154193513	+	0	NA	promoter-TSS (NM_014847)	promoter-TSS (NM_014847)	49	NM_001297721	25912	Hs.287471	NM_015449	ENSG00000143612	C1orf43	HSPC012|NICE-3|NICE3|NS5ATP4|S863-3	chromosome 1 open reading frame 43	protein-coding
4468	chr14	72941034	72941780	+	0	NA	exon (NM_001204424, exon 10 of 18)	exon (NM_001204424, exon 10 of 18)	-42121	NR_106994	102465832		NR_106994	ENSG00000273830	MIR7843	hsa-mir-7843	microRNA 7843	ncRNA
827	chr1	154946642	154947402	+	0	NA	promoter-TSS (NM_001826)	promoter-TSS (NM_001826)	-96	NR_024163	1163	Hs.374378	NM_001826	ENSG00000173207	CKS1B	CKS1|PNAS-16|PNAS-18|ckshs1	CDC28 protein kinase regulatory subunit 1B	protein-coding
13833	chr8	17178582	17179586	+	0	NA	intron (NM_004686, intron 7 of 13)	intron (NM_004686, intron 7 of 13)	74617	NM_001363168	137492	Hs.343873	NM_152415	ENSG00000155975	VPS37A	HCRP1|PQBP2|SPG53	VPS37A subunit of ESCRT-I	protein-coding
1540	chr10	18450993	18451848	+	0	NA	intron (NM_001167945, intron 2 of 13)	intron (NM_001167945, intron 2 of 13)	22067	NM_001167945	783	Hs.59093	NM_000724	ENSG00000165995	CACNB2	CACNLB2|CAVB2|MYSB	calcium voltage-gated channel auxiliary subunit beta 2	protein-coding
7074	chr2	44417528	44418235	+	0	NA	intron (NM_177969, intron 1 of 4)	intron (NM_177969, intron 1 of 4)	21867	NM_177968	5495	Hs.416769	NM_002706	ENSG00000138032	PPM1B	PP2C-beta|PP2C-beta-X|PP2CB|PP2CBETA|PPC2BETAX	protein phosphatase, Mg2+/Mn2+ dependent 1B	protein-coding
