PeakID (cmd=annotatePeaks.pl FOXA2_PE_peaks_hg19.bed hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
30576	chr11	12309773	12310773	+	0	NA	intron (NM_032867, intron 1 of 8)	intron (NM_032867, intron 1 of 8)	1826	NM_032867	84953	Hs.60371	NM_032867	ENSG00000133816	MICALCL	Ebitein1	MICAL C-terminal like	protein-coding
28239	chr10	75011702	75012702	+	0	NA	promoter-TSS (NR_134459)	promoter-TSS (NR_134459)	200	NM_016065	51021	Hs.180312	NM_016065	ENSG00000182180	MRPS16	CGI-132|COXPD2|MRP-S16|RPMS16	mitochondrial ribosomal protein S16	protein-coding
50777	chr19	41282558	41283558	+	0	NA	intron (NR_037775, intron 3 of 9)	MIR|SINE|MIR	-1066	NR_037791	100529264	Hs.631539	NR_037791		RAB4B-EGLN2	EGLN2|EIT-6|EIT6|HIF-PH1|HPH-1|HPH-3|PHD1|RERT-lncRNA	RAB4B-EGLN2 readthrough (NMD candidate)	ncRNA
24175	chr8	142639014	142640014	+	0	NA	Intergenic	Intergenic	-122184	NR_102364	389690	Hs.689547	NM_207414	ENSG00000226807	MROH5	-	maestro heat like repeat family member 5 (gene/pseudogene)	protein-coding
24189	chr8	142941964	142942964	+	0	NA	Intergenic	Intergenic	-74790	NR_031636	100302147		NR_031636	ENSG00000221768	MIR1302-7	MIRN1302-7|hsa-mir-1302-7	microRNA 1302-7	ncRNA
16664	chr5	178772286	178773286	+	0	NA	promoter-TSS (NM_021599)	promoter-TSS (NM_021599)	-324	NM_021599	9509	Hs.23871	NM_014244	ENSG00000087116	ADAMTS2	ADAM-TS2|ADAMTS-2|ADAMTS-3|EDSDERMS|NPI|PC I-NP|PCI-NP|PCINP|PCPNI|PNPI	ADAM metallopeptidase with thrombospondin type 1 motif 2	protein-coding
45047	chr17	38771508	38772508	+	0	NA	Intergenic	Intergenic	32062	NM_003079	6605	Hs.743978	NM_003079	ENSG00000073584	SMARCE1	BAF57|CSS5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1	protein-coding
16260	chr5	170920265	170921265	+	0	NA	Intergenic	Intergenic	74114	NM_003862	8817	Hs.87191	NM_003862	ENSG00000156427	FGF18	FGF-18|ZFGF5	fibroblast growth factor 18	protein-coding
42107	chr16	51795733	51796733	+	0	NA	promoter-TSS (NR_110916)	promoter-TSS (NR_110916)	-197	NR_110916	101927364	Hs.133120	NR_110916	ENSG00000260057	LINC01571	-	long intergenic non-protein coding RNA 1571	ncRNA
21966	chr7	155131068	155132068	+	0	NA	Intergenic	Intergenic	29060	NR_103545	338436	Hs.521326	NR_103545	ENSG00000204960	BLACE	-	B cell acute lymphoblastic leukemia expressed	ncRNA
26208	chr9	132358922	132359922	+	0	NA	Intergenic	L2b|LINE|L2	-11741	NM_001286796	28989	Hs.744027	NM_014064	ENSG00000148335	NTMT1	AD-003|C9orf32|HOMT1A|METTL11A|NRMT|NRMT1|NTM1A	N-terminal Xaa-Pro-Lys N-methyltransferase 1	protein-coding
8648	chr2	175259901	175260901	+	0	NA	promoter-TSS (NM_004882)	promoter-TSS (NM_004882)	39	NM_004882	9541	Hs.632531	NM_004882	ENSG00000138433	CIR1	CIR	corepressor interacting with RBPJ, 1	protein-coding
10370	chr3	32279402	32280402	+	0	NA	promoter-TSS (NM_178868)	promoter-TSS (NM_178868)	-269	NM_001320308	152189	Hs.154986	NM_178868	ENSG00000170293	CMTM8	CKLFSF8|CKLFSF8-V2	CKLF like MARVEL transmembrane domain containing 8	protein-coding
9408	chr2	236000811	236001811	+	0	NA	Intergenic	Intergenic	64932	NM_001371306								
14852	chr5	39598646	39599646	+	0	NA	Intergenic	L1PA10|LINE|L1	78613	NR_104632	101926940	Hs.436359	NR_104632	ENSG00000271334	LINC02104	-	long intergenic non-protein coding RNA 2104	ncRNA
23665	chr8	103612554	103613554	+	0	NA	Intergenic	Intergenic	49237	NM_024410	4956	Hs.159274	NM_024410	ENSG00000155087	ODF1	CT133|HSPB10|ODF|ODF2|ODF27|ODFP|ODFPG|ODFPGA|ODFPGB|RT7|SODF	outer dense fiber of sperm tails 1	protein-coding
48030	chr18	56930404	56931404	+	0	NA	Intergenic	Intergenic	9782	NM_013435	30062	Hs.278957	NM_013435	ENSG00000134438	RAX	MCOP3|RX	retina and anterior neural fold homeobox	protein-coding
17973	chr6	41520800	41521800	+	0	NA	intron (NM_001012426, intron 1 of 16)	intron (NM_001012426, intron 1 of 16)	-4941	NR_126415	101060264	Hs.571099	NR_126415	ENSG00000234753	FOXP4-AS1	-	FOXP4 antisense RNA 1	ncRNA
55287	chr22	29697479	29698479	+	0	NA	Intergenic	Intergenic	-5034	NM_001362985	10634	Hs.322852	NM_006478	ENSG00000185340	GAS2L1	GAR22	growth arrest specific 2 like 1	protein-coding
15554	chr5	134209618	134210618	+	0	NA	exon (NM_024715, exon 1 of 5)	exon (NM_024715, exon 1 of 5)	658	NM_001350735	79770	Hs.741304	NM_024715	ENSG00000113621	TXNDC15	BUG|C5orf14|UNQ335	thioredoxin domain containing 15	protein-coding
16682	chr5	179034849	179035849	+	0	NA	intron (NM_001040452, intron 17 of 17)	intron (NM_001040452, intron 17 of 17)	-4607	NR_110560	101928445	Hs.663255	NR_110560	ENSG00000244945	LOC101928445	-	uncharacterized LOC101928445	ncRNA
56290	chr22	46262871	46263871	+	0	NA	Intergenic	CpG	106967	NR_039919	100616253		NR_039919	ENSG00000264160	MIR4762	-	microRNA 4762	ncRNA
15074	chr5	73912091	73913091	+	0	NA	Intergenic	LTR18B|LTR|ERVL	-23257	NM_001292004	3074	Hs.69293	NM_000521	ENSG00000049860	HEXB	ENC-1AS|HEL-248|HEL-S-111	hexosaminidase subunit beta	protein-coding
10844	chr3	50447904	50448904	+	0	NA	intron (NM_001291101, intron 3 of 37)	intron (NM_001291101, intron 3 of 37)	45610	NR_111914	11068	Hs.149443	NM_007022	ENSG00000114395	CYB561D2	101F6|TSP10|XXcos-LUCA11.4	cytochrome b561 family member D2	protein-coding
9088	chr2	220109462	220110462	+	0	NA	promoter-TSS (NM_001008910)	promoter-TSS (NM_001008910)	204	NM_001286423	79411	Hs.181173	NM_024506	ENSG00000163521	GLB1L	-	galactosidase beta 1 like	protein-coding
42212	chr16	56640319	56641319	+	0	NA	Intergenic	Intergenic	-1677	NM_005953	4502	Hs.534330	NM_005953	ENSG00000125148	MT2A	MT-2|MT-II|MT2	metallothionein 2A	protein-coding
4634	chr1	202176788	202177788	+	0	NA	intron (NM_021636, intron 1 of 17)	intron (NM_021636, intron 1 of 17)	4448	NM_021636	59352	Hs.497402	NM_021636	ENSG00000133067	LGR6	GPCR|VTS20631	leucine rich repeat containing G protein-coupled receptor 6	protein-coding
12193	chr3	177192729	177193729	+	0	NA	intron (NR_047568, intron 1 of 3)	intron (NR_047568, intron 1 of 3)	33520	NR_047568	100505566	Hs.581170	NR_047568		LINC00578	-	long intergenic non-protein coding RNA 578	ncRNA
8049	chr2	121380546	121381546	+	0	NA	Intergenic	Intergenic	-112398	NM_001371271								
44780	chr17	33044975	33045975	+	0	NA	Intergenic	MIRb|SINE|MIR	137707	NM_001304438	124842	Hs.310482	NM_207313	ENSG00000181291	TMEM132E	DFNB99	transmembrane protein 132E	protein-coding
13106	chr4	7108584	7109584	+	0	NA	Intergenic	Intergenic	-3981	NR_027441	730971	Hs.591718	NR_027441		LINC02447	-	long intergenic non-protein coding RNA 2447	ncRNA
20273	chr7	37955212	37956212	+	0	NA	exon (NM_003014, exon 1 of 6)	exon (NM_003014, exon 1 of 6)	707	NM_003014	6424	Hs.658169	NM_003014	ENSG00000106483	SFRP4	FRP-4|FRPHE|FRZB-2|PYL|sFRP-4	secreted frizzled related protein 4	protein-coding
55707	chr22	38634644	38635644	+	0	NA	intron (NM_001195071, intron 3 of 8)	intron (NM_001195071, intron 3 of 8)	-14417	NR_132774	106635525		NR_132774		SNORA92	-	small nucleolar RNA, H/ACA box 92	snoRNA
45282	chr17	42620154	42621154	+	0	NA	Intergenic	Intergenic	-14198	NM_001466	2535	Hs.142912	NM_001466	ENSG00000180340	FZD2	Fz2|OMOD2|fz-2|fzE2|hFz2	frizzled class receptor 2	protein-coding
30160	chr11	1037448	1038448	+	0	NA	Intergenic	Intergenic	-1230	NM_005961	4588	Hs.528432	NM_005961	ENSG00000184956	MUC6	MUC-6	mucin 6, oligomeric mucus/gel-forming	protein-coding
56591	chr22	50239420	50240420	+	0	NA	Intergenic	Intergenic	-7572	NM_014838	9889	Hs.475208	NM_014838	ENSG00000100426	ZBED4	-	zinc finger BED-type containing 4	protein-coding
46361	chr17	73178217	73179217	+	0	NA	intron (NM_001005849, intron 1 of 2)	CpG	337	NM_006937	6613	Hs.380973	NM_006937	ENSG00000188612	SUMO2	HSMT3|SMT3B|SMT3H2|SUMO3|Smt3A	small ubiquitin like modifier 2	protein-coding
33567	chr12	3408791	3409791	+	0	NA	non-coding (NR_148995, exon 10 of 12)	non-coding (NR_148995, exon 10 of 12)	65997	NR_148995	100128253	Hs.447497	NR_148995		LOC100128253	-	uncharacterized LOC100128253	ncRNA
13168	chr4	7611576	7612576	+	0	NA	intron (NM_020777, intron 3 of 26)	intron (NM_020777, intron 3 of 26)	-143741	NR_026892	84740	Hs.663029	NM_032654	ENSG00000272620	AFAP1-AS1	AFAP1-AS|AFAP1AS	AFAP1 antisense RNA 1	ncRNA
24569	chr9	16653148	16654148	+	0	NA	intron (NM_001317940, intron 2 of 5)	intron (NM_001317940, intron 2 of 5)	-73164	NR_151723	111216284	Hs.609218	NR_151723	ENSG00000234779	BNC2-AS1	-	BNC2 antisense RNA 1	ncRNA
21343	chr7	111845512	111846512	+	0	NA	promoter-TSS (NM_021994)	promoter-TSS (NM_021994)	442	NM_014705	9732	Hs.654652	NM_014705	ENSG00000128512	DOCK4	-	dedicator of cytokinesis 4	protein-coding
8385	chr2	134468616	134469616	+	0	NA	Intergenic	Intergenic	-143082	NM_207481	344148	Hs.537329	NM_207363	ENSG00000176771	NCKAP5	ERIH1|ERIH2|NAP5	NCK associated protein 5	protein-coding
8302	chr2	129359647	129360647	+	0	NA	Intergenic	Intergenic	-262027	NR_110278	101927881	Hs.570247	NR_110278		LOC101927881	-	uncharacterized LOC101927881	ncRNA
56017	chr22	43281594	43282594	+	0	NA	intron (NM_001349968, intron 5 of 10)	intron (NM_001349968, intron 5 of 10)	-28815	NM_014570	26286	Hs.685225	NM_014570	ENSG00000242247	ARFGAP3	ARFGAP1	ADP ribosylation factor GTPase activating protein 3	protein-coding
41014	chr16	1246889	1247889	+	0	NA	intron (NM_001005407, intron 5 of 33)	intron (NM_001005407, intron 5 of 33)	27879	NM_012467	25823	Hs.592076	NM_012467	ENSG00000116176	TPSG1	PRSS31|TMT|trpA	tryptase gamma 1	protein-coding
22429	chr8	9852931	9853931	+	0	NA	Intergenic	Intergenic	-58371	NM_012331	4482	Hs.490981	NM_012331	ENSG00000175806	MSRA	PMSR	methionine sulfoxide reductase A	protein-coding
32527	chr11	108518463	108519463	+	0	NA	Intergenic	L1M1|LINE|L1	-16833	NM_004398	1662	Hs.591931	NM_004398	ENSG00000178105	DDX10	Dbp4|HRH-J8	DEAD-box helicase 10	protein-coding
52680	chr20	36562397	36563397	+	0	NA	intron (NM_080607, intron 3 of 3)	intron (NM_080607, intron 3 of 3)	31368	NM_080607	128434	Hs.517029	NM_080607	ENSG00000132821	VSTM2L	C20orf102|dJ1118M15.2	V-set and transmembrane domain containing 2 like	protein-coding
43020	chr16	85229489	85230489	+	0	NA	Intergenic	Intergenic	-11413	NR_162142	113219463		NR_162142		MIR12128	-	microRNA 12128	ncRNA
1532	chr1	22736289	22737289	+	0	NA	Intergenic	Intergenic	-41555	NM_014870	9923	Hs.418966	NM_014870	ENSG00000184677	ZBTB40	ZNF923	zinc finger and BTB domain containing 40	protein-coding
3155	chr1	65623988	65624988	+	0	NA	intron (NM_001330616, intron 1 of 4)	AluSx1|SINE|Alu	9811	NM_001330616	205	Hs.10862	NM_013410	ENSG00000162433	AK4	AK 4|AK3|AK3L1|AK3L2	adenylate kinase 4	protein-coding
8405	chr2	136499063	136500063	+	0	NA	exon (NM_014607, exon 1 of 13)	exon (NM_014607, exon 1 of 13)	138	NM_014607	23190	Hs.591242	NM_014607	ENSG00000144224	UBXN4	UBXD2|UBXDC1|erasin	UBX domain protein 4	protein-coding
25953	chr9	129427116	129428116	+	0	NA	intron (NM_001174147, intron 2 of 7)	intron (NM_001174147, intron 2 of 7)	50894	NM_001174146	4010	Hs.129133	NM_002316	ENSG00000136944	LMX1B	LMX1.2|NPS1	LIM homeobox transcription factor 1 beta	protein-coding
40431	chr15	86323140	86324140	+	0	NA	intron (NM_022480, intron 1 of 2)	intron (NM_022480, intron 1 of 2)	-9831	NR_031682	100302121		NR_031682	ENSG00000221634	MIR1276	MIRN1276|hsa-mir-1276|mir-1276	microRNA 1276	ncRNA
49353	chr19	9986193	9987193	+	0	NA	intron (NM_058164, intron 1 of 5)	intron (NM_058164, intron 1 of 5)	-17842	NM_001304348	93145	Hs.169743	NM_058164	ENSG00000105088	OLFM2	NOE2|NOELIN2|NOELIN2_V1|OlfC	olfactomedin 2	protein-coding
6645	chr2	31479555	31480555	+	0	NA	intron (NM_014600, intron 3 of 5)	intron (NM_014600, intron 3 of 5)	23037	NM_014600	30845	Hs.368808	NM_014600	ENSG00000013016	EHD3	PAST3	EH domain containing 3	protein-coding
39478	chr15	59567648	59568648	+	0	NA	intron (NM_004998, intron 1 of 27)	intron (NM_004998, intron 1 of 27)	69106	NM_033195	92483	Hs.307052	NM_033195	ENSG00000171989	LDHAL6B	LDH6B|LDHAL6|LDHL	lactate dehydrogenase A like 6B	protein-coding
23187	chr8	48872415	48873415	+	0	NA	promoter-TSS (NM_006904)	promoter-TSS (NM_006904)	-172	NM_006904	5591	Hs.491682	NM_006904	ENSG00000253729	PRKDC	DNA-PKC|DNA-PKcs|DNAPK|DNAPKc|DNPK1|HYRC|HYRC1|IMD26|XRCC7|p350	protein kinase, DNA-activated, catalytic subunit	protein-coding
1376	chr1	20576819	20577819	+	0	NA	Intergenic	Intergenic	7731	NR_147205	105376827	Hs.559701	NR_147205	ENSG00000228105	LINC01757	-	long intergenic non-protein coding RNA 1757	ncRNA
7636	chr2	100175283	100176283	+	0	NA	intron (NM_002285, intron 20 of 23)	intron (NM_002285, intron 20 of 23)	-69304	NM_016316	51455	Hs.443077	NM_016316	ENSG00000135945	REV1	AIBP80|REV1L	REV1 DNA directed polymerase	protein-coding
57322	chrX	153205001	153206001	+	0	NA	intron (NM_002910, intron 9 of 10)	intron (NM_002910, intron 9 of 10)	4594	NM_002910	5973	Hs.158331	NM_002910	ENSG00000102032	RENBP	RBP|RNBP	renin binding protein	protein-coding
20112	chr7	27291461	27292461	+	0	NA	Intergenic	CpG	-5113	NR_120507	101410536	Hs.687800	NR_120507	ENSG00000253405	EVX1-AS	EVX1-AS1	EVX1 antisense RNA	ncRNA
7919	chr2	113972975	113973975	+	0	NA	TTS (NM_013992)	TTS (NM_013992)	-19629	NR_047570	654433	Hs.656660	NR_015377	ENSG00000189223	PAX8-AS1	-	PAX8 antisense RNA 1	ncRNA
952	chr1	12616439	12617439	+	0	NA	Intergenic	MIRb|SINE|MIR	22112	NR_106788	102466722		NR_106788	ENSG00000276830	MIR6730	hsa-mir-6730	microRNA 6730	ncRNA
53979	chr21	34638420	34639420	+	0	NA	promoter-TSS (NR_038974)	promoter-TSS (NR_038974)	248	NM_000628	3588	Hs.654593	NM_000628	ENSG00000243646	IL10RB	CDW210B|CRF2-4|CRFB4|D21S58|D21S66|IL-10R2	interleukin 10 receptor subunit beta	protein-coding
26031	chr9	130674949	130675949	+	0	NA	intron (NM_175040, intron 2 of 4)	intron (NM_175040, intron 2 of 4)	3856	NM_175040	27090	Hs.3972	NM_014403	ENSG00000136840	ST6GALNAC4	IV|SIAT3-C|SIAT3C|SIAT7-D|SIAT7D|ST6GALNACIV|ST6GalNAc	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4	protein-coding
18707	chr6	126111126	126112126	+	0	NA	promoter-TSS (NM_181782)	promoter-TSS (NM_181782)	-480	NM_001122842	135112	Hs.171426	NM_181782	ENSG00000111912	NCOA7	ERAP140|ESNA1|NCOA7-AS|Nbla00052|Nbla10993|TLDC4|dJ187J11.3	nuclear receptor coactivator 7	protein-coding
19624	chr7	1754096	1755096	+	0	NA	intron (NM_001128636, intron 2 of 2)	MLT1J|LTR|ERVL-MaLR	26841	NM_001128636	392617	Hs.42896	NM_001128636	ENSG00000225968	ELFN1	PPP1R28	extracellular leucine rich repeat and fibronectin type III domain containing 1	protein-coding
22309	chr8	1861570	1862570	+	0	NA	intron (NM_001308152, intron 17 of 27)	intron (NM_001308152, intron 17 of 27)	-57493	NR_126346	104266957	Hs.734498	NR_126346	ENSG00000253696	KBTBD11-OT1	-	KBTBD11 overlapping transcript 1	ncRNA
56293	chr22	46288163	46289163	+	0	NA	Intergenic	MIR3|SINE|MIR	84379	NM_058238	7477	Hs.512714	NM_058238	ENSG00000188064	WNT7B	-	Wnt family member 7B	protein-coding
28339	chr10	78797459	78798459	+	0	NA	intron (NM_001322832, intron 15 of 27)	intron (NM_001322832, intron 15 of 27)	-102630	NR_120654	101929310	Hs.666457	NR_120654	ENSG00000225497	KCNMA1-AS2	-	KCNMA1 antisense RNA 2	ncRNA
53140	chr20	48904864	48905864	+	0	NA	Intergenic	L2a|LINE|L2	-3893	NR_034124	284751	Hs.282325	NM_001025463	ENSG00000203999	LINC01270	-	long intergenic non-protein coding RNA 1270	ncRNA
29068	chr10	105573515	105574515	+	0	NA	intron (NM_014631, intron 1 of 13)	intron (NM_014631, intron 1 of 13)	41149	NM_014631	9644	Hs.678727	NM_014631	ENSG00000107957	SH3PXD2A	FISH|SH3MD1|TKS5	SH3 and PX domains 2A	protein-coding
24988	chr9	88896234	88897234	+	0	NA	intron (NM_030940, intron 1 of 3)	intron (NM_030940, intron 1 of 3)	719	NM_030940	81689	Hs.449291	NM_030940	ENSG00000135070	ISCA1	HBLD2|ISA1|MMDS5|hIscA	iron-sulfur cluster assembly 1	protein-coding
48730	chr19	2526925	2527925	+	0	NA	intron (NM_052847, intron 3 of 4)	intron (NM_052847, intron 3 of 4)	51300	NM_015675	4616	Hs.110571	NM_015675	ENSG00000099860	GADD45B	GADD45BETA|MYD118	growth arrest and DNA damage inducible beta	protein-coding
47383	chr18	11732745	11733745	+	0	NA	intron (NM_182978, intron 1 of 11)	intron (NM_182978, intron 1 of 11)	-18226	NM_001261443	2774	Hs.136295	NM_002071	ENSG00000141404	GNAL	DYT25	G protein subunit alpha L	protein-coding
4965	chr1	211874733	211875733	+	0	NA	Intergenic	MIRb|SINE|MIR	26129	NR_148994	91548	Hs.367839	NR_148994		LOC91548	-	uncharacterized LOC91548	ncRNA
2491	chr1	41901116	41902116	+	0	NA	Intergenic	Intergenic	48738	NR_126098	1907	Hs.1407	NM_001956	ENSG00000127129	EDN2	ET-2|ET2|PPET2	endothelin 2	protein-coding
27750	chr10	44203529	44204529	+	0	NA	Intergenic	Intergenic	-59700	NM_006973	7580	Hs.522885	NM_006973	ENSG00000169740	ZNF32	KOX30	zinc finger protein 32	protein-coding
19689	chr7	2283088	2284088	+	0	NA	intron (NM_198949, intron 2 of 4)	intron (NM_198949, intron 2 of 4)	1048	NM_198954	4521	Hs.534331	NM_002452	ENSG00000106268	NUDT1	MTH1	nudix hydrolase 1	protein-coding
5956	chr2	8739304	8740304	+	0	NA	Intergenic	Intergenic	-15882	NR_110257	101929567	Hs.634706	NR_110257	ENSG00000236008	LINC01814	-	long intergenic non-protein coding RNA 1814	ncRNA
11055	chr3	56835293	56836293	+	0	NA	exon (NM_019555, exon 1 of 10)	exon (NM_019555, exon 1 of 10)	184	NM_019555	50650	Hs.476402	NM_019555	ENSG00000163947	ARHGEF3	GEF3|STA3|XPLN	Rho guanine nucleotide exchange factor 3	protein-coding
42603	chr16	70745394	70746394	+	0	NA	intron (NM_001351157, intron 13 of 17)	intron (NM_001351157, intron 13 of 17)	-25938	NM_138383	92154	Hs.432387	NM_138383	ENSG00000132613	MTSS2	ABBA|ABBA-1|ABBA1|MTSS1L	MTSS I-BAR domain containing 2	protein-coding
9071	chr2	219875068	219876068	+	0	NA	exon (NM_194302, exon 25 of 35)	exon (NM_194302, exon 25 of 35)	8631	NR_046086	100129175	Hs.147762	NR_046086	ENSG00000224090	LOC100129175	-	uncharacterized LOC100129175	ncRNA
41148	chr16	2768734	2769734	+	0	NA	intron (NM_031948, intron 1 of 5)	intron (NM_031948, intron 1 of 5)	991	NM_001318395	83886	Hs.332878	NM_031948	ENSG00000172382	PRSS27	CAPH2|MPN	serine protease 27	protein-coding
22591	chr8	17658321	17659321	+	0	NA	promoter-TSS (NM_001363062)	promoter-TSS (NM_001363062)	-88	NR_156437	57509	Hs.7946	NM_020749	ENSG00000129422	MTUS1	ATBP|ATIP|ATIP3|ICIS|MP44|MTSG1	microtubule associated scaffold protein 1	protein-coding
33554	chr12	3342634	3343634	+	0	NA	intron (NM_006675, intron 3 of 8)	intron (NM_006675, intron 3 of 8)	132154	NR_148995	100128253	Hs.447497	NR_148995		LOC100128253	-	uncharacterized LOC100128253	ncRNA
42723	chr16	75182085	75183085	+	0	NA	promoter-TSS (NM_001318475)	promoter-TSS (NM_001318475)	163	NM_001318471	162239	Hs.388813	NM_153688	ENSG00000184517	ZFP1	ZNF475	ZFP1 zinc finger protein	protein-coding
9348	chr2	234326002	234327002	+	0	NA	intron (NM_152879, intron 3 of 29)	MER20|DNA|hAT-Charlie	29702	NM_003648	8527	Hs.471675	NM_003648	ENSG00000077044	DGKD	DGKdelta|dgkd-2	diacylglycerol kinase delta	protein-coding
49058	chr19	5479603	5480603	+	0	NA	Intergenic	Intergenic	24675	NM_181710	148066	Hs.126496	NM_181710	ENSG00000105428	ZNRF4	RNF204|SPERIZIN|Ssrzf1|spzn	zinc and ring finger 4	protein-coding
32673	chr11	115777031	115778031	+	0	NA	Intergenic	Intergenic	-146613	NR_034148	283143	Hs.130499	NR_034148		LINC00900	-	long intergenic non-protein coding RNA 900	ncRNA
32052	chr11	70956458	70957458	+	0	NA	Intergenic	Intergenic	-21116	NM_012309	22941	Hs.268726	NM_012309	ENSG00000162105	SHANK2	AUTS17|CORTBP1|CTTNBP1|ProSAP1|SHANK|SPANK-3	SH3 and multiple ankyrin repeat domains 2	protein-coding
10589	chr3	44470074	44471074	+	0	NA	non-coding (NR_144436, exon 4 of 4)	non-coding (NR_144436, exon 4 of 4)	1160	NR_144436	100506319	Hs.180744	NR_144436	ENSG00000283036	LINC01988	-	long intergenic non-protein coding RNA 1988	ncRNA
37630	chr14	69394626	69395626	+	0	NA	intron (NM_001130005, intron 1 of 20)	intron (NM_001130005, intron 1 of 20)	50893	NM_001130005	87	Hs.235750	NM_001102	ENSG00000072110	ACTN1	BDPLT15	actinin alpha 1	protein-coding
53638	chr20	60893942	60894942	+	0	NA	intron (NM_005560, intron 51 of 79)	intron (NM_005560, intron 51 of 79)	13171	NR_039915	100616340		NR_039915	ENSG00000284074	MIR4758	-	microRNA 4758	ncRNA
25596	chr9	116840071	116841071	+	0	NA	promoter-TSS (NM_001633)	promoter-TSS (NM_001633)	9	NM_001633	259	Hs.436911	NM_001633	ENSG00000106927	AMBP	A1M|EDC1|HCP|HI30|IATIL|ITI|ITIL|ITILC|UTI	alpha-1-microglobulin/bikunin precursor	protein-coding
32720	chr11	116603806	116604806	+	0	NA	Intergenic	Intergenic	39397	NM_032725	84811	Hs.437341	NM_032725	ENSG00000137656	BUD13	Cwc26|fSAP71	BUD13 homolog	protein-coding
57277	chrX	149715288	149716288	+	0	NA	Intergenic	Intergenic	-21259	NM_000252	4534	Hs.655056	NM_000252	ENSG00000171100	MTM1	CNM|MTMX|XLMTM	myotubularin 1	protein-coding
34703	chr12	101800646	101801646	+	0	NA	intron (NM_001177, intron 1 of 5)	CpG	404	NM_001177	400	Hs.372616	NM_001177	ENSG00000120805	ARL1	ARFL1	ADP ribosylation factor like GTPase 1	protein-coding
19917	chr7	6311679	6312679	+	0	NA	promoter-TSS (NM_001367580)	promoter-TSS (NM_001367580)	76	NM_001367581	9265	Hs.487479	NM_004227	ENSG00000008256	CYTH3	ARNO3|GRP1|PSCD3|cytohesin-3	cytohesin 3	protein-coding
11395	chr3	113774767	113775767	+	0	NA	promoter-TSS (NM_001256836)	promoter-TSS (NM_001256836)	106	NM_001353766	57577	Hs.477159	NM_020817	ENSG00000163617	CCDC191	KIAA1407	coiled-coil domain containing 191	protein-coding
37683	chr14	70465614	70466614	+	0	NA	intron (NM_001034852, intron 7 of 11)	intron (NM_001034852, intron 7 of 11)	21264	NR_145786	109623479		NR_145786		SNORD169	-	small nucleolar RNA, C/D box 169	snoRNA
6419	chr2	25424880	25425880	+	0	NA	Intergenic	Intergenic	-1802	NR_132378	106144568	Hs.580474	NR_132378	ENSG00000230452	LINC01381	DADOT	long intergenic non-protein coding RNA 1381	ncRNA
12647	chr4	620264	621264	+	0	NA	intron (NM_000283, intron 1 of 21)	intron (NM_000283, intron 1 of 21)	1401	NM_001145291	5158	Hs.623810	NM_000283	ENSG00000133256	PDE6B	CSNB3|CSNBAD2|GMP-PDEbeta|PDEB|RP40|rd1	phosphodiesterase 6B	protein-coding
2892	chr1	53597538	53598538	+	0	NA	intron (NM_001287595, intron 2 of 10)	L2a|LINE|L2	10272	NM_001287596	6512	Hs.104637	NM_006671	ENSG00000162383	SLC1A7	AAAT|EAAT5	solute carrier family 1 member 7	protein-coding
47022	chr17	79472808	79473808	+	0	NA	Intergenic	Intergenic	6517	NM_001199954	71	Hs.514581	NM_001614	ENSG00000184009	ACTG1	ACT|ACTG|DFNA20|DFNA26|HEL-176	actin gamma 1	protein-coding
