	ARNT2	ARX	ASCL1	E2F7	EBF3	ETV1	FEV	FOXJ1	FOXP2	GATA2	HIC1	HLF	ISL1	LMX1A	LMX1B	MAFA	MAFB	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846
GO_REGULATION_OF_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY																	NKD1 SFRP1																							
GO_REGULATORY_T_CELL_DIFFERENTIATION						MDK SOCS1																			MDK SOCS1				MDK SOCS1 TOX					MDK SOCS1						MDK SOCS1
GO_RENAL_SODIUM_EXCRETION																															AGT DRD2			ADORA2A AGT						
GO_RENAL_SYSTEM_PROCESS							AGT AKR1B1		CHRNA3 CHRNB2														AKR1B1 DRD2								AGT AKR1B1 DRD2	AKR1B1 DRD2		ADORA2A AGT AKR1B1						AGT AKR1B1
GO_REPRODUCTION											SLC38A3 SSTR1						AKR1B1 GGT5 NTRK1 PLTP SFRP1										AKR1B1 DACH1 HSPA2													
GO_RESPIRATORY_SYSTEM_DEVELOPMENT										CRISPLD2 PROX1						PROX1 SPARC																								
GO_RESPONSE_TO_ABIOTIC_STIMULUS						CYGB MDK NEUROD2 NTRK1	AGT AKR1B1 CYGB MALAT1 NEUROD2 PDE2A SFRP1										AKR1B1 NTRK1 PDE6B SFRP1 SLC1A2 SLITRK6		MALAT1 SLITRK6				AKR1B1 DRD2 SLC1A2 SLITRK6								AGT AKR1B1 DRD2 MDK NEUROD2 PDE6B SLITRK6 UCP2	AKR1B1 DRD2 MALAT1 PDE2A SLITRK6								
GO_RESPONSE_TO_ACETYLCHOLINE									CHRNA3 CHRNB2																															
GO_RESPONSE_TO_ACID_CHEMICAL				NTRK1 SOCS1		NTRK1 SOCS1											AKR1B1 NTRK1 SLC1A2						AKR1B1 SLC1A2		MMP2 SOCS1				COL16A1 MMP2 SOCS1					AKR1B1 MMP2 SOCS1						AKR1B1 SOCS1
GO_RESPONSE_TO_ALCOHOL							RGS4 SFRP1							DRD2 SPARC																										
GO_RESPONSE_TO_ALKALOID																									DRD2 RGS4				CACNG4 DRD2		DRD2 RGS4									
GO_RESPONSE_TO_AMINE																									DRD2 RGS4				DRD2 RGS9		DRD2 RGS4									
GO_RESPONSE_TO_AMPHETAMINE																									DRD2 RGS4				DRD2 RGS9		DRD2 RGS4									
GO_RESPONSE_TO_ATP																																								KCNJ11 P2RX6
GO_RESPONSE_TO_AUDITORY_STIMULUS																							DRD2 SLITRK6		DRD2 MDK				DRD2 MDK		DRD2 MDK SLITRK6	DRD2 SLITRK6								
GO_RESPONSE_TO_AXON_INJURY			DPYSL3 MATN2																			DRD2 NREP	DPYSL3 DRD2								DRD2 JAM3							DPYSL3 MATN2 NREP		
GO_RESPONSE_TO_BACTERIUM																CHGA GGT5 SPARC												GGT5 SPON2												
GO_RESPONSE_TO_BMP																								CDH5 LEFTY1																
GO_RESPONSE_TO_CALCIUM_ION						DPEP1 NEUROD2	DPEP1 NEUROD2																								DPEP1 NEUROD2									
GO_RESPONSE_TO_CARBOHYDRATE				KCNJ11 RFX6																																				
GO_RESPONSE_TO_CATECHOLAMINE													GNAO1 RGS4												DRD2 RGS4				DRD2 RGS9		DRD2 GNAO1 RGS4									
GO_RESPONSE_TO_COCAINE																									DRD2 RGS4				CACNG4 DRD2		DRD2 RGS4									
GO_RESPONSE_TO_DOPAMINE													GNAO1 RGS4												DRD2 RGS4				DRD2 RGS9		DRD2 GNAO1 RGS4									
GO_RESPONSE_TO_DRUG				KCNJ11 NTRK1 PDE2A		DPEP1 MDK NTRK1	DPEP1 PDE2A SFRP1								GAL NNMT PPP1R14A	NNMT NTRK1	NTRK1 SFRP1 SLC1A2 TP73					DRD2 PDE2A	DRD2 PPP1R14A QDPR SLC1A2 SPINK4		DRD2 MDK SPINK4 TP73	ADORA2A NNMT					DPEP1 DRD2 MDK PPP1R14A QDPR	DRD2 PDE2A TP73		ADORA2A DPEP1 GAL KCNK3 MDK NEUROD1 PPP1R14A QDPR					GAL QDPR	KCNJ11 MDK PDE2A PPP1R14A
GO_RESPONSE_TO_ELECTRICAL_STIMULUS						NEUROD2 NTRK1																																		
GO_RESPONSE_TO_ENDOGENOUS_STIMULUS													ADAMTSL2 AGT GNAO1 MMP2 RGS4 SSTR2											CACNA1H CDH5 COL16A1 DLL4 LEFTY1 RASL11B	CACNA1H CDH5 DLL4 DRD2 GDF10 LTBP2 MDK MMP2 RGS4 SMOC2 SOCS1				COL16A1 DLL4 DRD2 GDF10 LEFTY1 LTBP2 MDK MMP2 RGS9 SOCS1		AGT AKR1B1 CATSPERB DRD2 GNAO1 MDK QDPR RGS4	AKR1B1 CATSPERB DRD2 PDE2A SMAD9		ADAMTSL2 AGT AKR1B1 CDH5 CSH1 GAL MDK MMP2 QDPR SOCS1					DLL4 GAL MMP2 QDPR SMAD9	
GO_RESPONSE_TO_ESTRADIOL							AGT SFRP1						AGT SSTR2				GGT5 SFRP1				KCNJ11 SSTR1													AGT GGT5						AGT KCNJ11
GO_RESPONSE_TO_ETHANOL														DRD2 SPARC											DRD2 RGS4						DRD2 RGS4									
GO_RESPONSE_TO_EXTRACELLULAR_STIMULUS											SLC38A3 SSTR1					NTRK1 PROX1 SPARC	NTRK1 SFRP1 SLC1A2																							
GO_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR																									DLL4 SMOC2	DLL4 SMOC2														
GO_RESPONSE_TO_FUNGUS										LTF SPON2																														
GO_RESPONSE_TO_GROWTH_FACTOR				CDKN1C LEFTY1 NTRK1 PDE2A			ADAMTSL2 AGT PDE2A SFRP1							DLL4 FLT1 SPARC		GDF10 NTRK1 SPARC	DLL1 NTRK1 RASL11B SFRP1							CDH5 DLL4 LEFTY1 RASL11B	CDH5 DLL1 DLL4 FLT1 GDF10 LTBP2 SMOC2				DLL4 FLT1 GDF10 LEFTY1 LTBP2										DLL4 PTP4A3 SMAD9	
GO_RESPONSE_TO_HORMONE																																		AGT AKR1B1 CSH1 GAL MDK QDPR SOCS1						
GO_RESPONSE_TO_INACTIVITY																									ACTN3 DRD2															
GO_RESPONSE_TO_INORGANIC_SUBSTANCE						DPEP1 NEUROD2 NTRK1																	AKR1B1 DRD2 QDPR								AKR1B1 DPEP1 DRD2 NEUROD2 QDPR			AKR1B1 DPEP1 KCNK3 QDPR						
GO_RESPONSE_TO_INSULIN																																		AGT GAL SOCS1						
GO_RESPONSE_TO_ISCHEMIA										CSF1R FAIM2																														
GO_RESPONSE_TO_ISOQUINOLINE_ALKALOID																									DRD2 RGS4						DRD2 RGS4									
GO_RESPONSE_TO_KETONE							AKR1B1 SFRP1										AKR1B1 SFRP1															AKR1B1 CATSPERB								
GO_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR																										LAPTM5 SRM														
GO_RESPONSE_TO_LIGHT_STIMULUS																	PDE6B SLC1A2						DRD2 SLC1A2																	
GO_RESPONSE_TO_LIPID												CATSPERB PLCG2									KCNJ11 SSTR1 WNT9A																AGT LTF			
GO_RESPONSE_TO_MECHANICAL_STIMULUS				NTRK1 PDE2A		MDK NTRK1	AGT PDE2A										NTRK1 SLITRK6					DRD2 PDE2A	DRD2 SLITRK6						DRD2 MDK		AGT DRD2 MDK SLITRK6	DRD2 PDE2A SLITRK6								AGT MDK PDE2A
GO_RESPONSE_TO_METAL_ION						DPEP1 NEUROD2																	DRD2 QDPR								DPEP1 DRD2 NEUROD2 QDPR			DPEP1 KCNK3 QDPR						
GO_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN																GGT5 SPARC												GGT5 SPON2												
GO_RESPONSE_TO_MONOSACCHARIDE				KCNJ11 RFX6																																				
GO_RESPONSE_TO_NICOTINE				KCNJ11 NTRK1					CHRNA3 CHRNB2																															
GO_RESPONSE_TO_NITROGEN_COMPOUND							AGT AKR1B1 DPEP1 PDE2A RGS4 SFRP1						AGT GNAO1 MMP2 NNMT RGS4		GAL NNMT P2RX6 RGS4								AKR1B1 DRD2 QDPR SLC1A2						CACNG4 COL16A1 DRD2 MMP2 RGS9 SOCS1		AGT AKR1B1 DPEP1 DRD2 GNAO1 QDPR RGS4	AKR1B1 DRD2 PDE2A TP73		ADORA2A AGT AKR1B1 CSH1 DPEP1 GAL MMP2 P2RX6 QDPR SOCS1		RGS4 TP73	AGT GNAO1			AGT AKR1B1 KCNJ11 P2RX6 PDE2A SOCS1
GO_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND													AGT GNAO1 RGS4 SSTR2								KCNJ11 SSTR1										AGT CATSPERB DRD2 GNAO1 MDK RGS4						AGT GNAO1			
GO_RESPONSE_TO_ORGANOPHOSPHORUS				KCNJ11 PDE2A																																				KCNJ11 P2RX6 PDE2A
GO_RESPONSE_TO_OXIDATIVE_STRESS						CYGB DPEP1																																		
GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND													AGT GNAO1 MMP2 RGS4 SSTR2				AKR1B1 GGT5 NTRK1 SFRP1 SLC1A2 WNT9A				KCNJ11 SSTR1 WNT9A								CACNG4 COL16A1 DRD2 MMP2 PLCG2 RGS9 SOCS1 SPON2			AKR1B1 CATSPERB DRD2 PDE2A WNT9A		AGT AKR1B1 CSH1 DPEP1 GAL GGT5 MMP2 NEUROD1 P2RX6 PLCG2 QDPR RFX6 SOCS1			AGT GNAO1 LTF SOX4			
GO_RESPONSE_TO_OXYGEN_LEVELS							CYGB MALAT1 SFRP1																		CBFA2T3 CYGB DRD2 MMP2							DRD2 MALAT1							CYGB MMP2	
GO_RESPONSE_TO_PEPTIDE													AGT MMP2																					AGT AKR1B1 CSH1 GAL MMP2 QDPR SOCS1				CSH1 SOCS1	GAL MMP2 QDPR	
GO_RESPONSE_TO_PEPTIDE_HORMONE																																		AGT CSH1 GAL QDPR SOCS1				CSH1 SOCS1		
GO_RESPONSE_TO_PURINE_CONTAINING_COMPOUND				KCNJ11 PDE2A																														ADORA2A P2RX6						KCNJ11 P2RX6 PDE2A
GO_RESPONSE_TO_RADIATION																	NTRK1 PDE6B SFRP1 SLC1A2						DRD2 SLC1A2																	
GO_RESPONSE_TO_STARVATION											SLC38A3 SSTR1																													
GO_RESPONSE_TO_STEROID_HORMONE																CATSPERB SPARC																								
GO_RESPONSE_TO_STIMULUS_INVOLVED_IN_REGULATION_OF_MUSCLE_ADAPTATION																																								ACTN3 AGT
GO_RESPONSE_TO_TEMPERATURE_STIMULUS				HSPA2 NTRK1																																				
GO_RESPONSE_TO_TOXIC_SUBSTANCE							CYGB SCN1B															DRD2 SCN1B			CYGB DRD2 SCN1B															
GO_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA		GDF10 LEFTY1		CDKN1C LEFTY1 PDE2A			ADAMTSL2 PDE2A SFRP1										RASL11B SFRP1					NREP PDE2A		CDH5 LEFTY1 RASL11B	CDH5 GDF10 LTBP2				GDF10 LEFTY1 LTBP2			PDE2A SMAD9								CDKN1C PDE2A RASL11B
GO_RESPONSE_TO_TUMOR_NECROSIS_FACTOR																	GGT5 SFRP1																							
GO_RESPONSE_TO_WATER																	AKR1B1 NTRK1																							
GO_RESPONSE_TO_WOUNDING												PLCG2 TFPI2		DRD2 SPARC TFPI2		HGFAC NTRK1 SPARC	HGFAC NTRK1 SLC1A2						DPYSL3 DRD2 GRHL3 SLC1A2		DRD2 HGFAC MDK PLCG2 SMOC2				DRD2 GRHL3 MDK PLCG2					ADORA2A JAM3 MDK P2RX6 PLCG2 TFPI2				DOCK8 DPYSL3 MATN2 NREP		
GO_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE										PDE6B PROX1 SDK2						IGFN1 PROX1	DLL1 IGFN1 PDE6B							DLL4 IGFN1 PROX1	DLL1 DLL4 FJX1 PROX1									NEUROD1 SDK2					DLL4 PDE6B	
GO_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE										PROX1 SDK2						IGFN1 PROX1	DLL1 IGFN1							IGFN1 PROX1	DLL1 FJX1 PROX1															
GO_RHYTHMIC_PROCESS						MDK NTRK1										NTRK1 PROX1	NTRK1 PDE6B								DRD2 MDK PROX1						DRD2 MDK PDE6B									
GO_RIBONUCLEOPROTEIN_GRANULE			DYNC1I1 SOCS1	MEX3A SOCS1																							DYNC1I1 MEX3A TUBA1A		MEX3A MEX3B SOCS1									DYNC1I1 SOCS1		
GO_RIBONUCLEOTIDE_BINDING																																							CSF1R MAPK4 SBK1 TUBA1A TUBB3	
GO_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING																									DLL1 HES6 MAD2L2 PROX1															
GO_ROUGH_ENDOPLASMIC_RETICULUM																	HGFAC SFTPA2																							
GO_SARCOLEMMA																																								KCNJ11 SCN1B
GO_SCAFFOLD_PROTEIN_BINDING																									CACNA1H DLL1															
GO_SCHMIDT_LANTERMAN_INCISURE							AKR1B1 JAM3																								AKR1B1 JAM3			AKR1B1 JAM3						
GO_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY							SLC16A12 SLC6A17																																	
GO_SECOND_MESSENGER_MEDIATED_SIGNALING							AGT NEUROD2 PDE2A RUNDC3A SAMD14								GAL PTGDR2					PTGDR2 RASD1		DRD2 PDE2A			ACTN3 DRD2 MAFA PLCG2						AGT CHGA DRD2 NEUROD2 SAMD14			ADORA2A AGT GAL NEUROD1 PLCG2						
GO_SECRETION				KCNJ11 RFX6 SCG3 SOCS1 SYNGR3 SYP							CHGA SYT5													ARHGAP9 CACNA1H CADPS CSF1R LTF SYNGR3										ADORA2A AGT ARHGAP9 CPE GAL NEUROD1 RAB26 RFX6 SOCS1 SYNGR3			AGT LTF SOX4	CPE FFAR2 SOCS1 SYT5		
GO_SECRETORY_GRANULE											CHGA SYT5						CADPS CRISPLD2 KLK12 SFTPA2							ARHGAP9 CADPS KIF1A LTF SFTPA2										ARHGAP9 CHGB CPE GAL PCSK1 RAB26						
GO_SECRETORY_GRANULE_MEMBRANE																								CADPS KIF1A														CPE SYT5		
GO_SECRETORY_VESICLE				CHGB KCNJ11 SCG3 SYNGR3 SYP							CHGA SYT5				GAL SCG2 SYP		CADPS CRISPLD2 KLK12 SFTPA2							ARHGAP9 CADPS KIF1A LTF SFTPA2 SYNGR3								CADPS CRISPLD2 DRD2 SLC6A17		ARHGAP9 CHGB CPE GAL PCSK1 RAB26 SYNGR3				CPE DPYSL3 SYT5		
GO_SEGMENTATION																	DLL1 NKD1 SFRP1																							
GO_SENSORY_ORGAN_DEVELOPMENT								SLITRK6 TMOD1	FJX1 TMOD1					DLL4 DRD2 FLT1 LRIG1 NINJ1 SPARC	DLL1 LRIG1 SLITRK6	IGFN1 LRIG1 NINJ1 NKD1 PROX1 SPARC	DLL1 IGFN1 NKD1 PDE6B SLITRK6 WNT9A						DRD2 GRHL3 SLITRK6 TMOD1	DLL4 GRHL3 IGFN1 KCNK3 LRIG1 PROX1	DLL1 DLL4 DRD2 FJX1 FLT1 PROX1				DLL4 DRD2 FLT1 GRHL3		DRD2 NINJ1 PDE6B SLITRK6 TMOD1	DRD2 NKD1 SLITRK6 WNT9A	NINJ1 TMOD1	KCNK3 NEUROD1 SDK2 TMOD1	GRHL3 IGFN1				DLL4 NKD1 PDE6B WNT9A	
GO_SENSORY_ORGAN_MORPHOGENESIS															DLL1 LRIG1 SLITRK6	IGFN1 LRIG1 NKD1 PROX1	DLL1 IGFN1 NKD1 SLITRK6 WNT9A						GRHL3 SLITRK6	GRHL3 IGFN1 LRIG1 PROX1	DLL1 FJX1 PROX1							NKD1 SLITRK6 WNT9A			GRHL3 IGFN1				NKD1 WNT9A	
GO_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS																	PDE6B SLITRK6												DLL4 RGS9										DLL4 PDE6B	
GO_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS															LRIG1 SLITRK6	LRIG1 NTRK1	NTRK1 SLITRK6																							
GO_SENSORY_SYSTEM_DEVELOPMENT								SLITRK6 TMOD1	FJX1 TMOD1	PDE6B PROX1 SDK2				DLL4 DRD2 FLT1 NINJ1	DLL1 SLITRK6	IGFN1 NINJ1 NKD1 PROX1	DLL1 IGFN1 NKD1 PDE6B SLITRK6 WNT9A						DRD2 GRHL3 SLITRK6 TMOD1	DLL4 GRHL3 IGFN1 PROX1	DLL1 DLL4 DRD2 FJX1 FLT1 PROX1				DLL4 DRD2 FLT1 GRHL3		DRD2 NINJ1 PDE6B SLITRK6 TMOD1	DRD2 NKD1 SLITRK6 WNT9A	NINJ1 TMOD1		GRHL3 IGFN1				DLL4 NKD1 PDE6B WNT9A	
GO_SEQUESTERING_OF_CALCIUM_ION																									DRD2 PLCG2				DRD2 PLCG2											
GO_SERINE_HYDROLASE_ACTIVITY										CELA3A CELA3B KLK12 LTF			HGFAC MMP2			HGFAC PCSK1 TMPRSS11E	CELA3B HGFAC KLK12					LTF TMPRSS11E	CELA3A CELA3B KLK12		CELA3B HGFAC KLK12 MMP2															
GO_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY														SPINK4 TFPI2									AMBP SPINK4		SERPINI1 SPINK4									AGT TFPI2						
GO_SEX_DIFFERENTIATION																	NTRK1 SFRP1																							
GO_SH2_DOMAIN_BINDING				SYNGR3 SYP																																				
GO_SIGNALING_RECEPTOR_BINDING		C1QL1 GDF10 LEFTY1 TUBB3		C1QL1 CHGB LEFTY1 NTRK1 SOCS1 TUBB3		IL17C MDK NTRK1 SOCS1									ANKS1B DLL1 GAL LEFTY1 SCG2		CRLF1 DLL1 NTRK1 RASL11B SFRP1 TUBB3 WNT9A							CDH5 COL16A1 DLL4 LEFTY1 PROX1 RASL11B SEMA6B	ACTN3 CDH5 CRLF1 DLL1 DLL4 DRD2 GDF10 MDK PROX1 SOCS1				CACNG4 COL16A1 CPE DLL4 DRD2 GDF10 LEFTY1 MDK SOCS1					ADORA2A AGT C1QL1 CDH5 CHGB CPE CSH1 GAL JAM3 MDK SOCS1			AGT BEX1 GNAO1	BEX1 CPE CSH1 SOCS1 TUBB3	C1QL1 CPE DLL4 GAL TUBB3 WNT9A	
GO_SIGNALING_RECEPTOR_LIGAND_PRECURSOR_PROCESSING																																		CPE PCSK1						
GO_SIGNAL_RELEASE			CADPS FFAR2 SOCS1	KCNJ11 RFX6 SOCS1 SYP			AGT CPE SFRP1 SYP		CHRNA3 CHRNB2		CHGA SYT5																		CPE CPLX1 DRD2 SOCS1		ABCC8 AGT CHGA DRD2 SYP			ADORA2A AGT CPE GAL NEUROD1 RFX6 SOCS1			AGT SOX4	CPE FFAR2 SOCS1 SYT5	CPE CSF1R GAL SYP	AGT KCNJ11 SOCS1 SYP
GO_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR																									PCBP4 SOX4 TP73															
GO_SIGNAL_TRANSDUCTION_BY_PROTEIN_PHOSPHORYLATION															AMBP RGS4 SCG2																					RGS4 TP73				
GO_SIGNAL_TRANSDUCTION_INVOLVED_IN_CELL_CYCLE_CHECKPOINT																									PCBP4 SOX4															
GO_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE				MAD2L2 PCBP4																					MAD2L2 PCBP4 SOX4															MAD2L2 PCBP4
GO_SITE_OF_POLARIZED_GROWTH																						STMN3 TUBB3																DPYSL3 TUBB3	STMN3 TUBB3	
GO_SKELETAL_MUSCLE_ADAPTATION																																								ACTN3 CAMK2B
GO_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT																									ACTN3 DLL1 SAP30															
GO_SKELETAL_MUSCLE_TISSUE_GROWTH																									ACTN3 DLL1															
GO_SKELETAL_SYSTEM_DEVELOPMENT																									GDF10 MDK MMP2 PRELP SOX4												LTF SOX4			
GO_SKELETAL_SYSTEM_MORPHOGENESIS																	SFRP1 WNT9A																						MMP2 WNT9A	
GO_SKIN_DEVELOPMENT															DLL1 GAL								GRHL3 KLK12																	
GO_SKIN_EPIDERMIS_DEVELOPMENT															DLL1 GAL																									
GO_SMAD_PROTEIN_SIGNAL_TRANSDUCTION		GDF10 LEFTY1																						ATOH8 LEFTY1	ATOH8 GDF10				GDF10 LEFTY1											
GO_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS										OSBPL6 PLTP PROX1 RBP1						GGT5 PROX1 RBP1																		AKR1B1 GGT5 OSBPL6 PLCG2 QDPR						
GO_SMOOTHENED_SIGNALING_PATHWAY							GPC2 SFRP1										SFRP1 WNT9A																							
GO_SMOOTH_MUSCLE_CELL_MIGRATION																															AGT MDK			AGT MDK						AGT MDK
GO_SMOOTH_MUSCLE_CELL_PROLIFERATION							AGT AKR1B1						AGT MMP2																		AGT AKR1B1			AGT AKR1B1 MMP2						AGT AKR1B1
GO_SMOOTH_MUSCLE_CONTRACTION									CHRNA3 CHRNB2				AGT SSTR2																		AGT DRD2									
GO_SODIUM_CHANNEL_ACTIVITY																									CACNA1H SCN1B															
GO_SODIUM_CHANNEL_COMPLEX																									CACNA1H SCN1B															
GO_SODIUM_ION_HOMEOSTASIS																															AGT DRD2			ADORA2A AGT						
GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORT							HECW2 SCN1B SLC6A17																																	
GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY																									CACNA1H SCN1B															
GO_SODIUM_ION_TRANSPORT							HECW2 SCN1B SLC6A17															DRD2 SCN1B SLC38A3			CACNA1H DRD2 SCN1B				DRD2 HECW2 NKAIN1			DRD2 SLC6A17								
GO_SOMATODENDRITIC_COMPARTMENT			ANKS1B ELFN1 SAMD14 SCN1B	CNIH2 KCNJ11 MAP6 NTRK1 TUBB3							MAP6 SYT5			CPLX1 DRD2 EPHB3 LZTS1 MPP2	ANKS1B GAL P2RX6							DRD2 EPHB3 SCN1B TUBB3									ANKS1B CNIH2 DRD2 GNAO1 MAP6 MPP2 SAMD14 SCGN SCN1B								CYGB GAL TUBB3	CNIH2 KCNJ11 LZTS1 MAP6 MPP2 P2RX6 SCGN SCN1B
GO_SOMITE_DEVELOPMENT																	DLL1 NKD1 SFRP1																							
GO_SOMITOGENESIS																	DLL1 NKD1 SFRP1																							
GO_SPECIFICATION_OF_SYMMETRY															DLL1 LEFTY1																									
GO_SPINAL_CORD_DEVELOPMENT																								DLL4 PROX1	DLL1 DLL4 PROX1 SOX4	DLL4 SOX4														
GO_SPINDLE									HECW2 HSPA2																		DYNC1I1 HSPA2											DYNC1I1 HECW2		
GO_STARTLE_RESPONSE																							DRD2 SLITRK6								DRD2 SLITRK6	DRD2 SLITRK6								
GO_STEM_CELL_DIFFERENTIATION																	SFRP1 TP73																							
GO_STEROID_BINDING										OSBPL6 SIDT1																														
GO_STEROID_BIOSYNTHETIC_PROCESS										OSBPL6 PROX1														CACNA1H PROX1																
GO_STEROID_HORMONE_SECRETION																																		AGT GAL						
GO_STEROID_METABOLIC_PROCESS																								CACNA1H PROX1										AGT AKR1B1 GAL OSBPL6						
GO_STEROL_BINDING										OSBPL6 SIDT1																														
GO_STEROL_TRANSPORT										OSBPL6 PLTP																														
GO_STEROL_TRANSPORTER_ACTIVITY										OSBPL6 PLTP																														
GO_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE							AGT AKR1B1 SFRP1										AKR1B1 SFRP1						AKR1B1 AMBP				AKR1B1 GADD45G			AKR1B1 AMBP GADD45G		AKR1B1 GADD45G								
GO_STRIATED_MUSCLE_ADAPTATION																																								ACTN3 CAMK2B
GO_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS																															AGT MDK			AGT MDK						AGT MDK
GO_STRIATED_MUSCLE_CELL_DIFFERENTIATION													AGT RGS4		DLL1 RGS4									CACNA1H PROX1	CACNA1H DLL1 PROX1 RGS4						AGT RGS4 TMOD1									
GO_STRIATED_MUSCLE_CONTRACTION			ACTN3 SCN1B																												CHGA SCN1B									ACTN3 SCN1B
GO_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON																																							TUBA1A TUBB3	
GO_STRUCTURAL_MOLECULE_ACTIVITY										ACTN3 MATN2 MUC5AC PRELP TUBA1A																				MRPL34 MYBPC2										
GO_SULFUR_COMPOUND_BINDING			CRISPLD2 DPYSL3							CRISPLD2 LTF PRELP							CRISPLD2 SFRP1							LTF PRELP	LTBP2 MDK PRELP SMOC2	PRELP SMOC2														
GO_SULFUR_COMPOUND_CATABOLIC_PROCESS																																		DPEP1 GGT5						
GO_SUPEROXIDE_METABOLIC_PROCESS																																								AGT NOXO1
GO_SUPRAMOLECULAR_COMPLEX																										ADORA2A COL16A1 KIF1A MEX3A	DYNC1I1 MEX3A TUBA1A							ADORA2A JAM3 KIF19 MAP6 MMP2 SOCS1 TMOD1				DPYSL3 DYNC1I1 SOCS1 TUBB3		
GO_SUPRAMOLECULAR_FIBER_ORGANIZATION																									CDH5 KIF19 LTBP2 MAD2L2 PROX1 RGS4															
GO_SUPRAMOLECULAR_POLYMER																										ADORA2A COL16A1 KIF1A								ADORA2A JAM3 KIF19 MAP6 MMP2 TMOD1				DPYSL3 DYNC1I1 TUBB3		
GO_SYMPORTER_ACTIVITY							SLC16A12 SLC6A17																																	
GO_SYNAPSE		C1QL1 CAMK2B MPP2 PMP22	ANKS1B CADPS DPYSL3 ELFN1 GPC2 NPTX1 RIMBP2 SAMD14	C1QL1 CNIH2 DSCAML1 LRFN1 PDE2A SYNGR3 SYP	GPC2 PMP22 SYNGR3		FAIM2 GABRE GPC2 PDE2A RIMBP2 SAMD14 SLC6A17 SYP		CHRNA3 CHRNB2 RIMBP2					CHRNA1 CPLX1 DRD2 LZTS1 MPP2 PDZRN3 PMP22 SPARC	ANKS1B GPC2 P2RX6 RIMBP2 SYP								ANKS1B DPYSL3 DRD2 PMP22 SLC1A2	CADPS IGFN1 KCNK3 KIF1A LZTS1 SYNGR3				CHRNA1 NPTX1 P2RX6 RIMBP2	CACNG4 CPLX1 DRD2 GABBR2 GPC2 RAB26 RGS9		ANKS1B BAALC CNIH2 DRD2 FAIM2 GABRE MPP2 PDZRN3 RAB26 SAMD14 SCGN SYP TUBA1A	CADPS CHRNA1 DRD2 FAIM2 MPP2 PDE2A SLC6A17		ADORA2A BAALC C1QL1 DSCAML1 GPC2 KCNK3 MPP2 P2RX6 PMP22 RAB26 SDK2 SYNGR3						CAMK2B CNIH2 LRFN1 LZTS1 MPP2 P2RX6 PDE2A SCGN SYP
GO_SYNAPSE_ASSEMBLY				LRFN1 NTRK1										DRD2 EPHB3		IGFN1 NTRK1	EPHB3 IGFN1 NTRK1 SLITRK6					DRD2 EPHB3	DRD2 SLITRK6	EPHB3 IGFN1							DRD2 SLITRK6	DRD2 SLITRK6								
GO_SYNAPSE_ORGANIZATION		C1QL1 CAMK2B		C1QL1 LRFN1 NTRK1		NEUROD2 NTRK1		CHRNA1 SLITRK6						CHRNA1 DRD2 EPHB3 PDZRN3 SPARC		IGFN1 NTRK1 SPARC	EPHB3 IGFN1 NTRK1 SLITRK6					DRD2 EPHB3	DRD2 SLITRK6	EPHB3 IGFN1 KIF1A							DRD2 NEUROD2 PDZRN3 SLITRK6 TUBA1A	CHRNA1 DRD2 SLITRK6								
