	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
WP_IMATINIB_AND_CHRONIC_MYELOID_LEUKEMIA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007771105456519822	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03311089125100031	1	1	1	1	0.0029469242600289602	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.021395526562249856	1	1	1	0.0018090192138663364	1	1	1	1	1	1	1
WP_INSULIN_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	0.07816019631308013	1	1	0.05215057415421376	1	1	1	1	1	1	1	1	1	0.05460426862883727	1	1	1	1	1	1	1	1	1	1	1	0.03676661992579766	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06821975843355654	1	1	1	0.012540023786872467	1	1	1	1	1	0.01952290303518389	1	1	0.01738817686838856	1	0.07206156306911071	1
WP_INTEGRINMEDIATED_CELL_ADHESION	1	1	0.0891988724395264	0.02687687567939423	1	1	1	1	1	1	1	1	0.035968180249111414	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015161561061668105	1	1	1	1	0.065142190671441	1	1	1	0.003321721219346707	1	0.08577676777709142	1	1	1	1	1	1	0.015161561061668105	1	1	1	0.05296323992302543	1	0.04317136147262712	1	0.03548514186341034	1	1	1	1	1	0.052855066204993806	1	1	1	1	1	1
WP_INTRACELLULAR_TRAFFICKING_PROTEINS_INVOLVED_IN_CMT_NEUROPATHY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02292274118524018	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04111081756463508	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022184269595271977	1	1	0.038782314834540865	1	1	1	1	1	1	1	1	1	1
WP_KISSPEPTINKISSPEPTIN_RECEPTOR_SYSTEM_IN_THE_OVARY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04589203130551889	0.0817876499352318	1	1	1	1	0.08000828706923557	1	1	1	1	1	1	1
WP_KIT_RECEPTOR_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019270558040291208	1	1	1	1	1	1
WP_LUNG_FIBROSIS	1	1	1	1	0.05837366724268367	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.034816519383947586	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0072891782705742925	1	1	1	1	1
WP_MAJOR_RECEPTORS_TARGETED_BY_EPINEPHRINE_AND_NOREPINEPHRINE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0006395111819447186	1	1	1	0.00038963788590096193	1	1	1	1	1	1	1	6.211241063858175e-05	1	1	1	0.01482883799033241	1	1	0.0010222977364604535	1	1	1	1	1	1	1	1	0.0005922695950931756	0.00548814618664617	1	1	1	1	1	0.002863468529115565	1	1	1	1	1	1	1	1	1	1	0.013016447098486705	1	1	1	1	1	1	1
WP_MAPK_CASCADE	1	1	0.044015243927211234	1	1	1	1	1	1	1	1	1	0.004028943475542945	1	0.006577524239924748	0.0029065280830928852	1	0.018599983442378787	0.041672631449744424	1	1	1	1	1	1	1	0.013168316521945611	1	1	1	1	0.05904886439555668	1	1	0.08287799631782944	1	1	0.009802404632162531	0.07703148718990316	0.0017545671001378826	1	1	0.05385874261142232	1	1	0.03228385757752761	1	1	0.00799929097079799	0.013528991968305704	1	0.009928919302984562	1	1	1	0.006936796523735689	1	0.05578487380007768	1	1	0.057082487048590425	0.0061089976963893955	1	1	0.00018814261006006028	1	0.0009895715997226828	1
WP_MAPK_SIGNALING_PATHWAY	0.06394773890677463	0.02997772893452022	0.013555033686326823	1	1	1	1	1	1	1	1	1	0.034466181627924586	0.09373700948404329	0.008835056533481378	0.021723457239220312	1	1	1	1	1	1	1	1	0.08570810764720427	1	0.043092079235338754	1	1	0.07457054137912467	0.038027021024817254	0.07887747624847097	1	1	0.02932219803669822	1	1	1	0.008232633072652318	0.08007836687569947	1	1	0.023654738855343083	0.011065590988045604	1	0.020114105998140563	1	0.010020292308178025	0.01872014305227576	1	1	0.006923802649539401	1	0.044420593699626476	0.005548482408320288	0.029380084524018857	1	0.026004889572884826	1	0.0914532470121221	1	0.058638328665896466	1	1	0.010053459543278187	1	1	1
WP_MBDNF_AND_PROBDNF_REGULATION_OF_GABA_NEUROTRANSMISSION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0021765500035838548	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_MECP2_AND_ASSOCIATED_RETT_SYNDROME	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010819561627568808	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08737028772666044	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_MESODERMAL_COMMITMENT_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.046509480191376906	1	0.07615450577507066	1	1	1	1	1	1	1	1	1	1	0.005358465434070592	1	1	1	1	1	1	1	1	1	1	1	0.03631043377535237	1	1	1	1	1	1	1	1	1	1	0.05994590263160593	1	1	1	1	0.0879171103725398	1	1	1	1	1	1	1	1	1	1	1
WP_MIRNA_REGULATION_OF_PROSTATE_CANCER_SIGNALING_PATHWAYS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09077278031001978	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_MONOAMINE_GPCRS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07487515883136298	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_MONOAMINE_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	0.0037916252383489724	0.0879126670638628	0.0004970568260118657	0.03149458988425735	1	1	0.0037593122207414398	1	5.0280732222796054e-05	1	1	1	1	1	1	1	1	1	0.007416710903279222	1	1	0.0709574380202107	9.050927503773121e-05	1	1	1	0.07301131588894816	1	1	0.0026995214487510744	0.05096525792872297	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00048496830084776565	1	1	1	1	1	1	1	1	1	1
WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS	1	0.06885388800128767	0.02245437229180325	0.016808571214380286	0.07527016441274803	1	1	1	1	0.03056455242948042	1	0.001800584681150963	1	0.0032637250934262063	9.699456726652844e-05	0.0492850938216175	1	0.018207817048898844	0.019989086796782907	1	0.0497837142890728	1	1	1	1	0.052808940277684124	0.009832469777750097	1	1	1	0.014819733065868368	0.011847167742973674	1	0.00032733579557941983	0.08091981290228212	1	1	0.03506757394466742	0.006673053378694838	1	1	1	7.919481527374206e-05	0.00018268258638365342	1	0.04673423260201559	0.0546132023064152	1	1	0.05332297516542095	1	0.0003015526580366634	1	1	0.00041225569518643645	0.00011244864850379344	0.0016564212042724513	0.0024320126990146074	1	1	0.00010193427032245683	0.002363511449347544	1	1	1	0.03506757394466742	0.0025512874101693006	0.019216531340008003
WP_NANOPARTICLEMEDIATED_ACTIVATION_OF_RECEPTOR_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.044715051372286374	0.026217922057087062	1	1	0.03286727798119704	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06138824565260104	1	1	1	0.04264298833790736	1	1	0.025378266031698682	1	1	1	1	1	1	1	1	1	0.04629352300715861	1	0.04419352248160968	1	1	0.045238902375157375	1	1	1	1	1	1	1
WP_NEURAL_CREST_CELL_MIGRATION_DURING_DEVELOPMENT	1	1	0.06489084732599038	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019902667957947706	1	1	1	0.09380485508454361	0.012866505528973393	1	1	0.021550100520488003	1	1	1	0.002475348765560992	1	1	1	0.07891949930894193	1	1	1	0.052624213089701444	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_NEURAL_CREST_CELL_MIGRATION_IN_CANCER	1	1	0.07342192602615838	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022728647893336618	1	1	1	1	0.01557560623655907	1	1	0.025943328062972504	1	1	1	0.003212403634045957	1	1	1	0.08909288918175995	1	1	1	0.05967026237409856	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_NEURAL_CREST_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006815688729694069	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07843204830333872	1	1	1	1	1	1	0.03142077199648541	1	1	1	1	1	0.025234373671632282	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_NICOTINE_ACTIVITY_ON_DOPAMINERGIC_NEURONS	1	1	0.018939768950622438	1	0.007417440316286994	1	1	1	1	1	1	1	1	0.003995688550746501	0.001775820117115079	1	0.004037320504582831	1	0.017889789529046296	1	1	1	1	1	1	1	0.005456111743147862	1	1	1	0.02823551404029867	0.02576684332943746	1	7.816307514563192e-06	0.03688279658700133	1	0.0005387094763530387	1	0.03412343468895207	1	1	1	8.252812579578883e-05	1	1	0.013721544808860342	0.0008443019726407375	1	1	0.005608894641067508	1	0.03244269706067138	1	1	1	1	0.021395526562249856	1	1	1	1	1	1	1	1	1	1	1
WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION	1	1	1	1	1	1	1	1	1	1	1	1	0.008376948716791954	0.038321081444902094	1	1	1	1	0.011696160927202714	1	1	1	1	1	1	1	0.02673702680025225	1	1	1	1	0.019650170683604307	1	0.027952936314760146	0.005126301466566341	1	0.053016377309158536	1	1	1	1	1	1	1	1	0.06352671802015886	1	1	1	1	1	0.00399889394302444	1	1	0.06352671802015886	1	0.09526041882903546	1	1	1	1	0.012616794780516027	1	1	1	1	1	1
WP_NONGENOMIC_ACTIONS_OF_125_DIHYDROXYVITAMIN_D3	1	1	1	0.07197731324503609	0.07197731324503609	1	1	1	1	1	1	1	1	1	0.05009440117807351	1	1	0.0750443625450381	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01032450347877889	1	1	1	1	0.01752852799871063	1	1	1	0.04386478389058035	1	0.046965577712747675	0.0992845857935829	1	1	1	1	1	1	1	0.0027429517579089513	1	1	1	0.00019492624089734178	0.04173369306427788	0.04930279566201867	1	1	0.009670490258171238	0.00011517145590989042	0.009182082506763445	1	1	1	0.06745703522971291	1
WP_NOTCH1_REGULATION_OF_HUMAN_ENDOTHELIAL_CELL_CALCIFICATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018311545958915487	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.024270251921131636	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_NOTCH_SIGNALING_PATHWAY_NETPATH	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03719896128061051	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010144050864179355	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03084611752714994	1	1	1	1	1	1	0.0036392999827782324	1	1	1	1
WP_NOVEL_INTRACELLULAR_COMPONENTS_OF_RIGILIKE_RECEPTOR_RLR_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0989173213999357	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_OLIGODENDROCYTE_SPECIFICATION_AND_DIFFERENTIATION_LEADING_TO_MYELIN_COMPONENTS_FOR_CNS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05044956555409086	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.052808940275644534	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06581896519315289	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_ONE_CARBON_METABOLISM_AND_RELATED_PATHWAYS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03411397190727139	1	1	1	1	1	1	1	1	1	1	1	1	0.005401658567921408	1	1	1	1	1
WP_OSTEOBLAST_DIFFERENTIATION	1	0.004108405092099643	1	0.03784718117504049	0.006400829287052101	1	1	1	1	0.018024940466874417	1	0.028159616804031562	1	1	0.01277760856392407	0.020195289761350543	0.016847424364363373	0.04020306510853566	1	1	0.029752467409772998	1	1	0.029752467409772998	1	1	1	1	1	1	1	0.054613202310479836	1	1	1	1	1	0.016847424364363373	0.025477307834879448	1	1	0.033532755521193724	1	1	1	1	1	1	0.08523396145154516	1	1	0.0011744212448902003	1	1	0.0035455499318709505	0.0005423628970590011	0.009484056346308334	1	1	0.0017851404909945412	0.0005022919264301429	0.06702001092957188	0.0017851404909945412	0.012471398844554948	0.062087491903934255	0.002076243120027521	0.000725266544132519	0.011224227816140964
WP_OVERVIEW_OF_NANOPARTICLE_EFFECTS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014755067548379297	1	1	1	1	1	1	1	1	1	1	1	0.023370690792157478	0.02131060594234646	1	1	0.030605897044017505	1	1	1	1	1	1	1	0.019332031408132333	1	1	0.011298170375627858	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_OXIDATIVE_DAMAGE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06153147931885694	1	1	1	1	1	1	1	1	1	1	1	0.09380485508454361	1	1	1	1	1	1	1	1	1	0.015828984547609615	1	0.011187345548326344	1	1	0.04798176632783446	0.052624213089701444	1	0.01216688656212972	1	1	1	1	1	1	0.08533321460342769	0.07266964743923876	1	1	1	0.012220827626483577	1	1	1	1	0.014874019487325363	1	1
WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05315676858680041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.034376827906638985	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_PATHWAYS_IN_CLEAR_CELL_RENAL_CELL_CARCINOMA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.040300551671799356	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_PATHWAYS_REGULATING_HIPPO_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	0.01743651627024001	1	1	1	1	0.07449626753745542	0.025189451559649023	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04959541070328233	1	1	1	1	1	1	1	1	1	1	1	0.005488146186487741	1	1	1	1	1	1	1	1	1	0.001086792185876706	0.04840643935056188	1	1	1	1	1	1
WP_PEPTIDE_GPCRS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04563684137536217	1	1	1	1	1	1	1	1	0.04563684137536217	0.08705624579463533	1	1	1	1	1	1	0.026433855592234323	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010202307845876613	1	1	1	1	1	1	1	1
WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION	1	1	0.017417282939770073	1	1	1	1	1	1	1	1	1	1	1	0.0035847439548105653	0.08039070453183905	0.024999050103646114	1	0.00018439009195914124	1	1	1	1	1	1	1	9.385566571373793e-06	1	1	1	0.030367403092347756	1	1	0.0008426863630897063	0.007789156785507068	1	0.06530188808117576	1	0.03937291013533195	1	1	1	0.0032621221197223216	0.061972207241930866	1	1	0.0852339614462716	1	1	0.03411397190727139	1	1	1	1	0.07800301524299358	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_PHOTODYNAMIC_THERAPYINDUCED_AP1_SURVIVAL_SIGNALING	1	1	0.09459074006851109	1	1	1	1	1	1	1	1	1	1	1	1	0.07282481541955343	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05601222155613084	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014165020792324179	1	1	1	1	1	1
WP_PI3KAKT_SIGNALING_PATHWAY	1	0.0670850836085749	0.06197738824979615	1	1	1	1	1	1	0.02128525605808329	1	1	1	1	1	1	1	0.0225667719007161	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07582599353208097	1	1	1	1	1	1	0.03782416959733226	1	1	1	1	0.04772730238174461	1	1	1	0.03390466429645067	1	1	1	1	1	1
WP_PKCGAMMA_CALCIUM_SIGNALING_PATHWAY_IN_ATAXIA	1	1	1	1	1	1	1	1	1	1	1	0.006489179116567656	1	0.045242605850180695	0.026820798694457304	1	1	0.008513118649790319	0.01955337102868837	1	1	1	1	1	1	1	1	1	1	1	1	0.0281241902359205	1	1	1	1	1	1	1	1	1	1	0.02554311722426661	0.011669419225090016	1	1	1	1	1	1	1	0.0031249703818395647	1	1	0.0008358534059274003	0.027795952049391226	1	1	1	1	0.02714425056940517	1	1	1	1	1	1	1
WP_PRADERWILLI_AND_ANGELMAN_SYNDROME	1	1	1	1	1	1	1	1	1	1	1	1	0.01542087909244938	0.019269565701179214	1	1	1	1	0.004042836530218197	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01346738296054395	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS	1	1	1	1	0.0773198263396162	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005049133179270027	1	0.05199246824918535	1	1	1	1	1	1	1	1	1	1	1	1	0.058062475597056906	1	1	1	1	1	1	1	1	1	1	1	1
WP_PRION_DISEASE_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.051251481896595674	1	1	1	1	1	1	1	1	1	1	1	0.07866786019998318	0.07223357266403663	1	1	1	1	1	1	1	1	1	1	0.008427434124284483	0.03128974924536787	1	0.039835276557555366	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_PROSTAGLANDIN_SYNTHESIS_AND_REGULATION	1	1	0.07634191380236732	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_PURINERGIC_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08724388353447643	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06156877678721484	1	0.05883230010616136	1	1	1	1	1	1	1	1	1	1
WP_RAC1PAK1P38MMP2_PATHWAY	1	1	0.03298969149243702	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0946197814546681	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_RAS_SIGNALING	1	1	0.002794933502112573	0.00585735745476712	1	1	1	1	1	1	1	0.08280948482323025	1	1	0.021364984864803316	0.02283644718006106	1	0.03029014463730495	0.009963677850742814	1	1	1	1	1	1	1	0.016714505874271812	1	1	0.04407833655840099	0.08424431320617576	1	1	1	0.018590760541605245	1	1	0.009897360394762078	0.0002675583516487112	1	0.011081271664060699	1	0.019037638893424802	1	1	0.0051245552811710615	0.006572152182080959	1	1	0.0776193535442875	1	1	1	1	1	0.006639815129243165	1	1	1	1	0.0015294749021570464	0.027994066720091415	1	1	1	0.05184776965671445	1	0.025804869818101372
WP_REGULATION_OF_ACTIN_CYTOSKELETON	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04098042951213898	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_REGULATION_OF_APOPTOSIS_BY_PARATHYROID_HORMONERELATED_PROTEIN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023370149195849454	1	1	1	1	1	1	1	1	1	1	1
WP_REGULATION_OF_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.035894624046495016	1	1	1	1	1	1	1	1	1	1	1	0.08814019555805697	1	1	1	1	0.03516829842748814	1	1	1	1	1
WP_REGULATORY_CIRCUITS_OF_THE_STAT3_SIGNALING_PATHWAY	1	1	1	0.08649086854335974	0.08649086854335974	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.067457035231418	1	1	1	1	1	0.067910368784865	1	1	1	1	0.0658774737166542	1	1	1	1	1	0.08115074496507868	1
WP_RENIN_ANGIOTENSIN_ALDOSTERONE_SYSTEM_RAAS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06966055725921239	1	0.004453186233706163	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04534844280469741	1	1	1	1	1	0.013560684753671892	0.04297446623053036	1	1	1	1	1	1	1	1	1	1	1	0.09623859052509687	1	1	1	1	1	1	1	1	1	1	1	1
WP_RESISTIN_AS_A_REGULATOR_OF_INFLAMMATION	1	0.0036218558118035205	1	1	1	1	1	1	1	1	1	1	1	1	0.05643233892683719	1	1	1	0.041672631449744424	1	1	1	1	1	1	1	1	1	1	1	1	0.05904886439555668	1	1	1	1	1	1	0.07703148718990316	1	1	1	0.05385874261142232	0.025289311944316384	1	1	1	1	1	1	1	1	1	1	1	0.05839076621838546	0.049461467817307536	0.05578487380007768	1	1	1	1	1	1	1	1	1	1
WP_RETT_SYNDROME_CAUSING_GENES	1	1	0.08837561153978446	0.03714772444979775	1	1	1	1	1	1	1	0.03001975623601638	1	1	1	1	1	0.038812115985777274	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020751953501409237	1	1	0.034249263382282624	1	0.05500080847227229	0.020843177383127243	0.004750771408659538	1	1	1	1	1	1	0.06587002183146817	1	1	1	1	1	1	1	1	0.06587002183146817	0.02041026136489199	0.015957396222204157	0.019075064868106173	1	1	1	1	1	1	0.012075961254941925	1	1	1
WP_SIGNALING_PATHWAYS_IN_GLIOBLASTOMA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07743656623086193	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07629851969080714	1	1	1	1	1	0.03518984473091069	1	1	1	1	1	1
WP_SIGNAL_TRANSDUCTION_OF_S1P_RECEPTOR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0366117035873047	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05048187294497364	1	1	1	1	1	1	1	1	1	1	1	1	0.04805363643847782	1	1	1	0.037920638193577716	1	0.036179429636374216	1	1	1	1	1	1	1	1	0.010476106058204815	1
WP_SLEEP_REGULATION	1	1	1	1	1	1	1	1	1	1	1	1	0.005315966844108289	1	0.07238193355747935	1	0.012863179293042148	1	0.053758476935922506	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09542577509374905	1	1	1	1	0.09810475579805189	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_SOMITOGENESIS_IN_THE_CONTEXT_OF_SPONDYLOCOSTAL_DYSOSTOSIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00461488384595754	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00485165359948303	2.2663604196004883e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00278459919816032	1	1	1	1	0.0001940625149798869	1	1	0.0025150877070811983	1	1	1	1	1	0.004673552761230715	1	1	1	1	1	1	1
WP_SPHINGOLIPID_METABOLISM_GENERAL_OVERVIEW	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05298154057656801	0.031564642410457866	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03118892172319332	1	1	1	1	1	1	1	1	1	1
