	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	DACH1	DPF3	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF853	ZNF883
REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS			ADCY1 GNG2 GNG4												ADCY1 ADCY2 ADCY5 GNG2 GNG4				ADCY1 ADCY2 ADCY5							ADCY1 ADCY2 ADCY5				ADCY2 ADCY5 GNG2		ADCY1 ADCY2 ADCY5 GNG2 GNG4	ADCY1 GNG2 GNG4								ADCY1 ADCY2 ADCY5 GNG4	ADCY2 ADCY5		ADCY5 GNG2	ADCY5 GNG2			ADCY1 ADCY2 GNG2						ADCY5 GNG4		ADCY1 GNG2 GNG4			ADCY1 ADCY5 GNG4						ADCY5 GNG4		
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY																														AKT3 PAK3			AKT3 PAK3				AKT3 PAK3																														
REACTOME_VISUAL_PHOTOTRANSDUCTION															CLPS GPC6 RBP1 RGS9																					CLPS GPC2 GPC6	CLPS GPC6 RBP1 RGS9		GPC2 RGS9		CLPS GPC6 RBP1 RGS9 TTR														GPC2 RBP1 RGS9 TTR				CLPS RBP1 RGS9 TTR								
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS			KCNA6 KCNAB2	KCNA6 KCNB2 KCNC1 KCNH7	KCNAB2 KCNC1 KCNH2									KCNAB2 KCNB2 KCNH2 KCNH3 KCNH6 KCNH8	KCNH2 KCNH3 KCNH6	KCNAB2 KCNC1 KCNH3	KCNC1 KCNH8		KCNH6 KCNH7 KCNH8													KCNB2 KCNC1 KCNH3 KCNH6	KCNA6 KCNAB2 KCNB2 KCNC1 KCNH2 KCNH6 KCNH7		KCNAB2 KCNB2 KCNH2 KCNH8	KCNAB2 KCNB2 KCNC1 KCNH7			KCNC1 KCNH2		KCNAB2 KCNB2 KCNC1 KCNH6 KCNH8	KCNC1 KCNH7					KCNAB2 KCNH7	KCNC1 KCNH3		KCNH2 KCNH3 KCNH6 KCNH8			KCNC1 KCNH8	KCNC1 KCNH3 KCNH6	KCNAB2 KCNC1 KCNH2 KCNH8	KCNB2 KCNC1			KCNAB2 KCNC1 KCNH7 KCNH8					KCNH3 KCNH6	KCNB2 KCNC1 KCNH8		
REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4												FZD4 PRKCG		FZD4 PRKCG																											FZD4 PRKCG																		FZD4 PRKCG						FZD4 PRKCG		
SIG_BCR_SIGNALING_PATHWAY		AKT3 ITPR1													AKT3 ITPR1				AKT3 ITPR1																																																
SIG_CD40PATHWAYMAP															MAPK8IP1 MAPK8IP2																							MAPK10 MAPK8IP2															MAPK10 MAPK8IP1	MAPK10 MAPK8IP1													
SIG_CHEMOTAXIS		AKT3 ITPR1		PAK3 PAK6											AKT3 ITPR1 PAK6				AKT3 ITPR1 PAK6											AKT3 PAK3 PAK6			AKT3 PAK3 PAK6				AKT3 PAK3 PAK6					ITPR1 PAK6		AKT3 PAK6										ITPR1 PAK6					ITPR1 PAK6								
SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES		AKT3 ITPR1													AKT3 ITPR1				AKT3 ITPR1																						AKT3 ITPR1																										
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES				PAK3 PAK6																										AKT3 PAK3 PAK6							AKT3 PAK3 PAK6																														
SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES				PAK3 PAK6																										PAK3 PAK6							PAK3 PAK6																														
ST_ADRENERGIC																			ITPR1 MAPK10													ITPR1 KCNJ3							GAST MAPK10		ITPR1 MAPK10			KCNJ3 MAPK10			KCNJ3 MAPK10						GAST ITPR1 MAPK10	ITPR1 MAPK10					ITPR1 MAPK10								
ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	GAST MAPK8IP2		MAP1B MAPK8IP2												MAPK8IP1 MAPK8IP2																							MAPK10 MAPK8IP2	GAST MAPK10													GAST MAPK8IP2	GAST MAPK10 MAPK8IP1	MAPK10 MAPK8IP1		MAP1B MAPK8IP1											
ST_FAS_SIGNALING_PATHWAY															MAPK8IP1 MAPK8IP2 NCS1									MAPK8IP2 TNFRSF6B									MAPK8IP1 NCS1 TNFRSF6B					MAPK10 MAPK8IP2	MAPK10 TNFRSF6B		MAPK10 NCS1 TNFRSF6B													MAPK10 MAPK8IP1 NCS1						MAPK8IP2 NCS1							
ST_GAQ_PATHWAY		AKT3 ITPR1													AKT3 ITPR1				AKT3 ITPR1																						AKT3 ITPR1																										
ST_GRANULE_CELL_SURVIVAL_PATHWAY															MAPK8IP1 MAPK8IP2																							MAPK10 MAPK8IP2															MAPK10 MAPK8IP1	MAPK10 MAPK8IP1													
ST_G_ALPHA_I_PATHWAY		AKT3 ITPR1													AKT3 ITPR1				AKT3 ITPR1							AKT3 KCNJ3						ITPR1 KCNJ3									AKT3 ITPR1			AKT3 KCNJ3												AKT3 KCNJ3											
ST_INTEGRIN_SIGNALING_PATHWAY				PAK3 PAK6											AKT3 MAPK8IP1 MAPK8IP2 PAK6				AKT3 MAPK10 PAK6										MAPK8IP2 PAK3				AKT3 MAPK8IP1 PAK3 PAK6	MAPK8IP2 PAK3			AKT3 MAPK10 PAK3 PAK6	MAPK10 MAPK8IP2	MAPK10 PAK6				MAPK10 PAK6	AKT3 MAPK10 PAK6								MAPK8IP2 PAK3	MAPK10 MAPK8IP1 PAK6	MAPK10 MAPK8IP1 PAK6									MAPK10 PAK6				
ST_JNK_MAPK_PATHWAY													MAP3K12 MAPK10		GCK MAP3K12	MAP3K12 MAPK10		GCK MAP3K12	GCK MAPK10																	MAP3K12 MAPK10					MAP3K12 MAPK10			MAP3K12 MAPK10									GCK MAPK10	MAP3K12 MAPK10					GCK MAPK10				MAP3K12 MAPK10				
ST_MYOCYTE_AD_PATHWAY																														GAST KCNJ3		ITPR1 KCNJ3	GAST KCNJ3																				GAST ITPR1														
ST_T_CELL_SIGNAL_TRANSDUCTION				PAK3 PAK6																																																															
ST_WNT_BETA_CATENIN_PATHWAY		AKT3 NKD1										DACT1 NKD1		DKK3 NKD1 SFRP1	AKT3 DKK3 NKD1				AKT3 CXXC4 DACT1											AKT3 DACT1 SFRP1	AKT3 CXXC4 SFRP1	DKK3 SFRP1	AKT3 DACT1 DKK3				AKT3 CXXC4 DKK3 NKD1				AKT3 CXXC4 NKD1				DACT1 SFRP1					CXXC4 NKD1 SFRP1				CXXC4 NKD1	CXXC4 NKD1										DKK3 SFRP1		
ST_WNT_CA2_CYCLIC_GMP_PATHWAY																																									CAMK2B ITPR1													CAMK2B ITPR1													
WNT_SIGNALING												FZD4 NKD1																																																							
WP_22Q112_DELETION_SYNDROME																								P2RX6 TUBA3FP												P2RX6 TUBA3FP																												P2RX6 TUBA3FP			
WP_ADIPOGENESIS													AGT GATA2																																																						
WP_ALLOGRAFT_REJECTION																													CXCL12 HLA-DQA2																																						
WP_ALZHEIMERS_DISEASE																				CDK5R1 ITPR1																																															
WP_AMINO_ACID_METABOLISM		BHMT TPH1		DDC TDO2 TPH1																								DDC TDO2																											DDC FTCD TPH1						BHMT DDC						
WP_AMPACTIVATED_PROTEIN_KINASE_AMPK_SIGNALING																																								CCNA1 INS-IGF2												CCNA1 INS-IGF2	CCNA1 CPT1C INS-IGF2														
WP_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS																			NEFM PRPH													NEFM PRPH																					NEFL PRPH														
WP_ANGIOPOIETIN_LIKE_PROTEIN_8_REGULATORY_PATHWAY													MAP3K12 MAPK10																																																		MAP3K12 MAPK10				
WP_APOPTOSIS																																							MAPK10 TP73																												
WP_APOPTOSIS_MODULATION_AND_SIGNALING																								NAIP TNFRSF6B																																											
WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY			CACNA1C CACNA2D1 CACNA2D2									CACNA2D2 CACNB2					CACNA1C CACNA2D2															CACNA2D1 CACNA2D2 CACNG4 SGCD SLC8A1	CACNA1C CACNA2D2 CACNG4 SGCD SLC8A1			CACNA2D1 SLC8A1	CACNA1C CACNA2D1 CACNG4 SLC8A1					CACNA1C CACNA2D1 CACNA2D2 CACNB2 SLC8A1				CACNA1C SLC8A1		CACNA2D1 CACNA2D2		CACNB2 CACNG4 SLC8A1				CACNA1C CACNA2D2 SGCD	CACNA2D1 CACNA2D2 SLC8A1	CACNA1C CACNA2D2 SLC8A1			CACNA2D1 CACNA2D2 CACNG4				CACNA1C CACNB2				
WP_ASSOCIATION_BETWEEN_PHYSICOCHEMICAL_FEATURES_AND_TOXICITY_ASSOCIATED_PATHWAYS												CAMK1 FZD4																													CAMK1 FZD4 NEFM																		CAMK1 FZD4 NEFM								
WP_ATM_SIGNALING_PATHWAY				AP3B2 TP73																															AP3B2 TP73						AP3B2 TP73				AP3B2 TP73														AP3B2 TP73								
WP_BDNFTRKB_SIGNALING					ADCY1 NTRK2																					ADCY1 NTRK2															ADCY1 GRIN1 NTRK2			GRIN1 NTRK2			ADCY1 NTRK2						GRIN1 NTRK2			ADCY1 NTRK2											
WP_BIOGENIC_AMINE_SYNTHESIS			DDC GAD2	DDC TPH1										DDC TPH1																DDC GAD2 TPH1							DDC TPH1							DDC TPH1						DDC GAD2			DDC GAD2		DDC TPH1												
WP_BMP2WNT4FOXO1_PATHWAY_IN_HUMAN_PRIMARY_ENDOMETRIAL_STROMAL_CELL_DIFFERENTIATION			SFRP1 SMAD9											SFRP1 SST																SFRP1 SMAD9	SFRP1 SMAD9		SMAD9 SST																																		
WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY	GRIA2 GRIN1				CAMK1 CDK5R1 NTRK2		GABRB3 GRIA2						GABRB3 MAPK10		CDK5R1 SHC3 SPP1 SYN1	MAPK10 NTRK2 SHC3 SIRPA			GABRB3 GRIA2 MAPK10 NCAM1 SHC3 SIRPA	CDK5R1 SYN1					CDK5R1 GABRB3 GRIA2 NCAM1		GABRB3 NCAM1	CAMK1 SHC3 SIRPA		CAMK1 GABRB3 GRIA2 NCAM1 SHC3 SIRPA SYN1							CAMK1 CDK5R1 GABRB3 MAPK10 NCAM1 NTRK2 SIRPA				CAMK1 GRIN1 MAPK10 NCAM1 NTRK2	GABRB3 GRIA2 NTRK2 SHC3	MAPK10 NTRK2 SHC3	GRIN1 MAPK10 NCAM1 NTRK2 SIRPA SPP1			MAPK10 NTRK2 SIRPA						GABRB3 GRIA2 GRIN1 MAPK10 NCAM1 NTRK2 SIRPA	GABRB3 MAPK10 NTRK2 SIRPA		NTRK2 SHC3 SIRPA SPP1 SYN1			CAMK1 CDK5R1 MAPK10 SHC3 SIRPA								
WP_CALCIUM_REGULATION_IN_THE_CARDIAC_CELL		ITPR1 RGS5	ADCY1 CACNA1B CACNA1C CAMK1 GNG2 GNG4 KCNJ3 RGS16 RGS9	ADCY5 CACNA1A CAMK1 CAMK2B RGS5 RGS9	ADCY1 CAMK1 CAMK2B RGS16							CAMK1 GNAO1 ITPR1 PRKCG RGS11 RGS5 RGS9		CACNA1A CACNA1B CACNA1E CAMK2B CHRM4 GNAO1 GNG2 GNG4 PRKCG RGS16 RGS4 RGS5 SLC8A1	ADCY1 ADCY2 ADCY5 CACNA1A GNAO1 GNG2 GNG4 ITPR1 RGS9	ADCY5 CACNA1A RGS4 RGS5			ADCY1 ADCY2 ADCY5 CACNA1A CACNA1C CACNA1E ITPR1							ADCY1 ADCY2 ADCY5 CACNA1C CACNA1E KCNJ3	CACNA1B CAMK2B			ADCY2 ADCY5 CACNA1A CACNA1B CACNA1C CACNA1E CAMK1 CHRM4 GNG2 KCNJ3 RGS11 RGS4 RGS5	ADCY1 CACNA1A CAMK2B RGS16 RGS5 RGS9	ADCY1 ADCY2 ADCY5 CHRM4 GNG2 GNG4 ITPR1 KCNJ3 RGS16 RGS5 SLC8A1	ADCY1 CACNA1A CACNA1C CACNA1E CHRM4 GNAO1 GNG2 GNG4 KCNJ3 RGS16 SLC8A1		ADCY2 CACNA1E CAMK2B GNAO1	ADCY5 GNAO1 SLC8A1	ADCY5 CACNA1A CACNA1C CAMK1 CAMK2B GNAO1 GNG4 RGS4 RGS9 SLC8A1				ADCY1 ADCY2 ADCY5 CACNA1B CACNA1E CAMK1 CAMK2B CHRM4 GNAO1 GNG4 ITPR1 PRKCG RGS11 RGS16 RGS9	ADCY2 ADCY5 CACNA1A CACNA1B CACNA1C ITPR1 SLC8A1		ADCY5 GNAO1 GNG2 KCNJ3 RGS9	ADCY5 CACNA1A CACNA1E CHRM4 GNG2 RGS16 RGS4 SLC8A1	CACNA1C SLC8A1	ADCY1 CACNA1A KCNJ3 RGS9	ADCY1 ADCY2 CHRM4 GNG2		CACNA1A CACNA1E CAMK2B GNG2 GNG4 PRKCG RGS5 RGS9 SLC8A1			ADCY5 CACNA1A CACNA1B CACNA1E GNAO1 ITPR1 PRKCG RGS11 RGS5 SLC8A1	ADCY5 CACNA1B CACNA1C CACNA1E CAMK2B GNAO1 GNG4 ITPR1 PRKCG RGS9	ADCY1 CACNA1E CHRM4 ITPR1 RGS5 RGS9 SLC8A1	ADCY1 CACNA1A CACNA1C CACNA1E GNAO1 GNG2 GNG4 KCNJ3 RGS5 SLC8A1			ADCY1 ADCY5 CAMK1 CHRM4 GNAO1 GNG4 ITPR1 PRKCG RGS16 RGS5 RGS9	CAMK2B GNG4			CACNA1C RGS9		ADCY5 CHRM4 GNG4 PRKCG RGS9		
WP_CANNABINOID_RECEPTOR_SIGNALING													ADORA2A MAPK10						ADCY1 ADORA2A MAPK10														ADCY1 ADORA2A								ADCY1 MAPK10						ADCY1 MAPK10	ADCY1 MAPK10						ADORA2A MAPK10		ADCY1 ADORA2A			ADCY1 MAPK10								
WP_CANONICAL_AND_NONCANONICAL_NOTCH_SIGNALING				DLL1 DNER																												DLL1 DNER																		DLL1 DNER									DLL1 DNER								
WP_CARDIAC_PROGENITOR_DIFFERENTIATION			ISL1 PAX6 SIRPA											ISL1 NCAM1 PAX6		PAX6 SIRPA			ISL1 NCAM1 SIRPA									PAX6 SIRPA		ISL1 NCAM1 PAX6 SIRPA							ISL1 KIT NCAM1 SIRPA																			ISL1 PAX6 SIRPA											
WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR		AKT3 NTRK2													AKT3 EFNB3	MMP2 NTRK2										AKT3 EFNB3 NTRK2					AKT3 MMP2		AKT3 EFNB3 MMP2 NTRK2				AKT3 EFNB3 MMP2 NTRK2				AKT3 EFNB3 MMP2 NTRK2	MMP2 NTRK2	EFNB3 NTRK2	AKT3 EFNB3 NTRK2						EFNB3 MMP2			EFNB3 NTRK2	EFNB3 NTRK2		AKT3 NTRK2											
WP_CHEMOKINE_SIGNALING_PATHWAY															ADCY1 ADCY2 ADCY5 AKT3 GNG2 GNG4 SHC3				ADCY1 ADCY2 ADCY5 AKT3 SHC3							ADCY1 ADCY2 ADCY5 AKT3						ADCY1 ADCY2 ADCY5 GNG2 GNG4 SHC3									ADCY1 ADCY2 ADCY5 AKT3 CXCL12 GNG4							ADCY1 ADCY2 GNG2								ADCY1 AKT3 GNG2 GNG4 SHC3											
WP_CILIOPATHIES		CCDC40 FAM161A																																																					CCDC40 DNAH11 FAM161A TUB												
WP_CIRCADIAN_RHYTHM_RELATED_GENES				CHRNB2 DDC KCNH7 TPH1	ADCY1 CHRNB2 CRH DDC	ADORA2A PAX4			ADORA2A PAX4			CARTPT CHRNB2 CRH PRKCG	ADORA2A ARNT2 GHRL MAPK10	ARNT2 CHRNB2 DDC GHRL KCNMA1 PRKCG PROX1 TPH1	ADCY1 CHRNB2 GHRL PROX1 TPH1	ARNT2 CRH GHRL MAPK10 PROX1			ADCY1 ADORA2A ARNT2 GHRL ID4 KCNH7 KCNMA1 MAPK10 TPH1							ADCY1 DDC KCNH7	KCNMA1 PAX4	ARNT2 DDC KCNMA1		ARNT2 CARTPT DDC ID4 KCNMA1 TPH1	ADCY1 ARNT2 ID4 KCNMA1 TPH1		ADCY1 ADORA2A ARNT2 CARTPT CRH KCNH7 KCNMA1 PROX1 TPH1			CRH KCNH7 MAPK10	ARNT2 DDC GHRL ID4 KCNH7 KCNMA1 MAPK10 PROX1 TPH1	KCNMA1 MAPK10	DDC ID4 KCNMA1 MAPK10		ADCY1 CHRNB2 CRH MAPK10 PRKCG PROX1	ARNT2 CARTPT DDC KCNH7 KCNMA1		ARNT2 CHRNB2 CRH DDC KCNMA1 MAPK10 TPH1	ARNT2 DDC ID4 KCNH7 KCNMA1 MAPK10		ADCY1 KCNH7 MAPK10						ARNT2 CARTPT DDC KCNMA1 MAPK10 PRKCG	ADORA2A ID4 MAPK10 PRKCG PROX1	ADCY1 CARTPT CHRNB2 DDC PROX1 TPH1				ADCY1 CARTPT CHRNB2 CRH KCNH7 MAPK10 PRKCG TPH1				KCNH7 MAPK10 PROX1	ID4 MAPK10 PRKCG TPH1	ARNT2 CRH PRKCG TPH1		ADORA2A ARNT2
WP_COMMON_PATHWAYS_UNDERLYING_DRUG_ADDICTION	GRIA2 GRIN1														ADCY1 PPP1R1A				ADCY1 GRIA2													ADCY1 GRIA2 PPP1R1A									ADCY1 GRIN1 PRKCG	GRIA2 PPP1R1A											GRIA2 GRIN1 PRKCG			ADCY1 PPP1R1A			ADCY1 PPP1R1A PRKCG								
WP_CORTICOTROPINRELEASING_HORMONE_SIGNALING_PATHWAY																																			CACNA1H CRH GNAO1	CRH GNAO1																															
WP_DISRUPTION_OF_POSTSYNAPTIC_SIGNALLING_BY_CNV				CAMK2B GRIN2C											GRIN2C STX1A																						CAMK2B GRIN2C STX1A				CAMK2B GRIN1 STX1A			GRIN1 GRIN2C						CAMK2B GRIN1			GRIN1 GRIN2C STX1A	CAMK2B GRIN2C					GRIN2C STX1A								
WP_DNA_DAMAGE_RESPONSE_ONLY_ATM_DEPENDENT																																							MAPK10 TP73																												
WP_DOPAMINERGIC_NEUROGENESIS			DDC LMX1A		CDKN1C DDC									DDC RET	ASCL1 CDKN1C LMX1B													ASCL1 DDC		CDKN1C DDC LMX1A		CDKN1C LMX1B	CDKN1C LMX1B		NEUROD1 NKX2-2 RET		DDC LMX1A LMX1B NEUROD1		CDKN1C DDC LMX1B		CDKN1C LMX1B	DDC LMX1A		ASCL1 DDC RET	CDKN1C DDC LMX1A					DDC LMX1A LMX1B NEUROD1 NKX2-2 RET				CDKN1C LMX1B RET	CDKN1C DDC	CDKN1C RET			CDKN1C RET								
WP_EBOLA_VIRUS_PATHWAY_ON_HOST	CLEC4G HLA-DQA2																												CLEC4G HLA-DQA2					CLEC4G HLA-DQA2																							CLEC4G HLA-DQA2										
WP_ECTODERM_DIFFERENTIATION		ABCC4 ELOVL4	BOC JAKMIP1 MAFB PAX6 SCHIP1									ABCC4 CELSR2 FZD4 GREB1	ARX PAX6 PLCXD3	BOC CELSR2 ELOVL4 FZD4 GREB1 PAX6		ABCC4 BOC FZD4 MAFB PAX6 PLCXD3	ABCC4 CELSR2 PAX6		FZD4 GREB1 JAKMIP1 PLCXD3 SCHIP1				ABCC4 ELOVL4					ARX PAX6 PLCXD3 SCHIP1		ABCC4 ARX BOC CELSR2 GREB1 JAKMIP1 PAX6 PLCXD3		BOC FZD4 GREB1 JAKMIP1 MAFB		ARX ELOVL4		ABCC4 CELSR2 FZD4 MAFB						ABCC4 CELSR2 PAX6			ABCC4 BOC ELOVL4 FZD4 MAFB PAX6														ABCC4 CELSR2 FZD4 MAFB PLCXD3		CELSR2 FZD4				ABCC4 CELSR2 FZD4 GREB1 JAKMIP1 MAFB		
WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE												PRKCG SHC3																																															PDGFD PRKCG SHC3								
WP_EICOSANOID_METABOLISM_VIA_LIPO_OXYGENASES_LOX																									CYSLTR2 TRPA1																	CYSLTR2 TRPA1										CYSLTR2 TRPA1															
WP_ENDOCHONDRAL_OSSIFICATION																																																													MMP13 SPP1						
WP_ENDOCHONDRAL_OSSIFICATION_WITH_SKELETAL_DYSPLASIAS																																																													MMP13 SPP1						
WP_ENDODERM_DIFFERENTIATION		HHEX PBX3																																																												ONECUT1 PBX3		HHEX PBX3 SFRP1	HHEX PBX3 SFRP1		
WP_ENDOPLASMIC_RETICULUM_STRESS_RESPONSE_IN_CORONAVIRUS_INFECTION															PPP1R16B PPP1R1A																				PPP1R16B PPP1R1A	PPP1R16B PPP1R1A																															
WP_ENVELOPE_PROTEINS_AND_THEIR_POTENTIAL_ROLES_IN_EDMD_PHYSIOPATHOLOGY															ADCY1 ADCY2 ADCY5				ADCY1 ADCY2 ADCY5							ADCY1 ADCY2 ADCY5						ADCY1 ADCY2 ADCY5									ADCY1 ADCY2 ADCY5	ADCY2 ADCY5						ADCY1 ADCY2											ADCY1 ADCY5								
WP_ERBB_SIGNALING_PATHWAY				CAMK2B PAK3 PAK6											AKT3 PAK6 SHC3	MAPK10 PAK6 SHC3			AKT3 MAPK10 PAK6 SHC3											AKT3 PAK3 PAK6 SHC3			AKT3 PAK3 PAK6 SHC3				AKT3 CAMK2B MAPK10 PAK3 PAK6		CAMK2B MAPK10 PAK6		AKT3 CAMK2B MAPK10 PRKCG		MAPK10 PAK6 SHC3	AKT3 MAPK10 PAK6									MAPK10 PAK6 PRKCG	CAMK2B MAPK10 PAK6 PRKCG					MAPK10 PAK6 PRKCG SHC3				MAPK10 PAK6	MAPK10 PRKCG			
WP_ESC_PLURIPOTENCY_PATHWAYS																												FGF14 SMAD9									AKT3 FGF14 MAPK4 SMAD9							AKT3 FGF14 FGF17 FZD4																							
WP_EV_RELEASE_FROM_CARDIAC_CELLS_AND_THEIR_FUNCTIONAL_EFFECTS																																									CXCL12 RGS16																										
WP_EXERCISEINDUCED_CIRCADIAN_REGULATION																																																								G0S2 GFRA1											
WP_FATTY_ACID_BETA_OXIDATION																			ACSL6 LIPC											ACSL6 LIPC							ACSL6 LIPC				ACSL6 LIPC	ACSL6 LIPC								ACSL6 LIPC			ACSL6 LIPC														
WP_FGF23_SIGNALLING_IN_HYPOPHOSPHATEMIC_RICKETS_AND_RELATED_DISORDERS															KL SPP1																																																				
WP_FLUOROPYRIMIDINE_ACTIVITY																														ABCC4 CES1																																					
WP_FOCAL_ADHESION																			AKT3 COL1A2 MAPK10 PAK6 SHC3																								COL1A2 MAPK10 PAK6 SHC3	AKT3 MAPK10 PAK6 PDGFD SPP1															MAPK10 PAK6 PDGFD PRKCG SHC3		PAK6 SPP1		COL1A2 MAPK10 PAK6				
WP_FOCAL_ADHESIONPI3KAKTMTORSIGNALING_PATHWAY																																																								AKT3 COL1A2 FGF14 GNG2 GNG4 SPP1											
WP_FRAGILE_X_SYNDROME	GABRG2 GRIA2 GRIN1	ITPR1 NTRK2		CAMK1 CAMK2B KCNC1	CAMK1 CAMK2B KCNC1 NTRK2							CAMK1 EPHA4 ITPR1					EPHA4 KCNC1 NTRK2								GABRA1 GRIA2					CAMK1 EPHA4 GABRA1 GRIA2 KCNC1							CAMK1 CAMK2B EPHA4 NTRK2				CAMK1 CAMK2B EPHA4 GRIN1 ITPR1 KCNC1 MAP1B NTRK2	EPHA4 GRIA2 ITPR1 KCNC1 NTRK2								CAMK2B EPHA4 GRIN1 MAP1B		GABRA1 GABRG2 GRIA2	EPHA4 GABRA1 GABRG2 GRIA2 GRIN1 ITPR1 KCNC1 NTRK2	CAMK2B EPHA4 ITPR1 KCNC1 NTRK2					CAMK1 EPHA4 ITPR1 KCNC1		EPHA4 GABRG2						
WP_G13_SIGNALING_PATHWAY																																				CIT MAPK10	CIT MAPK10 PAK3								CIT MAPK10			CIT MAPK10					CIT MAPK10										CIT MAPK10				
WP_G1_TO_S_CELL_CYCLE_CONTROL																														CCNA1 CDKN1C MYT1									CCNA1 CDKN1C																												
WP_GABA_RECEPTOR_SIGNALING														GABRB3 GABRG2											GABRA1 GABRB3					GABRA1 GABRB3 GAD2							GABBR2 GABRB3								GABBR2 GABRA1					GABBR2 GAD2		GABRA1 GABRG2	GABRA1 GABRB3 GABRG2 GAD2	GABBR2 GABRB3	GABBR2 GABRB3	GABBR2 GAD2											
WP_GANGLIO_SPHINGOLIPID_METABOLISM																																																								ST8SIA3 ST8SIA5											
WP_GASTRIC_ACID_PRODUCTION																																	GAST SCT						GAST SCT														GAST SCT														
WP_GASTRIN_SIGNALING_PATHWAY																																																				CHGA GAST					GAST KIT										
WP_GDNFRET_SIGNALLING_AXIS														GFRA1 RET																														GFRA1 RET												GFRA1 RET			GFRA1 RET								
WP_GENES_CONTROLLING_RENAL_NEPHROGENESIS																																					CXCL12 LMX1B				CXCL12 LMX1B			CXCL12 RET						LMX1B RET				LMX1B RET													
WP_GENES_INVOLVED_IN_MALE_INFERTILITY																																					BHMT GNAO1 MMP2 RGS9 SIRPA																														
WP_GENES_TARGETED_BY_MIRNAS_IN_ADIPOCYTES				HCN4 KCNJ2												HCN4 KCNJ2																	HCN4 KCNJ2											HCN4 KCNJ2										HCN4 KCNJ2													
WP_GENE_REGULATORY_NETWORK_MODELLING_SOMITOGENESIS																																													DLL1 EPHA4					DLL1 EPHA4									DLL1 EPHA4								
WP_GPCRS_CLASS_A_RHODOPSINLIKE							CYSLTR2 FFAR1 FFAR3 GPR83	CYSLTR2 SUCNR1		ADORA2A CYSLTR2									ADORA2A FFAR1 FFAR2 FFAR3 GPR83 SSTR1	ADORA2A BRS3					CYSLTR2 FFAR1 GPR83									FFAR3 GPR83 SUCNR1											BRS3 CHRM4 FFAR1 FFAR3 GPR173							CYSLTR2 FFAR1 FFAR3 GPR83 SUCNR1			CHRM4 FFAR2 FFAR3 SSTR2 SSTR3							FFAR3 GPR83					
WP_GPCRS_OTHER					CELSR2 CELSR3 GPR162									CELSR2 CELSR3 GPR162 LGR6 SSTR2			CELSR2 LGR6 SSTR2	CELSR2 LGR6	ADORA2A CELSR3 GPR162 GPR83 LGR6	ADORA2A CELSR2		ADORA2A CELSR3									CELSR3 GPR162 LGR6 SSTR2		ADORA2A CELSR2 GPR162 GPR83				CELSR2 CELSR3 GPR83 SSTR2											GPR162 LGR6						ADORA2A CELSR2 CELSR3 LGR6	CELSR3 LGR6 SSTR2	ADORA2A CELSR3 GPR83			CELSR2 CELSR3 LGR6			GPR83 LGR6					
